Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
1.235,Terrain,11490,None,True,247.4432:-0.005000055:424.8385:0:-0.7500249:0:0.6614097,238.1141:0.1115839:403.7122:0.002469687:0.2064214:-0.000521019:0.97846,254.1505:0.1115837:406.1739:0.002895454:-0.1716387:0.0005044602:0.9851556,219.1169:0.1115837:408.9374:0.001548599:0.5052209:-0.0009065996:0.8629882,223.4755:0.1115839:396.552:0.001476141:0.3442754:-0.0005412895:0.9388674,239.0525:0.1115837:392.0285:0.00170778:0.1248584:-0.0002149128:0.9921731
1.286,Terrain,11490,None,True,247.0247:-0.005000055:424.8408:0:-0.7529773:0:0.6580466,238.1141:0.1115839:403.7122:0.00249162:0.1982261:-0.0005039049:0.980153,254.1505:0.1115837:406.1739:0.002869001:-0.1813202:0.0005289783:0.9834198,219.1169:0.1115837:408.9374:0.00156905:0.502439:-0.0009117994:0.8646109,223.4755:0.1115839:396.552:0.001489224:0.3401807:-0.0005387362:0.9403588,239.0525:0.1115837:392.0285:0.00171405:0.118891:-0.0002052412:0.9929058
1.335,Terrain,11490,None,True,246.7401:-0.004999995:424.8101:0:-0.7579755:0:0.6522831,238.1141:0.1115839:403.7122:0.002509393:0.1928423:-0.0004931757:0.9812264,254.1505:0.1115837:406.1739:0.002854608:-0.1881021:0.0005467192:0.9821452,219.1169:0.1115837:408.9374:0.001583608:0.5008883:-0.0009164665:0.86551,223.4755:0.1115839:396.552:0.001499036:0.3376226:-0.0005376809:0.9412802,239.0525:0.1115837:392.0285:0.001719742:0.1149201:-0.0001989513:0.9933733
1.391,Terrain,11490,None,True,246.3105:-0.005000055:424.7303:0:-0.7650535:0:0.6439668,238.1141:0.1115839:403.7122:0.002539339:0.1848447:-0.0004776153:0.9827644,254.1505:0.1115837:406.1739:0.002836029:-0.1985428:0.0005745127:0.980088,219.1169:0.1115837:408.9374:0.001606487:0.498894:-0.0009247753:0.866661,223.4755:0.1115839:396.552:0.001514915:0.3339747:-0.0005367637:0.9425807,239.0525:0.1115837:392.0285:0.00172981:0.1089864:-0.0001896557:0.9940417
1.440,Terrain,11490,None,True,246.023:-0.005000114:424.6638:0:-0.7690529:0:0.6391853,238.1141:0.1115839:403.7122:0.002560641:0.1794952:-0.0004672124:0.9837554,254.1505:0.1115837:406.1739:0.002824433:-0.2055914:0.0005933572:0.9786336,219.1169:0.1115837:408.9374:0.001622317:0.4976859:-0.000930881:0.8673553,223.4755:0.1115839:396.552:0.001526034:0.3316003:-0.0005363825:0.9434186,239.0525:0.1115837:392.0285:0.001737096:0.1050201:-0.0001834448:0.9944686
1.497,Terrain,11490,None,True,245.5908:-0.005000055:424.5533:0:-0.7741528:0:0.6329988,238.1141:0.1115839:403.7122:0.0025937:0.171372:-0.0004511634:0.9852029,254.1505:0.1115837:406.1739:0.002807037:-0.2162016:0.0006215902:0.9763445,219.1169:0.1115837:408.9374:0.001646822:0.4959525:-0.0009405742:0.8683476,223.4755:0.1115839:396.552:0.001543263:0.3280538:-0.0005359332:0.9446576,239.0525:0.1115837:392.0285:0.00174843:0.09902854:-0.000174:0.9950831
1.553,Terrain,11490,None,True,245.1581:-0.005000234:424.4354:0:-0.7785832:0:0.6275413,238.1141:0.1115839:403.7122:0.002627552:0.1630954:-0.0004343592:0.9866067,254.1505:0.1115837:406.1739:0.002789048:-0.2267916:0.0006494582:0.9739391,219.1169:0.1115837:408.9374:0.001672181:0.4942577:-0.0009507371:0.8693133,223.4755:0.1115839:396.552:0.001561016:0.3244883:-0.0005355088:0.9458883,239.0525:0.1115837:392.0285:0.00175999:0.09297675:-0.0001643503:0.9956667
1.614,Terrain,11490,None,True,244.7193:-0.005000055:424.345:0:-0.7717808:0:0.6358886,238.1141:0.1115839:403.7122:0.002658443:0.1542898:-0.0004151432:0.988022,254.1505:0.1115837:406.1739:0.002766057:-0.2370936:0.0006750656:0.9714826,219.1169:0.1115837:408.9374:0.001698211:0.492121:-0.0009600251:0.8705246,223.4755:0.1115839:396.552:0.001578399:0.3205518:-0.0005341456:0.9472296,239.0525:0.1115837:392.0285:0.001769976:0.08668499:-0.0001540104:0.9962342
1.664,Terrain,11490,None,True,244.2749:-0.005000055:424.3067:0:-0.7573773:0:0.6529775,238.1141:0.1115839:403.7122:0.002683101:0.1448261:-0.0003927249:0.9894534,254.1505:0.1115837:406.1739:0.002735827:-0.2467746:0.0006966818:0.9690688,219.1169:0.1115837:408.9374:0.001724469:0.4892204:-0.0009673079:0.872158,223.4755:0.1115839:396.552:0.001594534:0.3160455:-0.0005311717:0.9487426,239.0525:0.1115837:392.0285:0.001776999:0.08011697:-0.0001428271:0.9967839
1.721,Terrain,11490,None,True,243.8318:-0.005000055:424.33:0:-0.7361639:0:0.6768034,238.1141:0.1115839:403.7122:0.002699523:0.1348481:-0.0003673826:0.9908625,254.1505:0.1115837:406.1739:0.002698591:-0.2555351:0.0007132684:0.9667957,219.1169:0.1115837:408.9374:0.001750284:0.4854584:-0.0009718993:0.8742574,223.4755:0.1115839:396.552:0.001608722:0.3109643:-0.0005263517:0.9504201,239.0525:0.1115837:392.0285:0.001780362:0.07338191:-0.0001309998:0.9973024
1.769,Terrain,11490,None,True,243.5407:-0.005000114:424.3794:0:-0.7190585:0:0.6949496,238.1141:0.1115839:403.7122:0.002705554:0.128033:-0.0003492761:0.9917662,254.1505:0.1115837:406.1739:0.002670634:-0.2607793:0.000721411:0.9653945,219.1169:0.1115837:408.9374:0.001766943:0.4824929:-0.0009733302:0.8758976,223.4755:0.1115839:396.552:0.0016169:0.3073043:-0.0005221473:0.9516098,239.0525:0.1115837:392.0285:0.001780525:0.06887297:-0.0001229221:0.9976239
1.816,Terrain,11490,None,True,243.2562:-0.005000055:424.4568:0:-0.6994303:0:0.7147009,238.1141:0.1115839:403.7122:0.002707306:0.1211891:-0.0003305333:0.9926257,254.1505:0.1115837:406.1739:0.002640636:-0.2654671:0.0007270928:0.964116,219.1169:0.1115837:408.9374:0.001782851:0.4791705:-0.0009733059:0.8777195,223.4755:0.1115839:396.552:0.001623844:0.3034618:-0.0005171631:0.9528421,239.0525:0.1115837:392.0285:0.001778937:0.06441124:-0.0001148222:0.9979219
1.872,Terrain,11490,None,True,242.846:-0.004999995:424.6216:0:-0.6673809:0:0.7447165,238.1141:0.1115839:403.7122:0.00270223:0.1110472:-0.0003019438:0.9938114,254.1505:0.1115837:406.1739:0.002593051:-0.271434:0.0007313003:0.9624533,219.1169:0.1115837:408.9374:0.001804933:0.4735999:-0.0009705684:0.8807377,223.4755:0.1115839:396.552:0.001631846:0.2974499:-0.0005084048:0.9547359,239.0525:0.1115837:392.0285:0.001773494:0.05790204:-0.0001028617:0.9983207
1.920,Terrain,11490,None,True,242.5765:-0.005000055:424.7459:0:-0.6519336:0:0.7582762,238.1141:0.1115839:403.7122:0.002696189:0.104336:-0.0002828544:0.9945384,254.1505:0.1115837:406.1739:0.00256099:-0.2750562:0.0007326797:0.9614245,219.1169:0.1115837:408.9374:0.001819166:0.469667:-0.0009677868:0.8828413,223.4755:0.1115839:396.552:0.001636387:0.293348:-0.000502122:0.9560043,239.0525:0.1115837:392.0285:0.001768875:0.05362298:-9.498915E-05:0.9985597
1.965,Terrain,11490,None,True,242.1655:-0.005000055:424.9224:0:-0.6388449:0:0.7693356,238.1141:0.1115839:403.7122:0.00268745:0.09422711:-0.0002543633:0.9955471,254.1505:0.1115837:406.1739:0.002514385:-0.2805715:0.0007349896:0.9598296,219.1169:0.1115837:408.9374:0.001841215:0.4637382:-0.0009637369:0.8859699,223.4755:0.1115839:396.552:0.001643537:0.287161:-0.0004927123:0.9578808,239.0525:0.1115837:392.0285:0.001762265:0.0471606:-8.320217E-05:0.9988858
2.008,Terrain,11490,None,True,241.8843:-0.005000174:425.0221:0:-0.637545:0:0.770413,238.1141:0.1115839:403.7122:0.002683259:0.08744332:-0.0002355361:0.9961659,254.1505:0.1115837:406.1739:0.002485001:-0.2844779:0.0007373979:0.9586791,219.1169:0.1115837:408.9374:0.001856846:0.4598861:-0.000961668:0.8879755,223.4755:0.1115839:396.552:0.001649033:0.2830672:-0.0004866938:0.9590985,239.0525:0.1115837:392.0285:0.001758672:0.04279752:-7.533596E-05:0.9990822
2.058,Terrain,11490,None,True,241.5966:-0.005000055:425.0941:0:-0.6436648:0:0.7653075,238.1141:0.1115839:403.7122:0.002681979:0.08063809:-0.000216977:0.9967398,254.1505:0.1115837:406.1739:0.002457849:-0.2887375:0.0007412467:0.9574049,219.1169:0.1115837:408.9374:0.001873677:0.4562763:-0.0009607554:0.8898357,223.4755:0.1115839:396.552:0.001655659:0.2790829:-0.0004811858:0.9602655,239.0525:0.1115837:392.0285:0.001756418:0.0383858:-6.747137E-05:0.9992614
2.142,Terrain,11490,None,True,240.8672:-0.005000114:425.1156:0:-0.6814538:0:0.7318612,238.1141:0.1115839:403.7122:0.002695676:0.06391782:-0.0001726554:0.9979515,254.1505:0.1115837:406.1739:0.002402713:-0.3010446:0.0007585138:0.9536067,219.1169:0.1115837:408.9374:0.001921456:0.4489864:-0.0009654986:0.893536,223.4755:0.1115839:396.552:0.001678313:0.2700631:-0.0004707429:0.962841,239.0525:0.1115837:392.0285:0.001758458:0.02739209:-4.818601E-05:0.9996232
2.184,Terrain,11490,None,True,240.5819:-0.005000114:425.0594:0:-0.7028474:0:0.7113408,238.1141:0.1115839:403.7122:0.002708077:0.05751348:-0.0001560098:0.9983411,254.1505:0.1115837:406.1739:0.002386041:-0.306491:0.0007682772:0.9518703,219.1169:0.1115837:408.9374:0.001942488:0.4469032:-0.0009704046:0.8945797,223.4755:0.1115839:396.552:0.001689712:0.2669573:-0.0004680686:0.9637068,239.0525:0.1115837:392.0285:0.001762403:0.02313298:-4.078061E-05:0.9997309
2.226,Terrain,11490,None,True,240.2977:-0.004999995:424.9864:0:-0.716168:0:0.6979279,238.1141:0.1115839:403.7122:0.002722108:0.05111745:-0.0001393299:0.9986889,254.1505:0.1115837:406.1739:0.002370473:-0.3120553:0.0007786013:0.9500607,219.1169:0.1115837:408.9374:0.001964351:0.4450108:-0.0009761421:0.8955225,223.4755:0.1115839:396.552:0.001701817:0.2639488:-0.0004657088:0.9645351,239.0525:0.1115837:392.0285:0.001767091:0.01888076:-3.337002E-05:0.9998202
2.271,Terrain,11490,None,True,240.0099:-0.004999936:424.9176:0:-0.7223132:0:0.6915661,238.1141:0.1115839:403.7122:0.002735236:0.04456792:-0.0001220255:0.9990026,254.1505:0.1115837:406.1739:0.002354146:-0.3175627:0.000788401:0.9482341,219.1169:0.1115837:408.9374:0.001986782:0.4429849:-0.000981694:0.8965263,223.4755:0.1115839:396.552:0.001713951:0.2608245:-0.0004630696:0.9653847,239.0525:0.1115837:392.0285:0.001771427:0.01455167:-2.577999E-05:0.9998926
2.312,Terrain,11490,None,True,239.7179:-0.004999995:424.8656:0:-0.722719:0:0.6911421,238.1141:0.1115839:403.7122:0.002745791:0.03782735:-0.0001039408:0.9992805,254.1505:0.1115837:406.1739:0.002336184:-0.3228676:0.0007969626:0.9464409,219.1169:0.1115837:408.9374:0.002009449:0.4406413:-0.0009863714:0.8976805,223.4755:0.1115839:396.552:0.001725597:0.2574798:-0.0004598102:0.966282,239.0525:0.1115837:392.0285:0.001774721:0.01013128:-1.798114E-05:0.9999471
2.359,Terrain,11490,None,True,239.4229:-0.005000055:424.8378:0:-0.7181445:0:0.695894,238.1141:0.1115839:403.7122:0.002752669:0.03093215:-8.518709E-05:0.9995177,254.1505:0.1115837:406.1739:0.002316298:-0.3278486:0.0008038247:0.9447271,219.1169:0.1115837:408.9374:0.002031969:0.4378813:-0.0009896903:0.89903,223.4755:0.1115839:396.552:0.001736341:0.2538764:-0.0004557486:0.967235,239.0525:0.1115837:392.0285:0.001776538:0.005645501:-1.002962E-05:0.9999825
2.400,Terrain,11490,None,True,239.1271:-0.004999936:424.8365:0:-0.7102188:0:0.703981,238.1141:0.1115839:403.7122:0.00275547:0.02395558:-6.602807E-05:0.9997092,254.1505:0.1115837:406.1739:0.002294657:-0.3324389:0.0008088389:0.9431217,219.1169:0.1115837:408.9374:0.002054027:0.4346879:-0.0009914306:0.9005783,223.4755:0.1115839:396.552:0.001745954:0.2500282:-0.0004508583:0.9682369,239.0525:0.1115837:392.0285:0.00177674:0.001137381:-2.020834E-06:0.9999978
2.447,Terrain,11490,None,True,238.6862:-0.005000055:424.883:0:-0.694134:0:0.7198458,238.1141:0.1115839:403.7122:0.002752125:0.01350665:-3.717552E-05:0.999905,254.1505:0.1115837:406.1739:0.002259695:-0.3385392:0.0008130039:0.9409492,219.1169:0.1115837:408.9374:0.002085751:0.4291385:-0.000990966:0.9032358,223.4755:0.1115839:396.552:0.001758043:0.2438765:-0.0004420944:0.9698046,239.0525:0.1115837:392.0285:0.0017741:-0.005574123:9.889218E-06:0.9999829
2.488,Terrain,11490,None,True,238.3955:-0.005000055:424.9405:0:-0.6818458:0:0.731496,238.1141:0.1115839:403.7122:0.002745615:0.006627884:-1.819808E-05:0.9999743,254.1505:0.1115837:406.1739:0.002235367:-0.3421339:0.0008139162:0.9396482,219.1169:0.1115837:408.9374:0.002105918:0.4250206:-0.0009888175:0.9051807,223.4755:0.1115839:396.552:0.001764671:0.2395907:-0.0004354835:0.9708723,239.0525:0.1115837:392.0285:0.001770694:-0.009978455:1.766969E-05:0.9999487
2.529,Terrain,11490,None,True,238.1082:-0.004999995:425.0155:0:-0.6694328:0:0.7428727,238.1141:0.1115839:403.7122:0.002736246:-0.0001396705:3.821742E-07:0.9999962,254.1505:0.1115837:406.1739:0.00221062:-0.3453948:0.0008136107:0.9384545,219.1169:0.1115837:408.9374:0.002125279:0.4206273:-0.0009853616:0.9072306,223.4755:0.1115839:396.552:0.001770262:0.2352006:-0.0004283851:0.9719452,239.0525:0.1115837:392.0285:0.001766202:-0.01430863:2.527456E-05:0.9998961
2.571,Terrain,11490,None,True,237.8231:-0.005000234:425.1022:0:-0.658296:0:0.7527591,238.1141:0.1115839:403.7122:0.00272485:-0.006803168:1.853811E-05:0.9999732,254.1505:0.1115837:406.1739:0.002185794:-0.3484133:0.0008124708:0.9373381,219.1169:0.1115837:408.9374:0.00214406:0.4160281:-0.0009809097:0.9093487,223.4755:0.1115839:396.552:0.001775093:0.2307389:-0.0004209425:0.973014,239.0525:0.1115837:392.0285:0.001760959:-0.01857612:3.271749E-05:0.9998259
2.612,Terrain,11490,None,True,237.5394:-0.004999995:425.1961:0:-0.6483269:0:0.7613621,238.1141:0.1115839:403.7122:0.002712031:-0.01337268:3.627049E-05:0.9999069,254.1505:0.1115837:406.1739:0.002161102:-0.3512597:0.0008107745:0.9362752,219.1169:0.1115837:408.9374:0.002162433:0.4112748:-0.0009756949:0.9115083,223.4755:0.1115839:396.552:0.001779364:0.2262287:-0.0004132579:0.9740725,239.0525:0.1115837:392.0285:0.001755202:-0.02279196:4.001494E-05:0.9997387
2.652,Terrain,11490,None,True,237.2565:-0.004999995:425.2946:0:-0.6394195:0:0.7688581,238.1141:0.1115839:403.7122:0.002698203:-0.01985593:5.358607E-05:0.9997993,254.1505:0.1115837:406.1739:0.002136685:-0.3539786:0.0008087038:0.9352508,219.1169:0.1115837:408.9374:0.002180527:0.406399:-0.0009698708:0.9136927,223.4755:0.1115839:396.552:0.00178322:0.2216838:-0.0004053987:0.9751169,239.0525:0.1115837:392.0285:0.001749097:-0.02696388:4.717967E-05:0.9996349
2.695,Terrain,11490,None,True,236.9742:-0.005000174:425.3959:0:-0.6314731:0:0.7753977,238.1141:0.1115839:403.7122:0.002683616:-0.02625717:7.048874E-05:0.9996516,254.1505:0.1115837:406.1739:0.002112617:-0.356598:0.0008063698:0.9342552,219.1169:0.1115837:408.9374:0.002198409:0.401421:-0.0009635295:0.9158905,223.4755:0.1115839:396.552:0.001786744:0.2171136:-0.0003974067:0.9761447,239.0525:0.1115837:392.0285:0.001742741:-0.03109638:5.421926E-05:0.9995149
2.737,Terrain,11490,None,True,236.6922:-0.004999995:425.499:0:-0.6243937:0:0.7811098,238.1141:0.1115839:403.7122:0.002668428:-0.03257938:8.698222E-05:0.9994656,254.1505:0.1115837:406.1739:0.002088929:-0.3591362:0.0008038401:0.9332825,219.1169:0.1115837:408.9374:0.002216108:0.3963534:-0.0009567221:0.9180949,223.4755:0.1115839:396.552:0.001789981:0.2125237:-0.0003893073:0.9771543,239.0525:0.1115837:392.0285:0.00173619:-0.03519251:6.113885E-05:0.999379
2.787,Terrain,11490,None,True,236.2696:-0.004999995:425.6556:0:-0.6152102:0:0.7883631,238.1141:0.1115839:403.7122:0.002644771:-0.04191812:0.0001109618:0.9991176,254.1505:0.1115837:406.1739:0.002054164:-0.3628155:0.0007997811:0.9318584,219.1169:0.1115837:408.9374:0.002242368:0.3885998:-0.0009457137:0.9214035,223.4755:0.1115839:396.552:0.001794375:0.2056101:-0.0003769973:0.9786323,239.0525:0.1115837:392.0285:0.001726093:-0.04127247:7.130097E-05:0.9991465
2.829,Terrain,11490,None,True,235.988:-0.005000055:425.7607:0:-0.6099305:0:0.792455,238.1141:0.1115839:403.7122:0.002628522:-0.04804804:0.0001264418:0.9988416,254.1505:0.1115837:406.1739:0.00203151:-0.3651935:0.0007969395:0.9309291,219.1169:0.1115837:408.9374:0.002259686:0.3833365:-0.0009378681:0.9236055,223.4755:0.1115839:396.552:0.001797023:0.2009861:-0.0003687009:0.9795924,239.0525:0.1115837:392.0285:0.001719216:-0.04528397:7.793299E-05:0.9989727
2.870,Terrain,11490,None,True,235.7064:-0.004999995:425.8662:0:-0.6052418:0:0.7960417,238.1141:0.1115839:403.7122:0.002611947:-0.05410157:0.0001415182:0.998532,254.1505:0.1115837:406.1739:0.002009269:-0.3675171:0.00079401:0.9300143,219.1169:0.1115837:408.9374:0.002276844:0.3780013:-0.0009296266:0.9258018,223.4755:0.1115839:396.552:0.001799454:0.1963523:-0.0003603421:0.9805317,239.0525:0.1115837:392.0285:0.001712239:-0.04926267:8.445211E-05:0.9987844
2.915,Terrain,11490,None,True,235.4249:-0.005000174:425.9719:0:-0.601081:0:0.7991881,238.1141:0.1115839:403.7122:0.002595093:-0.06007886:0.0001561929:0.9981903,254.1505:0.1115837:406.1739:0.001987443:-0.3697897:0.0007910078:0.9291131,219.1169:0.1115837:408.9374:0.002293841:0.3725958:-0.0009209957:0.9279905,223.4755:0.1115839:396.552:0.001801678:0.1917101:-0.0003519281:0.9814499,239.0525:0.1115837:392.0285:0.001705177:-0.05320888:9.085944E-05:0.9985819
2.962,Terrain,11490,None,True,235.0026:-0.004999995:426.1307:0:-0.5957054:0:0.803203,238.1141:0.1115839:403.7122:0.002569334:-0.06890162:0.0001774536:0.9976202,254.1505:0.1115837:406.1739:0.00195545:-0.3731079:0.0007863816:0.9277856,219.1169:0.1115837:408.9374:0.002318984:0.364358:-0.0009073131:0.9312556,223.4755:0.1115839:396.552:0.001804617:0.1847335:-0.0003392122:0.982787,239.0525:0.1115837:392.0285:0.001694431:-0.05906757:0.0001002611:0.9982526
3.016,Terrain,11490,None,True,234.7211:-0.004999995:426.2366:0:-0.5926254:0:0.8054782,238.1141:0.1115839:403.7122:0.002551893:-0.07468727:0.0001911283:0.9972037,254.1505:0.1115837:406.1739:0.001934616:-0.3752622:0.0007832296:0.9269164,219.1169:0.1115837:408.9374:0.002335497:0.358782:-0.0008977051:0.933418,223.4755:0.1115839:396.552:0.001806322:0.1800756:-0.0003306808:0.983651,239.0525:0.1115837:392.0285:0.001687179:-0.06293255:0.0001063895:0.9980164
3.068,Terrain,11490,None,True,234.2988:-0.004999995:426.3956:0:-0.5886516:0:0.8083869,238.1141:0.1115839:403.7122:0.002525386:-0.08322202:0.0002109:0.9965279,254.1505:0.1115837:406.1739:0.001904084:-0.3784119:0.0007784149:0.925635,219.1169:0.1115837:408.9374:0.002359851:0.3502939:-0.0008825639:0.9366365,223.4755:0.1115839:396.552:0.001808495:0.1730809:-0.000317813:0.9849059,239.0525:0.1115837:392.0285:0.001676182:-0.06866933:0.0001153748:0.997638
3.122,Terrain,11490,None,True,233.8763:-0.005000174:426.554:0:-0.5856394:0:0.8105717,238.1141:0.1115839:403.7122:0.002498593:-0.09159205:0.000229818:0.9957935,254.1505:0.1115837:406.1739:0.001874401:-0.3814775:0.0007735402:0.924376,219.1169:0.1115837:408.9374:0.002383722:0.3416643:-0.000866585:0.9398187,223.4755:0.1115839:396.552:0.00181025:0.1660791:-0.0003048793:0.9861107,239.0525:0.1115837:392.0285:0.001665085:-0.07433806:0.0001241228:0.9972317
3.185,Terrain,11490,None,True,233.4522:-0.005000234:426.7078:0:-0.5849313:0:0.8110828,238.1141:0.1115839:403.7122:0.002471944:-0.09984355:0.0002480479:0.9950001,254.1505:0.1115837:406.1739:0.001845598:-0.3845234:0.0007687852:0.9231131,219.1169:0.1115837:408.9374:0.002407441:0.3329255:-0.0008499908:0.9429497,223.4755:0.1115839:396.552:0.001811826:0.1590722:-0.0002919289:0.9872653,239.0525:0.1115837:392.0285:0.00165407:-0.07996725:0.0001326966:0.9967961
3.235,Terrain,11490,None,True,233.1683:-0.005000114:426.8072:0:-0.584939:0:0.8110772,238.1141:0.1115839:403.7122:0.002454305:-0.1052855:0.0002598478:0.994439,254.1505:0.1115837:406.1739:0.00182687:-0.3865505:0.0007656983:0.9222661,219.1169:0.1115837:408.9374:0.002423201:0.3270418:-0.0008386061:0.9450064,223.4755:0.1115839:396.552:0.001812804:0.154398:-0.0002832907:0.9880071,239.0525:0.1115837:392.0285:0.001646789:-0.08370203:0.0001383252:0.9964895
3.277,Terrain,11490,None,True,232.8837:-0.005000234:426.9043:0:-0.5853577:0:0.8107752,238.1141:0.1115839:403.7122:0.002436776:-0.1106806:0.0002713719:0.993853,254.1505:0.1115837:406.1739:0.001808514:-0.3885743:0.0007626766:0.9214153,219.1169:0.1115837:408.9374:0.002438915:0.3211118:-0.0008269622:0.9470378,223.4755:0.1115839:396.552:0.001813727:0.1497214:-0.00027465:0.9887266,239.0525:0.1115837:392.0285:0.001639561:-0.0874223:0.0001438853:0.99617
3.319,Terrain,11490,None,True,232.5978:-0.004999936:426.9977:0:-0.586756:0:0.8097638,238.1141:0.1115839:403.7122:0.002419453:-0.1160422:0.000282669:0.9932413,254.1505:0.1115837:406.1739:0.001790528:-0.3906118:0.0007597616:0.9205534,219.1169:0.1115837:408.9374:0.002454681:0.3151442:-0.0008151166:0.9490403,223.4755:0.1115839:396.552:0.001814655:0.1450428:-0.0002660162:0.9894237,239.0525:0.1115837:392.0285:0.001632428:-0.09113611:0.0001493951:0.9958371
