Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,16192,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.420,Terrain,16192,None,True,262.9706:0.01823163:450.5664:0:0.9381372:0:-0.3462636
.471,Terrain,16192,None,True,262.9705:0.01823157:450.5665:0:0.9346897:0:-0.355465
.522,Terrain,16192,None,True,262.9705:0.01822865:450.5665:0:0.9301214:0:-0.3672521
.566,Terrain,16192,None,True,262.9705:0.01821619:450.5666:0:0.9274471:0:-0.3739544
.616,Terrain,16192,None,True,262.9705:0.01821607:450.5666:0:0.9250435:0:-0.3798614
.667,Terrain,16192,None,True,262.9705:0.01822925:450.5666:0:0.9218964:0:-0.3874365
.709,Terrain,16192,None,True,262.9705:0.01822364:450.5666:0:0.9200725:0:-0.3917483
.762,Terrain,16192,None,True,262.9705:0.01821589:450.5667:0:0.917697:0:-0.3972812
.813,Terrain,16192,None,True,262.9705:0.01822793:450.5667:0:0.9163263:0:-0.4004324
.873,Terrain,16192,None,True,262.9705:0.01823223:450.5667:0:0.9145476:0:-0.4044783
.923,Terrain,16192,None,True,262.9704:0.01824826:450.5667:0:0.9130567:0:-0.4078328
.974,Terrain,16192,None,True,262.9704:0.01822287:450.5667:0:0.9122003:0:-0.4097447
1.036,Terrain,16192,None,True,262.9704:0.01821417:450.5667:0:0.911093:0:-0.412201
1.087,Terrain,16192,None,True,262.9704:0.01822603:450.5667:0:0.9101683:0:-0.4142388
1.137,Terrain,16192,None,True,262.9704:0.0182296:450.5667:0:0.9096385:0:-0.4154008
1.199,Terrain,16192,None,True,262.9704:0.0182308:450.5667:0:0.9089551:0:-0.4168942
1.249,Terrain,16192,None,True,262.9704:0.01823103:450.5667:0:0.9083855:0:-0.4181338
1.301,Terrain,16192,None,True,262.9704:0.01823103:450.5667:0:0.9079111:0:-0.4191627
1.358,Terrain,16192,None,True,262.9704:0.01823109:450.5667:0:0.9076399:0:-0.4197496
