Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
1.214,Terrain,49052,None,True,248.5:0:423.2:0:-0.9938502:0:0.1107332,238.1141:0.1115837:403.7122:0:0.126461:0:0.9919716,254.1505:0.1115837:406.1739:0:-0.3833985:0:0.923583,219.1169:0.1115837:408.9374:0:0.5332658:0:0.8459478,223.4755:0.1115837:396.552:0:0.38893:0:0.9212673,239.0525:0.1115837:392.0285:0:0:0:1
.053,Terrain,49052,None,True,248.5:-0.004985154:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560644:0.2423866:-0.0006397455:0.9701762,254.1505:0.1115837:406.1739:0.003207324:-0.1595306:0.0005183071:0.9871876,219.1169:0.1115837:408.9374:0.00151243:0.5307173:-0.0009470537:0.8475471,223.4755:0.1115839:396.552:0.001482418:0.3681268:-0.000586936:0.9297742,239.0525:0.1115837:392.0285:0.001770072:0.1466106:-0.0002623466:0.9891927
.103,Terrain,49052,None,True,248.5:-0.004999459:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560958:0.2423866:-0.000639824:0.9701762,254.1505:0.1115837:406.1739:0.003207718:-0.1595306:0.0005183708:0.9871876,219.1169:0.1115837:408.9374:0.001512616:0.5307173:-0.00094717:0.8475471,223.4755:0.1115839:396.552:0.0014826:0.3681268:-0.000587008:0.9297742,239.0525:0.1115837:392.0285:0.001770289:0.1466106:-0.0002623788:0.9891927
.153,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.203,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.253,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.302,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.351,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.402,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.452,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.504,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.555,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.605,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.654,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.704,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.754,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.803,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.853,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.903,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.952,Terrain,49052,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.002,Terrain,49052,None,True,248.4703:-0.005000055:423.2045:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.00256254:0.2417631:-0.0006384701:0.9703317,254.1505:0.1115837:406.1739:0.003204903:-0.1602675:0.0005203711:0.9870683,219.1169:0.1115837:408.9374:0.001514019:0.5304958:-0.0009474985:0.8476858,223.4755:0.1115839:396.552:0.001483499:0.3678117:-0.0005867823:0.929899,239.0525:0.1115837:392.0285:0.001770651:0.1461585:-0.0002616054:0.9892596
1.052,Terrain,49052,None,True,248.2562:-0.004999995:423.2356:0:0.9738973:0:-0.2269889,238.1141:0.1115837:403.7122:0.002573874:0.23727:-0.0006286573:0.9714401,254.1505:0.1115837:406.1739:0.003184648:-0.1655497:0.000534597:0.9861962,219.1169:0.1115837:408.9374:0.001524137:0.5289082:-0.000949865:0.8486772,223.4755:0.1115839:396.552:0.001489954:0.3655456:-0.0005851427:0.9307921,239.0525:0.1115837:392.0285:0.001773216:0.1429055:-0.0002560305:0.9897348
1.101,Terrain,49052,None,True,248.0459:-0.004999995:423.263:0:0.9562914:0:-0.2924154,238.1141:0.1115837:403.7122:0.002585127:0.2328538:-0.0006189733:0.9725081,254.1505:0.1115837:406.1739:0.003165048:-0.1707052:0.0005483415:0.9853169,219.1169:0.1115837:408.9374:0.001534202:0.5273659:-0.0009522732:0.8496364,223.4755:0.1115839:396.552:0.00149638:0.3633291:-0.0005835592:0.9316595,239.0525:0.1115837:392.0285:0.001775805:0.1397155:-0.0002505656:0.9901901
1.151,Terrain,49052,None,True,247.6736:-0.004999936:423.2985:0:0.9282433:0:-0.3719737,238.1141:0.1115837:403.7122:0.002605931:0.2250822:-0.0006019985:0.9743361,254.1505:0.1115837:406.1739:0.003131917:-0.1798108:0.0005724864:0.983696,219.1169:0.1115837:408.9374:0.001552386:0.524745:-0.0009569448:0.8512576,223.4755:0.1115839:396.552:0.001508114:0.359477:-0.0005809685:0.9331526,239.0525:0.1115837:392.0285:0.001780857:0.1341028:-0.0002409951:0.9909658
1.200,Terrain,49052,None,True,247.4026:-0.005000055:423.3103:0:0.9108853:0:-0.4126598,238.1141:0.1115837:403.7122:0.002622188:0.2194925:-0.000589939:0.9756105,254.1505:0.1115837:406.1739:0.00310953:-0.1864627:0.0005901647:0.982457,219.1169:0.1115837:408.9374:0.001565963:0.5229689:-0.0009608145:0.8523498,223.4755:0.1115839:396.552:0.00151705:0.3567607:-0.000579348:0.9341944,239.0525:0.1115837:392.0285:0.001785103:0.1300564:-0.0002341532:0.991505
