Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,112566,None,True,260.2622:0:445.2538:0:-0.9759188:0:0.2181343
.353,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.403,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.453,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.500,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.543,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.590,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.636,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.683,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.726,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.769,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.817,Terrain,112566,None,True,260.2622:0.01025969:445.2538:0:0.9759188:0:-0.2181343
.865,Terrain,112566,None,True,260.1735:0.01045269:445.1237:0:0.9739557:0:-0.2267384
.910,Terrain,112566,None,True,260.0712:0.01046258:444.9639:0:0.9729286:0:-0.2311057
.952,Terrain,112566,None,True,259.9605:0.01039612:444.7633:0:0.9738031:0:-0.227393
.995,Terrain,112566,None,True,259.8589:0.01026982:444.5311:0:0.9762353:0:-0.2167131
1.051,Terrain,112566,None,True,259.7386:0.01025981:444.1422:0:0.9810951:0:-0.1935264
1.095,Terrain,112566,None,True,259.6897:0.01025957:443.8653:0:0.985543:0:-0.1694254
1.155,Terrain,112566,None,True,259.6879:0.01025963:443.4394:0:0.9927096:0:-0.1205307
1.198,Terrain,112566,None,True,259.7393:0.01025957:443.1591:0:0.9967459:0:-0.08060765
1.256,Terrain,112566,None,True,259.8873:0.01025963:442.756:0:0.999806:0:-0.019699
1.297,Terrain,112566,None,True,260.0072:0.01025963:442.4903:0:0.9999555:0:0.009434751
1.354,Terrain,112566,None,True,260.1768:0.01025969:442.0815:0:0.9993951:0:0.03477782
1.411,Terrain,112566,None,True,260.3022:0.01028049:441.6559:0:0.9992133:0:0.03965848
1.470,Terrain,112566,None,True,260.375:0.01028842:441.2179:0:0.9993575:0:0.03584187
1.528,Terrain,112566,None,True,260.4133:0.01030898:440.7737:0:0.9996132:0:0.02781127
1.577,Terrain,112566,None,True,260.3882:0.01039118:440.4842:0:0.9999983:0:-0.00183926
1.639,Terrain,112566,None,True,260.2079:0.01037639:440.1349:0:0.9955717:0:-0.09400486
1.681,Terrain,112566,None,True,259.8955:0.01023668:439.9576:0:0.9778749:0:-0.2091907
1.724,Terrain,112566,None,True,259.6487:0.01016229:439.915:0:0.9601217:0:-0.2795825
1.769,Terrain,112566,None,True,259.3828:0.01020205:439.8973:0:0.9419144:0:-0.335853
1.813,Terrain,112566,None,True,259.1047:0.01025867:439.8804:0:0.9255572:0:-0.3786078
1.855,Terrain,112566,None,True,258.8205:0.01025951:439.8488:0:0.9125304:0:-0.4090091
1.896,Terrain,112566,None,True,258.5364:0.01025957:439.7929:0:0.9035136:0:-0.4285596
1.941,Terrain,112566,None,True,258.1235:0.01025963:439.6531:0:0.8979465:0:-0.4401046
1.993,Terrain,112566,None,True,257.8712:0.01025951:439.5134:0:0.9019293:0:-0.4318836
2.033,Terrain,112566,None,True,257.6522:0.01025969:439.332:0:0.9105564:0:-0.4133848
2.076,Terrain,112566,None,True,257.4683:0.01025963:439.1166:0:0.920985:0:-0.3895982
2.118,Terrain,112566,None,True,257.3165:0.01025957:438.8757:0:0.931165:0:-0.3645981
2.164,Terrain,112566,None,True,257.1086:0.01025951:438.4926:0:0.9402727:0:-0.3404225
2.208,Terrain,112566,None,True,256.964:0.01025969:438.2357:0:0.9425237:0:-0.3341395
2.250,Terrain,112566,None,True,256.802:0.01025969:437.9883:0:0.9417499:0:-0.3363142
2.293,Terrain,112566,None,True,256.6205:0.01026756:437.7548:0:0.9396465:0:-0.3421467
2.340,Terrain,112566,None,True,256.3475:0.0103842:437.4015:0:0.9418517:0:-0.3360287
2.383,Terrain,112566,None,True,256.1804:0.01048732:437.1549:0:0.9461319:0:-0.3237813
