Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
.976,Terrain,11490,None,True,247.1573:-0.004999995:417.2737:0:0.9996374:0:-0.02692945,238.1141:0.1115839:403.7122:0.003422603:0.2898354:-0.001036488:0.9570699,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001597206:0.5979252:-0.001191454:0.8015494,223.4755:0.1115839:396.552:0.001686885:0.4132141:-0.0007654515:0.910632,239.0525:0.1115837:392.0285:0.002172027:0.1547011:-0.0003401102:0.9879589
1.050,Terrain,11490,None,True,247.1146:-0.004999936:416.6761:0:0.9991768:0:-0.04056797,238.1141:0.1115839:403.7122:0.003524757:0.2987978:-0.001103615:0.9543093,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001596867:0.6056326:-0.001215362:0.7957419,223.4755:0.1115839:396.552:0.001704549:0.4193878:-0.0007874674:0.9078052,239.0525:0.1115837:392.0285:0.00221978:0.1574054:-0.0003538168:0.9875315
1.121,Terrain,11490,None,True,246.9936:-0.005000055:416.0919:0:0.997707:0:-0.06768081,238.1141:0.1115839:403.7122:0.003642438:0.3061117:-0.001171226:0.9519879,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001600318:0.6129457:-0.001241464:0.7901225,223.4755:0.1115839:396.552:0.00172585:0.4248198:-0.0008098914:0.9052759,239.0525:0.1115837:392.0285:0.002271226:0.1587042:-0.000365081:0.9873235
1.194,Terrain,11490,None,True,246.8516:-0.005000055:415.6685:0:0.9954528:0:-0.0952573,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001605539:0.6181204:-0.001262487:0.7860808,223.4755:0.1115839:396.552:0.0017443:0.4283375:-0.0008268427:0.9036168,239.0525:0.1115837:392.0285:0.002311984:0.1586612:-0.0003715293:0.9873303
1.274,Terrain,11490,None,True,246.5902:-0.004999995:415.1359:0:0.9899716:0:-0.1412663,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001616561:0.624464:-0.001292469:0.7810509,223.4755:0.1115839:396.552:0.001772453:0.4320945:-0.0008492401:0.9018263,239.0525:0.1115837:392.0285:0.002368511:0.1570085:-0.0003765476:0.9875944
1.345,Terrain,11490,None,True,246.2276:-0.004999995:414.6728:0:0.9789793:0:-0.2039597,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001634141:0.6296919:-0.0013246:0.7768422,223.4755:0.1115839:396.552:0.00180534:0.4341665:-0.0008701061:0.9008304,239.0525:0.1115837:392.0285:0.002425146:0.1528268:-0.0003750341:0.98825
1.418,Terrain,11490,None,True,245.8963:-0.004999995:414.3835:0:0.9665245:0:-0.2565744,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001651773:0.6327353:-0.001349667:0.7743652,223.4755:0.1115839:396.552:0.001832726:0.4344787:-0.0008840883:0.9006798,239.0525:0.1115837:392.0285:0.002465853:0.1479957:-0.0003690002:0.9889849
1.488,Terrain,11490,None,True,245.3909:-0.004999995:414.0881:0:0.9438186:0:-0.3304639,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001681053:0.6354601:-0.001383499:0.7721306,223.4755:0.1115839:396.552:0.001871891:0.4331395:-0.0008995534:0.9013246,239.0525:0.1115837:392.0285:0.002514875:0.1394406:-0.0003541366:0.9902272
1.559,Terrain,11490,None,True,244.9798:-0.005000055:413.9278:0:0.9234209:0:-0.3837888,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001706671:0.6366059:-0.001408839:0.7711861,223.4755:0.1115839:396.552:0.001902553:0.4309917:-0.000908718:0.9023534,239.0525:0.1115837:392.0285:0.002546933:0.1317796:-0.0003385876:0.9912757
1.630,Terrain,11490,None,True,244.4048:-0.005000055:413.7961:0:0.8913055:0:-0.4534031,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001745168:0.6369113:-0.001441781:0.7709338,223.4755:0.1115839:396.552:0.001944048:0.4266794:-0.0009171662:0.9044004,239.0525:0.1115837:392.0285:0.002581564:0.1202599:-0.0003127293:0.992739
1.676,Terrain,11490,None,True,244.1107:-0.005000055:413.7607:0:0.874368:0:-0.4852636,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001766023:0.6365972:-0.0014578:0.7711931,223.4755:0.1115839:396.552:0.001964811:0.4239895:-0.0009198316:0.9056646,239.0525:0.1115837:392.0285:0.002595369:0.1140913:-0.0002980563:0.9934669
1.743,Terrain,11490,None,True,243.5169:-0.004999936:413.7438:0:-0.8383192:0:0.5451797,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.00181051:0.6351089:-0.001488662:0.7724191,223.4755:0.1115839:396.552:0.002005817:0.41768:-0.000922075:0.9085916,239.0525:0.1115837:392.0285:0.002615848:0.1012089:-0.0002661144:0.9948618
1.819,Terrain,11490,None,True,243.0716:-0.005000114:413.7778:0:-0.8098831:0:0.5865914,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001846067:0.6332189:-0.00151035:0.7739692,223.4755:0.1115839:396.552:0.00203556:0.412174:-0.0009208681:0.9111024,239.0525:0.1115837:392.0285:0.002624527:0.09123967:-0.0002404648:0.9958255
1.889,Terrain,11490,None,True,242.4802:-0.005000174:413.8634:0:-0.7755183:0:0.6313251,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001896005:0.6299555:-0.00153793:0.7766274,223.4755:0.1115839:396.552:0.002074131:0.4040991:-0.0009163042:0.9147124,239.0525:0.1115837:392.0285:0.002629356:0.07777754:-0.0002051269:0.9969673
1.962,Terrain,11490,None,True,241.8906:-0.005000055:413.9729:0:-0.7460521:0:0.6658876,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001948668:0.6261385:-0.001564863:0.7797078,223.4755:0.1115839:396.552:0.002112054:0.3954569:-0.0009093558:0.9184816,239.0525:0.1115837:392.0285:0.00262893:0.06426533:-0.0001692996:0.9979294
2.003,Terrain,11490,None,True,241.5962:-0.004999936:414.0321:0:-0.7333516:0:0.6798496,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003742249:-0.2417287:0.0009322634:0.9703363,219.1169:0.1115837:408.9374:0.001976021:0.6240835:-0.00157829:0.7813535,223.4755:0.1115839:396.552:0.002130914:0.3909776:-0.0009051955:0.9203973,239.0525:0.1115837:392.0285:0.002627284:0.0575159:-0.0001513616:0.9983411
2.080,Terrain,11490,None,True,241.0042:-0.004999995:414.1329:0:-0.7190903:0:0.6949167,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003304409:-0.4909621:0.001862248:0.8711727,219.1169:0.1115837:408.9374:0.002032886:0.6200951:-0.001606816:0.7845224,223.4755:0.1115839:396.552:0.00216991:0.3819949:-0.000896915:0.9241615,239.0525:0.1115837:392.0285:0.002624317:0.04402053:-0.0001156363:0.9990272
2.127,Terrain,11490,None,True,240.7061:-0.004999995:414.1618:0:-0.7184247:0:0.6956047,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003239628:-0.494572:0.001843489:0.8691287,219.1169:0.1115837:408.9374:0.002062352:0.618382:-0.001622808:0.7858733,223.4755:0.1115839:396.552:0.002190778:0.3776487:-0.0008935125:0.9259459,239.0525:0.1115837:392.0285:0.002624503:0.03727806:-9.790478E-05:0.9993015
2.201,Terrain,11490,None,True,240.1104:-0.004999995:414.1532:0:-0.7286752:0:0.6848594,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003119803:-0.5029348:0.001815373:0.8643168,219.1169:0.1115837:408.9374:0.002122769:0.6159849:-0.001659902:0.7877534,223.4755:0.1115839:396.552:0.00223648:0.3696092:-0.0008896229:0.9291842,239.0525:0.1115837:392.0285:0.002630908:0.02388828:-6.286602E-05:0.9997112
2.276,Terrain,11490,None,True,239.6802:-0.005000055:414.06:0:-0.7517762:0:0.6594184,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.003041251:-0.5106163:0.001806129:0.8598015,219.1169:0.1115837:408.9374:0.002167375:0.6157389:-0.001693692:0.7879454,223.4755:0.1115839:396.552:0.002275093:0.3647621:-0.0008912791:0.9310976,239.0525:0.1115837:392.0285:0.002644478:0.01424152:-3.766532E-05:0.9998951
2.316,Terrain,11490,None,True,239.4105:-0.005000174:413.9504:0:-0.7706744:0:0.6372293,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002995199:-0.5164151:0.00180627:0.8563313,219.1169:0.1115837:408.9374:0.002195557:0.6165137:-0.001719197:0.7873393,223.4755:0.1115839:396.552:0.002302831:0.3623243:-0.0008952016:0.9320489,239.0525:0.1115837:392.0285:0.002658602:0.008165936:-2.171077E-05:0.9999632
2.392,Terrain,11490,None,True,238.8934:-0.004999995:413.6715:0:-0.7970765:0:0.6038784,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002910592:-0.5286526:0.001812718:0.8488314,219.1169:0.1115837:408.9374:0.002250525:0.61935:-0.001775373:0.7851098,223.4755:0.1115839:396.552:0.002362028:0.3584177:-0.0009068453:0.9335579,239.0525:0.1115837:392.0285:0.00269321:-0.003673775:9.894353E-06:0.9999896
2.465,Terrain,11490,None,True,238.3616:-0.004999876:413.4075:0:-0.8027962:0:0.5962536,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002824688:-0.5401277:0.001812898:0.8415764,219.1169:0.1115837:408.9374:0.002310227:0.6219878:-0.001835113:0.7830215,223.4755:0.1115839:396.552:0.002424387:0.3538778:-0.0009172966:0.9352881,239.0525:0.1115837:392.0285:0.00272478:-0.01615097:4.401373E-05:0.9998659
2.537,Terrain,11490,None,True,237.9385:-0.005000174:413.2799:0:-0.7913415:0:0.6113743,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002756627:-0.5470576:0.001801522:0.8370885,219.1169:0.1115837:408.9374:0.002361589:0.6225666:-0.001878763:0.782561,223.4755:0.1115839:396.552:0.002470328:0.3489521:-0.000919851:0.9371368,239.0525:0.1115837:392.0285:0.002738239:-0.02618294:7.171999E-05:0.9996535
2.580,Terrain,11490,None,True,237.7276:-0.004999995:413.293:0:-0.7770737:0:0.6294096,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002722436:-0.5487558:0.001787075:0.8359764,219.1169:0.1115837:408.9374:0.002389574:0.621335:-0.001894897:0.7835391,223.4755:0.1115839:396.552:0.002488151:0.3453688:-0.0009156773:0.9384633,239.0525:0.1115837:392.0285:0.002734621:-0.03110554:8.510335E-05:0.9995124
2.648,Terrain,11490,None,True,237.5266:-0.005000114:413.3958:0:-0.7430127:0:0.6692774,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002689296:-0.5484241:0.001763794:0.8361942,219.1169:0.1115837:408.9374:0.002418586:0.6183125:-0.001902776:0.7859263,223.4755:0.1115839:396.552:0.002498493:0.3406646:-0.0009053023:0.9401811,239.0525:0.1115837:392.0285:0.002719404:-0.03563636:9.697164E-05:0.9993612
2.717,Terrain,11490,None,True,237.4406:-0.005000055:413.4768:0:-0.7136475:0:0.7005051,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002674812:-0.5475066:0.001750102:0.8367953,219.1169:0.1115837:408.9374:0.00243182:0.6162502:-0.001902889:0.7875444,223.4755:0.1115839:396.552:0.002500074:0.3381363:-0.0008982802:0.9410934,239.0525:0.1115837:392.0285:0.002708211:-0.03749614:0.0001016193:0.9992931
2.786,Terrain,11490,None,True,237.2818:-0.005000055:413.6036:0:-0.6731269:0:0.7395271,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002648779:-0.5463113:0.001727673:0.8375763,219.1169:0.1115837:408.9374:0.00245598:0.6128571:-0.001904819:0.7901877,223.4755:0.1115839:396.552:0.002504469:0.3337736:-0.0008867829:0.9426495,239.0525:0.1115837:392.0285:0.002690469:-0.0409321:0.0001102193:0.9991583
2.856,Terrain,11490,None,True,237.0231:-0.005000114:413.7384:0:-0.6548656:0:0.7557454,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002608479:-0.5458844:0.001699493:0.8378547,219.1169:0.1115837:408.9374:0.00249468:0.6086953:-0.00191392:0.7933978,223.4755:0.1115839:396.552:0.002516647:0.3276109:-0.000872643:0.944809,239.0525:0.1115837:392.0285:0.002670454:-0.04658458:0.0001245376:0.9989108
2.927,Terrain,11490,None,True,236.5494:-0.004999995:413.8916:0:-0.6523502:0:0.7579176,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002539035:-0.5470017:0.001659077:0.837126,219.1169:0.1115837:408.9374:0.00256648:0.6027533:-0.00193873:0.7979211,223.4755:0.1115839:396.552:0.002545418:0.3174341:-0.0008520745:0.9482766,239.0525:0.1115837:392.0285:0.002644588:-0.05696558:0.000150896:0.9983726
3.007,Terrain,11490,None,True,236.0013:-0.005000055:413.972:0:-0.6646324:0:0.7471706,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002464297:-0.5501019:0.001623311:0.8350923,219.1169:0.1115837:408.9374:0.002652662:0.5975968:-0.001977104:0.8017899,223.4755:0.1115839:396.552:0.002585901:0.3066725:-0.0008331743:0.9518113,239.0525:0.1115837:392.0285:0.002624839:-0.0690258:0.0001816154:0.9976114
3.076,Terrain,11490,None,True,235.5706:-0.004999995:413.9681:0:-0.6830875:0:0.7303366,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.00240912:-0.5536935:0.001601884:0.8327156,219.1169:0.1115837:408.9374:0.0027234:0.5948116:-0.002015169:0.803858,223.4755:0.1115839:396.552:0.002623412:0.2988646:-0.000821599:0.9542916,239.0525:0.1115837:392.0285:0.002615932:-0.07861309:0.0002062856:0.9969018
3.148,Terrain,11490,None,True,234.9994:-0.005000055:413.8618:0:-0.7146762:0:0.6994555,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002339981:-0.5601144:0.001582135:0.8284105,219.1169:0.1115837:408.9374:0.00282203:0.5932313:-0.002079585:0.8050244,223.4755:0.1115839:396.552:0.002683134:0.2894758:-0.0008114477:0.9571812,239.0525:0.1115837:392.0285:0.002613942:-0.09164551:0.0002405692:0.9957883
3.218,Terrain,11490,None,True,234.5697:-0.005000114:413.752:0:-0.7306124:0:0.6827925,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002290178:-0.5652709:0.001569366:0.8249007,219.1169:0.1115837:408.9374:0.002900721:0.5926743:-0.002134479:0.8054343,223.4755:0.1115839:396.552:0.002731949:0.2825279:-0.0008046367:0.9592549,239.0525:0.1115837:392.0285:0.002614368:-0.1015732:0.0002669311:0.9948246
3.286,Terrain,11490,None,True,234.0016:-0.004999995:413.5724:0:-0.7528874:0:0.6581493,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002226806:-0.5724095:0.001554514:0.8199635,219.1169:0.1115837:408.9374:0.003011408:0.5927381:-0.002216298:0.8053866,223.4755:0.1115839:396.552:0.002801789:0.2734051:-0.0007963694:0.9618946,239.0525:0.1115837:392.0285:0.002616826:-0.1148894:0.0003026506:0.9933748
3.356,Terrain,11490,None,True,233.5815:-0.005000055:413.4145:0:-0.7675619:0:0.6409749,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002181569:-0.5779051:0.001544836:0.8160996,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.002857724:0.2666898:-0.0007907693:0.9637778,239.0525:0.1115837:392.0285:0.002619959:-0.1248964:0.0003298071:0.9921663
3.436,Terrain,11490,None,True,233.0256:-0.005000114:413.1892:0:-0.7840813:0:0.6206583,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002123578:-0.5851623:0.001532395:0.810912,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.002936076:0.2576087:-0.0007827819:0.9662446,239.0525:0.1115837:392.0285:0.002623879:-0.1382886:0.000366374:0.9903885
3.507,Terrain,11490,None,True,232.4827:-0.004999995:412.9335:0:-0.8015348:0:0.5979481,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002068772:-0.5925305:0.001521717:0.805544,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.003020112:0.248719:-0.0007755338:0.9685707,239.0525:0.1115837:392.0285:0.00262935:-0.15166:0.0004034353:0.9884291
3.580,Terrain,11490,None,True,232.0783:-0.005000055:412.7348:0:-0.8093502:0:0.5873264,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.002029072:-0.5979412:0.001513676:0.801536,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.003086111:0.2418783:-0.0007693109:0.9703014,239.0525:0.1115837:392.0285:0.002632762:-0.1617262:0.000431468:0.9868321
3.652,Terrain,11490,None,True,231.5183:-0.005000055:412.5306:0:-0.8005949:0:0.599206,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.001976272:-0.6039817:0.001497667:0.7969943,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.003170383:0.2310528:-0.0007529026:0.9729358,239.0525:0.1115837:392.0285:0.002627434:-0.1751727:0.0004674846:0.9845341
3.722,Terrain,11490,None,True,230.9351:-0.005000055:412.4165:0:-0.7873725:0:0.6164775,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.001924347:-0.6084068:0.001475244:0.7936217,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.00324509:0.2179973:-0.0007248583:0.9759437,239.0525:0.1115837:392.0285:0.002608769:-0.188321:0.0005002383:0.9821039
3.763,Terrain,11490,None,True,230.6395:-0.005000174:412.3741:0:-0.7822332:0:0.6229857,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.001899071:-0.6103267:0.001463182:0.7921462,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.003280603:0.2109839:-0.0007080981:0.9774838,239.0525:0.1115837:392.0285:0.002596918:-0.1947922:0.0005157407:0.980841
3.839,Terrain,11490,None,True,230.3604:-0.005000234:412.3354:0:-0.7822332:0:0.6229857,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.001875757:-0.6120746:0.001451831:0.7907965,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.003313794:0.2042139:-0.0006912947:0.9789205,239.0525:0.1115837:392.0285:0.002585157:-0.2008433:0.0005300134:0.9796199
3.886,Terrain,11490,None,True,230.2442:-0.004999995:412.1569:0:-0.8485596:0:0.5290999,238.1141:0.1115839:403.7122:0.003674414:0.30767:-0.00118815:0.9514853,254.1505:0.1115837:406.1739:0.001864591:-0.6153096:0.001455444:0.788282,219.1169:0.1115837:408.9374:0.00309855:0.593425:-0.00228451:0.8048801,223.4755:0.1115839:396.552:0.003355424:0.2032042:-0.0006963693:0.9791304,239.0525:0.1115837:392.0285:0.002596834:-0.2047883:0.000543318:0.9788027
