Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,13768,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.141,Terrain,13768,None,True,262.971:0.01866829:450.5661:0:0.9938502:0:-0.1107332
.191,Terrain,13768,None,True,262.971:0.01857561:450.566:0:0.9938502:0:-0.1107332
.240,Terrain,13768,None,True,262.971:0.01847917:450.566:0:0.9938502:0:-0.1107332
.291,Terrain,13768,None,True,262.971:0.01846665:450.566:0:0.9938502:0:-0.1107332
.340,Terrain,13768,None,True,262.971:0.01846308:450.566:0:0.9938502:0:-0.1107332
.390,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.440,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.490,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.539,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.588,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.638,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.689,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.737,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.787,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.837,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.887,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.937,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.987,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.036,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.085,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.135,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.185,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.234,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.284,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.334,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.384,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.434,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.483,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.533,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.583,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.633,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.684,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
