Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
3.238,Terrain,110606,None,True,224.6283:-0.004999995:421.4672:0:-0.8611284:0:0.5083874,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.41:-0.02388313:399.8029:-0.0002473583:-0.4307458:-0.0001180628:0.9024733,239.8018:-0.02999717:378.4305:-0.0002699679:-0.1686717:-4.619787E-05:0.9856722,254.97:0.07681549:386.5395:0.0008282393:-0.3500507:0.0003095082:0.9367304,235.2955:-0.02999961:392.949:-0.0004039734:-0.1780137:-7.308003E-05:0.9840279,240.3726:-0.02999732:409.3612:-0.000564562:-0.4418406:-0.0002780607:0.8970934,251.2131:-0.02310258:391.4205:-0.000210974:-0.3543061:-7.99348E-05:0.9351295,245.6396:-0.02999559:407.5788:-0.0004370335:-0.4735907:-0.000235:0.8807449,247.8239:-0.02999657:378.6219:-0.000248672:-0.2455627:-6.299336E-05:0.9693807,217.1372:-0.02999425:403.6505:-0.0006338348:0.1976952:0.000127829:0.9802634,223.6419:-0.03000748:397.3611:-0.0005181537:0.02044743:1.059713E-05:0.9997908
3.283,Terrain,110606,None,True,224.5387:-0.004999995:421.2936:0:0.8895897:0:-0.4567605,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.4072:-0.02319762:399.8047:-0.0002383539:-0.4332499:-0.0001145788:0.9012738,239.8017:-0.02999923:378.4306:-0.0002707114:-0.1702111:-4.676043E-05:0.9854076,254.9703:0.07682347:386.5392:0.000828991:-0.3518912:0.0003116475:0.9360405,235.2955:-0.02999794:392.9492:-0.0004055162:-0.1803642:-7.43601E-05:0.9835998,240.3725:-0.02999511:409.3615:-0.000564125:-0.4461899:-0.0002812562:0.8949381,251.2096:-0.02186775:391.4243:-0.0001967829:-0.3564307:-7.506993E-05:0.9343218,245.6393:-0.0299958:407.5788:-0.0004364815:-0.4769851:-0.0002368785:0.8789113,247.8238:-0.02999866:378.622:-0.0002491494:-0.2471729:-6.355501E-05:0.9689714,217.1373:-0.02999428:403.6504:-0.00064034:0.1972989:0.0001288716:0.9803432,223.6417:-0.02999741:397.3614:-0.0005217961:0.01873031:9.775119E-06:0.9998245
3.355,Terrain,110606,None,True,224.474:-0.005000055:421.0544:0:0.9198484:0:-0.392274,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.4045:-0.02319193:399.8065:-0.000238601:-0.4362279:-0.0001156704:0.8998362,239.8018:-0.02999958:378.4306:-0.0002718564:-0.1717479:-4.739503E-05:0.9851409,254.9706:0.07681367:386.5396:0.0008306528:-0.3539901:0.0003144007:0.9352487,235.2955:-0.02999961:392.9493:-0.0004080583:-0.1827388:-7.584522E-05:0.9831614,240.3723:-0.02999473:409.3619:-0.0005650654:-0.4514005:-0.0002858509:0.8923213,251.2086:-0.02240044:391.4238:-0.000203482:-0.3588465:-7.822914E-05:0.9333966,245.6393:-0.0300017:407.5788:-0.0004367674:-0.4811087:-0.0002396966:0.8766608,247.824:-0.02999824:378.6221:-0.0002499503:-0.2488886:-6.423098E-05:0.9685321,217.1374:-0.02999783:403.6504:-0.0006486424:0.1981502:0.0001311287:0.9801714,223.6418:-0.02999789:397.3614:-0.0005271278:0.01755395:9.2546E-06:0.9998458
3.427,Terrain,110606,None,True,224.4679:-0.004999995:420.5889:0:0.9563091:0:-0.2923577,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.4013:-0.02383253:399.8079:-0.0002484157:-0.4410938:-0.000122094:0.897461,239.802:-0.02999815:378.4308:-0.0002743946:-0.1735434:-4.835307E-05:0.9848262,254.9714:0.07681927:386.5397:0.0008358575:-0.357195:0.0003196517:0.9340295,235.2956:-0.0299978:392.9496:-0.0004137417:-0.1856056:-7.81507E-05:0.9826242,240.3719:-0.02999684:409.3622:-0.0005700437:-0.4600578:-0.0002953671:0.8878887,251.2057:-0.02258471:391.4256:-0.000207104:-0.3625645:-8.057071E-05:0.9319587,245.6391:-0.03000155:407.579:-0.0004390765:-0.4880801:-0.0002455371:0.8727987,247.8241:-0.02999777:378.6224:-0.0002518957:-0.2512072:-6.537434E-05:0.9679334,217.1372:-0.02999401:403.6505:-0.0006630268:0.2028067:0.00013732:0.9792186,223.6418:-0.03000629:397.3614:-0.0005378652:0.01777492:9.562024E-06:0.9998419
3.497,Terrain,110606,None,True,224.5744:-0.004999995:420.2107:0:0.9790674:0:-0.2035364,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3985:-0.0242697:399.8101:-0.000256142:-0.4442116:-0.0001269991:0.8959219,239.8025:-0.02999908:378.4311:-0.0002768074:-0.1738728:-4.887371E-05:0.9847681,254.9722:0.07681546:386.5404:0.0008416934:-0.3589865:0.0003237361:0.9333423,235.2959:-0.03000024:392.9497:-0.0004192519:-0.1862602:-7.948084E-05:0.9825004,240.3716:-0.02999705:409.3624:-0.0005771365:-0.4657834:-0.0003037869:0.8848985,251.203:-0.02336934:391.4283:-0.0002181069:-0.3646664:-8.541833E-05:0.9311382,245.6389:-0.02999556:407.5791:-0.0004427568:-0.4928073:-0.0002507576:0.8701383,247.8244:-0.02999637:378.6225:-0.0002538389:-0.2521326:-6.613778E-05:0.9676927,217.1367:-0.03000095:403.6508:-0.0006733167:0.2095047:0.0001442646:0.9778075,223.642:-0.02999994:397.3614:-0.0005464926:0.02039093:1.114581E-05:0.9997919
3.541,Terrain,110606,None,True,224.7482:-0.004999995:419.8318:0:0.9924372:0:-0.1227536,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3956:-0.02386993:399.8118:-0.0002532444:-0.4468436:-0.0001264913:0.8946121,239.8023:-0.02999789:378.431:-0.0002794233:-0.1734953:-4.922514E-05:0.9848347,254.9725:0.0768227:386.5401:0.0008487462:-0.3602826:0.0003278028:0.9328428,235.2959:-0.02999943:392.9497:-0.0004253123:-0.1858676:-8.04537E-05:0.9825747,240.3715:-0.02999482:409.3628:-0.0005862621:-0.4708139:-0.0003128658:0.8822324,251.2006:-0.02256927:391.4304:-0.0002106141:-0.3662175:-8.288893E-05:0.9305293,245.6388:-0.0299964:407.5794:-0.0004477989:-0.4970364:-0.0002564997:0.8677295,247.8244:-0.0299972:378.6225:-0.0002560569:-0.2524728:-6.681185E-05:0.967604,217.1367:-0.03000244:403.6512:-0.0006822866:0.2180788:0.0001524619:0.9759309,223.6417:-0.03000408:397.3614:-0.0005555344:0.02459965:1.367009E-05:0.9996973
3.614,Terrain,110606,None,True,224.9785:-0.004999995:419.4692:0:0.9990792:0:-0.04290524,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3929:-0.02391836:399.8135:-0.0002567203:-0.4488973:-0.0001289651:0.8935833,239.8022:-0.02999857:378.431:-0.0002821694:-0.1724496:-4.94001E-05:0.9850183,254.9726:0.07682198:386.5403:0.0008565309:-0.3610511:0.0003316207:0.9325456,235.2958:-0.03000039:392.9497:-0.0004317469:-0.184451:-8.102642E-05:0.9828416,240.3714:-0.02999467:409.3631:-0.0005972519:-0.4749573:-0.0003223481:0.8800086,251.1999:-0.02279982:391.4299:-0.0002156397:-0.3671595:-8.511903E-05:0.930158,245.6385:-0.02999562:407.5794:-0.0004538777:-0.5006003:-0.0002624662:0.8656784,247.8245:-0.0299969:378.6226:-0.0002584178:-0.2522274:-6.735785E-05:0.967668,217.1368:-0.03000143:403.6516:-0.0006893977:0.2280974:0.0001615074:0.9736381,223.6419:-0.02999735:397.3617:-0.0005640693:0.03018866:1.703626E-05:0.9995441
3.688,Terrain,110606,None,True,225.341:-0.004999995:419.0097:0:0.9990274:0:0.04409502,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3898:-0.02402174:399.815:-0.0002623457:-0.4509898:-0.0001325618:0.8925291,239.8019:-0.02999711:378.4309:-0.0002858946:-0.1703327:-4.941938E-05:0.9853866,254.9729:0.07681367:386.5406:0.0008676591:-0.3614956:0.0003364048:0.9323733,235.2956:-0.02999994:392.9496:-0.0004406449:-0.1814298:-8.129529E-05:0.9834039,240.3712:-0.02999419:409.3635:-0.0006140521:-0.4795194:-0.0003355436:0.877531,251.1975:-0.02310607:391.4321:-0.0002226958:-0.3677605:-8.807065E-05:0.9299206,245.6384:-0.02999571:407.5797:-0.0004631919:-0.5046398:-0.0002707483:0.8633298,247.8245:-0.02999905:378.6226:-0.0002617386:-0.251264:-6.794527E-05:0.9679186,217.1371:-0.02999514:403.6522:-0.0006962901:0.24286:0.0001743199:0.9700611,223.642:-0.02999741:397.3619:-0.0005751554:0.0391514:2.253543E-05:0.9992331
3.756,Terrain,110606,None,True,225.5873:-0.005000114:418.6415:0:0.9972246:0:0.07445161,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3894:-0.02469873:399.8149:-0.0002748976:-0.4530835:-0.0001397151:0.891468,239.8014:-0.02999741:378.4308:-0.0002888385:-0.1690737:-4.954834E-05:0.9856034,254.9733:0.07681435:386.541:0.0008761374:-0.362211:0.0003404657:0.9320956,235.2953:-0.02999881:392.9495:-0.0004476964:-0.179656:-8.176164E-05:0.9837294,240.371:-0.02999741:409.3636:-0.0006266514:-0.4839582:-0.0003465618:0.8750909,251.197:-0.02392492:391.4323:-0.0002354013:-0.368655:-9.335736E-05:0.9295663,245.6387:-0.0299947:407.5803:-0.0004699367:-0.5084165:-0.0002774597:0.8611112,247.8246:-0.02999583:378.6226:-0.0002642542:-0.2508829:-6.848724E-05:0.9680175,217.1373:-0.02999532:403.6524:-0.0007025213:0.2538583:0.000184381:0.9672412,223.6419:-0.03000268:397.362:-0.0005844312:0.04556923:2.665977E-05:0.998961
3.811,Terrain,110606,None,True,225.7822:-0.005000055:418.2447:0:0.9964669:0:0.08398624,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3866:-0.02435166:399.8165:-0.0002729732:-0.4559827:-0.0001398569:0.8899886,239.8013:-0.02999732:378.4309:-0.000291874:-0.1684723:-4.988574E-05:0.9857063,254.9737:0.07682171:386.5406:0.0008843322:-0.3635536:0.0003451175:0.9315728,235.2952:-0.02999559:392.9497:-0.0004549972:-0.1788908:-8.272933E-05:0.9838688,240.3708:-0.02999485:409.364:-0.0006379098:-0.4899096:-0.0003584857:0.8717729,251.1946:-0.02299714:391.4344:-0.000226282:-0.3702871:-9.020102E-05:0.9289173,245.6386:-0.02999631:407.5806:-0.0004759052:-0.5132517:-0.0002846054:0.858238,247.8243:-0.02999812:378.6225:-0.0002668358:-0.2511189:-6.922576E-05:0.9679562,217.1375:-0.0300014:403.6528:-0.000710852:0.264244:0.000194761:0.9644556,223.6419:-0.02999702:397.3625:-0.0005946284:0.05104628:3.03932E-05:0.9986961
3.863,Terrain,110606,None,True,225.8962:-0.004999995:417.8226:0:0.9975354:0:0.07016505,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3838:-0.02441975:399.8181:-0.0002762994:-0.4599081:-0.0001431049:0.8879665,239.8013:-0.029998:378.4309:-0.0002949093:-0.1688573:-5.052308E-05:0.9856405,254.9738:0.07681993:386.5408:0.0008915038:-0.3657582:0.0003503509:0.9307094,235.2952:-0.02999735:392.9497:-0.0004624105:-0.1796653:-8.445339E-05:0.9837277,240.3706:-0.02999258:409.3643:-0.0006465096:-0.4977269:-0.0003710053:0.8673335,251.1925:-0.02256006:391.4354:-0.0002228678:-0.3729132:-8.95715E-05:0.9278662,245.6385:-0.02999836:407.5809:-0.0004802494:-0.5193781:-0.0002918877:0.8545444,247.8243:-0.02999905:378.6225:-0.0002692839:-0.2522562:-7.019872E-05:0.9676605,217.1376:-0.03000155:403.6532:-0.0007218692:0.2733032:0.0002050977:0.9619277,223.6422:-0.02999666:397.3631:-0.000606292:0.0548358:3.329662E-05:0.9984952
3.927,Terrain,110606,None,True,225.9319:-0.005000055:417.3872:0:0.9988099:0:0.04877349,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3809:-0.02459937:399.8194:-0.0002806015:-0.4647037:-0.0001472632:0.8854662,239.8013:-0.02999896:378.4309:-0.0002978625:-0.1701841:-5.14419E-05:0.9854122,254.9747:0.07681718:386.541:0.000897533:-0.3687348:0.0003560403:0.9295342,235.2952:-0.02999917:392.9497:-0.0004696592:-0.1819315:-8.689602E-05:0.9833111,240.3703:-0.02999467:409.3645:-0.000652109:-0.5070949:-0.0003836698:0.8618899,251.1901:-0.0227401:391.4372:-0.0002269233:-0.3764345:-9.220398E-05:0.9264432,245.6384:-0.03000244:407.5812:-0.000482832:-0.5265468:-0.0002990471:0.8501459,247.8245:-0.02999538:378.6226:-0.0002715002:-0.2542298:-7.13683E-05:0.9671438,217.1376:-0.03000173:403.6536:-0.000735672:0.2809453:0.0002153574:0.9597235,223.6423:-0.0300068:397.3631:-0.0006193676:0.05689257:3.529459E-05:0.9983801
4.017,Terrain,110606,None,True,225.9106:-0.005000055:416.7982:0:0.9997165:0:0.02381337,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.378:-0.02505943:399.8208:-0.0002889122:-0.4718683:-0.0001546255:0.881669,239.8016:-0.02999806:378.431:-0.000301706:-0.1728142:-5.293555E-05:0.9849544,254.9755:0.07681525:386.5418:0.0009045186:-0.3733867:0.0003640662:0.9276753,235.2958:-0.02999967:392.95:-0.0004791869:-0.1863659:-9.089655E-05:0.9824803,240.3701:-0.02999628:409.3649:-0.0006561708:-0.52096:-0.0004004761:0.8535808,251.1872:-0.02397791:391.4392:-0.0002449273:-0.3819318:-0.0001012189:0.9241905,245.6384:-0.03000316:407.5818:-0.0004843348:-0.536998:-0.0003083119:0.8435834,247.8244:-0.02999777:378.6227:-0.0002743651:-0.2576126:-7.314881E-05:0.9662483,217.1373:-0.03000167:403.6543:-0.0007570346:0.2900537:0.0002294445:0.95701,223.6426:-0.02999708:397.3634:-0.0006376863:0.05805557:3.70838E-05:0.9983132
4.085,Terrain,110606,None,True,225.8523:-0.005000174:416.2052:0:0.9999953:0:0.003059868,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3733:-0.02482006:399.8234:-0.000286763:-0.4794872:-0.0001566855:0.8775488,239.8014:-0.02999911:378.431:-0.0003055689:-0.1759499:-5.461687E-05:0.9843991,254.9761:0.07681394:386.5418:0.000910851:-0.3784395:0.000372399:0.9256255,235.2959:-0.02999824:392.9503:-0.0004887516:-0.1916779:-9.54528E-05:0.9814578,240.3693:-0.02999771:409.3649:-0.0006577103:-0.5356094:-0.0004171583:0.8444656,251.1831:-0.02274853:391.4427:-0.0002308996:-0.3879171:-9.717963E-05:0.9216942,245.6378:-0.02999541:407.5818:-0.0004843872:-0.5479304:-0.0003172779:0.8365237,247.8244:-0.02999854:378.6228:-0.0002771264:-0.2614491:-7.506544E-05:0.9652172,217.1376:-0.02999949:403.6546:-0.0007806868:0.2988309:0.000244464:0.9543058,223.6425:-0.03000233:397.3634:-0.0006578352:0.058342:3.844492E-05:0.9982964
4.147,Terrain,110606,None,True,225.8075:-0.005000174:415.8484:0:0.9999979:0:-0.002112379,231.8623:-0.02999693:409.2643:-0.0008300701:0.07167286:5.964693E-05:0.9974279,251.3705:-0.02523652:399.8244:-0.0002934372:-0.4841893:-0.000162383:0.8749632,239.8015:-0.02999771:378.4311:-0.0003078757:-0.1779922:-5.568872E-05:0.9840319,254.9766:0.0768213:386.5416:0.0009145351:-0.3815953:0.000377552:0.924329,235.2959:-0.02999839:392.9506:-0.0004945866:-0.1951597:-9.841578E-05:0.9807714,240.3688:-0.02999559:409.3648:-0.000657583:-0.5446273:-0.0004270265:0.8386778,251.1805:-0.02282581:391.4441:-0.000232947:-0.3916538:-9.915592E-05:0.9201126,245.6375:-0.03000394:407.5818:-0.0004842089:-0.5546275:-0.000322745:0.8320985,247.8244:-0.02999628:378.623:-0.000278735:-0.2638909:-7.625882E-05:0.9645525,217.1377:-0.03000018:403.6551:-0.0007867853:0.3010139:0.000248352:0.9536194,223.6425:-0.02999642:397.3633:-0.0006703882:0.05826318:3.912543E-05:0.998301
