Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.702,Terrain,53678,None,True,247.2851:-0.005000055:424.1021:0:-0.8222976:0:0.5690578,251.8535:0.08712769:399.5573:0.001837232:-0.09188075:0.0001695236:0.9957683,240.2394:0.08712769:378.4684:0.0009946798:0.07651856:-7.63353E-05:0.9970677,245.6181:0.08712769:407.8893:0.002822567:0.05120769:-0.0001447276:0.998684,235.5269:0.08712769:392.6381:0.001349519:0.1778654:-0.0002439223:0.9840539,246.5558:0.08712769:378.4684:0.001009264:0.007989967:-8.064248E-06:0.9999676,254.9346:0.08712769:386.67:0.001199561:-0.10062:0.0001213155:0.9949242,231.7596:0.08712769:409.3763:0.001977745:0.3948574:-0.0008499981:0.91874,253.225:0.1115837:409.9268:0.00371821:-0.197104:0.0007475443:0.9803753,216.711:0.08712769:403.5682:0.001103743:0.470352:-0.000588284:0.882478,240.4482:0.08712769:409.3763:0.002770451:0.2156252:-0.0006117726:0.9764721,251.1217:0.08712769:391.398:0.001396527:-0.05835621:8.163522E-05:0.9982949,224.8722:0.08712769:397.123:0.001235217:0.3397079:-0.0004461453:0.9405301
.751,Terrain,53678,None,True,246.8827:-0.004999995:424.263:0:-0.791364:0:0.6113453,251.8535:0.08712769:399.5573:0.001818866:-0.09911113:0.0001811622:0.9950747,240.2394:0.08712769:378.4684:0.0009928753:0.0719694:-7.164245E-05:0.9974064,245.6181:0.08712769:407.8893:0.002802809:0.03853296:-0.0001080812:0.9992534,235.5269:0.08712769:392.6381:0.001350551:0.171518:-0.0002351284:0.98518,246.5558:0.08712769:378.4684:0.001005845:0.003569838:-3.590727E-06:0.9999931,254.9346:0.08712769:386.67:0.001191492:-0.1053024:0.0001261686:0.9944395,231.7596:0.08712769:409.3763:0.00200215:0.3863187:-0.0008385723:0.9223628,253.225:0.1115837:409.9268:0.003638003:-0.2067528:0.0007687837:0.9783862,216.711:0.08712769:403.5682:0.001113942:0.4660297:-0.0005867412:0.8847682,240.4482:0.08712769:409.3763:0.00278139:0.2025786:-0.0005753826:0.9792619,251.1217:0.08712769:391.398:0.001387233:-0.06409189:8.909362E-05:0.997943,224.8722:0.08712769:397.123:0.001242463:0.3341529:-0.000440493:0.9425179
.801,Terrain,53678,None,True,246.6029:-0.004999936:424.3492:0:-0.7760541:0:0.6306664,251.8535:0.08712769:399.5573:0.001807806:-0.1041615:0.000189334:0.9945588,240.2394:0.08712769:378.4684:0.0009921063:0.06885452:-6.847354E-05:0.9976262,245.6181:0.08712769:407.8893:0.002792266:0.02987727:-8.346285E-05:0.9995497,235.5269:0.08712769:392.6381:0.00135205:0.1672273:-0.0002293291:0.9859174,246.5558:0.08712769:378.4684:0.001003985:0.000513993:-5.160417E-07:0.9999994,254.9346:0.08712769:386.67:0.00118663:-0.1085944:0.0001296282:0.9940855,231.7596:0.08712769:409.3763:0.002020313:0.3806739:-0.0008317017:0.9247068,253.225:0.1115837:409.9268:0.003588253:-0.2135603:0.0007844101:0.976923,216.711:0.08712769:403.5682:0.001121339:0.4632403:-0.0005861325:0.8862318,240.4482:0.08712769:409.3763:0.002791485:0.1937674:-0.0005513506:0.9810434,251.1217:0.08712769:391.398:0.001381761:-0.06808913:9.430186E-05:0.9976783,224.8722:0.08712769:397.123:0.001248035:0.3304759:-0.0004369989:0.9438136
.851,Terrain,53678,None,True,246.171:-0.005000114:424.444:0:-0.7597559:0:0.6502085,251.8535:0.08712769:399.5573:0.001793142:-0.1120082:0.0002021189:0.9937056,240.2394:0.08712769:378.4684:0.0009916389:0.06410965:-6.370468E-05:0.9979424,245.6181:0.08712769:407.8893:0.002780559:0.01669268:-4.642163E-05:0.9998568,235.5269:0.08712769:392.6381:0.001355546:0.1607706:-0.0002208044:0.9869909,246.5558:0.08712769:378.4684:0.001001875:-0.004184674:4.192558E-06:0.9999908,254.9346:0.08712769:386.67:0.001180201:-0.1137371:0.0001351094:0.9935102,231.7596:0.08712769:409.3763:0.00205039:0.3723763:-0.0008226847:0.9280792,253.225:0.1115837:409.9268:0.00351954:-0.2242318:0.0008098196:0.9745291,216.711:0.08712769:403.5682:0.001133274:0.4592547:-0.0005859048:0.8883037,240.4482:0.08712769:409.3763:0.002810962:0.1804933:-0.0005158338:0.9835721,251.1217:0.08712769:391.398:0.001374739:-0.07428458:0.0001024049:0.9972361,224.8722:0.08712769:397.123:0.001257491:0.3250661:-0.0004322426:0.9456904
.901,Terrain,53678,None,True,245.8775:-0.004999936:424.4836:0:-0.7533081:0:0.6576678,251.8535:0.08712769:399.5573:0.001784649:-0.117382:0.0002109443:0.9930852,240.2394:0.08712769:378.4684:0.0009917786:0.06092191:-6.053352E-05:0.9981421,245.6181:0.08712769:407.8893:0.002775431:0.007816108:-2.169382E-05:0.9999656,235.5269:0.08712769:392.6381:0.001358691:0.1564821:-0.000215263:0.9876798,246.5558:0.08712769:378.4684:0.001000919:-0.00736961:7.376587E-06:0.9999723,254.9346:0.08712769:386.67:0.001176498:-0.1172746:0.0001389321:0.9930989,231.7596:0.08712769:409.3763:0.002072296:0.3669961:-0.0008175751:0.9302198,253.225:0.1115837:409.9268:0.0034776:-0.2315969:0.0008279164:0.9728053,216.711:0.08712769:403.5682:0.001141746:0.4567534:-0.0005862196:0.8895925,240.4482:0.08712769:409.3763:0.002826808:0.17165:-0.000492534:0.9851538,251.1217:0.08712769:391.398:0.00137085:-0.07851695:0.0001079684:0.9969118,224.8722:0.08712769:397.123:0.001264495:0.3215573:-0.0004294142:0.9468892
.951,Terrain,53678,None,True,245.4326:-0.005000055:424.5183:0:-0.7454237:0:0.666591,251.8535:0.08712769:399.5573:0.001773096:-0.1255571:0.000224401:0.9920848,240.2394:0.08712769:378.4684:0.0009924327:0.05611987:-5.578313E-05:0.9984236,245.6181:0.08712769:407.8893:0.002769836:-0.00557642:1.544607E-05:0.9999806,235.5269:0.08712769:392.6381:0.001364203:0.1500606:-0.0002070579:0.9886759,246.5558:0.08712769:378.4684:0.0009999283:-0.01219255:1.219259E-05:0.9999252,254.9346:0.08712769:386.67:0.001171515:-0.1226752:0.0001448097:0.9924462,231.7596:0.08712769:409.3763:0.002107276:0.3590304:-0.000810626:0.9333231,253.225:0.1115837:409.9268:0.003418367:-0.2427999:0.0008555869:0.97007,216.711:0.08712769:403.5682:0.001155055:0.453152:-0.0005871623:0.8914323,240.4482:0.08712769:409.3763:0.002853094:0.1583326:-0.0004575109:0.9873816,251.1217:0.08712769:391.398:0.001365771:-0.08495234:0.0001164465:0.9963841,224.8722:0.08712769:397.123:0.001275747:0.3163818:-0.0004254796:0.948631
1.000,Terrain,53678,None,True,245.1342:-0.005000055:424.5311:0:-0.7411543:0:0.6713348,251.8535:0.08712769:399.5573:0.001765783:-0.131038:0.0002333976:0.9913757,240.2394:0.08712769:378.4684:0.0009930321:0.05290826:-5.261332E-05:0.9985989,245.6181:0.08712769:407.8893:0.002766471:-0.0145341:4.021257E-05:0.9998906,235.5269:0.08712769:392.6381:0.001368167:0.1457735:-0.0002015962:0.9893171,246.5558:0.08712769:378.4684:0.0009994289:-0.01542579:1.541882E-05:0.9998806,254.9346:0.08712769:386.67:0.0011684:-0.1263078:0.0001487696:0.9919904,231.7596:0.08712769:409.3763:0.002131627:0.3537139:-0.0008060996:0.935351,253.225:0.1115837:409.9268:0.003380249:-0.2502664:0.0008737743:0.9681707,216.711:0.08712769:403.5682:0.001164232:0.4508011:-0.0005879717:0.8926235,240.4482:0.08712769:409.3763:0.002871283:0.1493796:-0.00043378:0.9887757,251.1217:0.08712769:391.398:0.001362645:-0.0892717:0.0001221334:0.9960064,224.8722:0.08712769:397.123:0.001283574:0.3129519:-0.0004229422:0.949768
1.050,Terrain,53678,None,True,244.685:-0.004999995:424.5403:0:-0.7362815:0:0.6766754,251.8535:0.08712769:399.5573:0.001755019:-0.1392598:0.0002468088:0.9902543,240.2394:0.08712769:378.4684:0.0009940498:0.04807919:-4.784845E-05:0.9988431,245.6181:0.08712769:407.8893:0.002760984:-0.02798464:7.729571E-05:0.9996046,235.5269:0.08712769:392.6381:0.001374316:0.1393213:-0.0001933575:0.9902463,246.5558:0.08712769:378.4684:0.0009987939:-0.02029003:2.026974E-05:0.9997936,254.9346:0.08712769:386.67:0.001163875:-0.1317738:0.0001547175:0.9912791,231.7596:0.08712769:409.3763:0.00216932:0.3456531:-0.0007990885:0.9383595,253.225:0.1115837:409.9268:0.003324171:-0.2613594:0.0009000948:0.9652354,216.711:0.08712769:403.5682:0.001178369:0.4472998:-0.0005893271:0.8943831,240.4482:0.08712769:409.3763:0.002898512:0.1358051:-0.0003973153:0.9907313,251.1217:0.08712769:391.398:0.001358115:-0.09576529:0.0001306609:0.9954031,224.8722:0.08712769:397.123:0.001295639:0.3078:-0.0004191471:0.9514501
1.100,Terrain,53678,None,True,244.3855:-0.004999995:424.5338:0:-0.737038:0:0.6758513,251.8535:0.08712769:399.5573:0.001748372:-0.1447604:0.0002557898:0.9894652,240.2394:0.08712769:378.4684:0.0009949347:0.04486595:-4.468371E-05:0.9989926,245.6181:0.08712769:407.8893:0.002758032:-0.03695131:0.0001019829:0.9993133,235.5269:0.08712769:392.6381:0.00137878:0.1350401:-0.000187912:0.9908392,246.5558:0.08712769:378.4684:0.0009985786:-0.02353731:2.351038E-05:0.9997225,254.9346:0.08712769:386.67:0.001161132:-0.1354404:0.0001587268:0.9907848,231.7596:0.08712769:409.3763:0.002195633:0.3403251:-0.0007946669:0.9403049,253.225:0.1115837:409.9268:0.003288501:-0.2687551:0.0009175653:0.9632025,216.711:0.08712769:403.5682:0.001188108:0.4450506:-0.0005904697:0.8955044,240.4482:0.08712769:409.3763:0.002917634:0.1267281:-0.0003727531:0.9919332,251.1217:0.08712769:391.398:0.001355442:-0.1001109:0.0001363798:0.9949753,224.8722:0.08712769:397.123:0.001304053:0.3044188:-0.0004167586:0.9525374
1.150,Terrain,53678,None,True,243.9381:-0.004999995:424.4958:0:-0.7426907:0:0.6696346,251.8535:0.08712769:399.5573:0.001739794:-0.153065:0.0002694774:0.9882146,240.2394:0.08712769:378.4684:0.0009967712:0.04008301:-3.998575E-05:0.9991959,245.6181:0.08712769:407.8893:0.002756216:-0.05038695:0.0001390545:0.998726,235.5269:0.08712769:392.6381:0.001386386:0.1287097:-0.0001799381:0.9916813,246.5558:0.08712769:378.4684:0.0009987712:-0.02840109:2.837765E-05:0.9995961,254.9346:0.08712769:386.67:0.001157694:-0.1409857:0.0001648651:0.990011,231.7596:0.08712769:409.3763:0.002237581:0.3325791:-0.0007890937:0.9430724,253.225:0.1115837:409.9268:0.003238937:-0.2799535:0.0009445255:0.9600077,216.711:0.08712769:403.5682:0.001203286:0.4419209:-0.0005927824:0.8970531,240.4482:0.08712769:409.3763:0.002949466:0.1131824:-0.000335988:0.9935698,251.1217:0.08712769:391.398:0.001352323:-0.1066589:0.0001450649:0.9942948,224.8722:0.08712769:397.123:0.001317475:0.2995266:-0.0004136087:0.954087
1.199,Terrain,53678,None,True,243.6441:-0.004999995:424.4451:0:-0.7509703:0:0.660336,251.8535:0.08712769:399.5573:0.001735444:-0.1586359:0.000278835:0.9873356,240.2394:0.08712769:378.4684:0.0009984754:0.03695089:-3.691978E-05:0.9993166,245.6181:0.08712769:407.8893:0.002757879:-0.05929961:0.0001638301:0.9982364,235.5269:0.08712769:392.6381:0.001392315:0.1246102:-0.0001748598:0.9922048,246.5558:0.08712769:378.4684:0.0009993906:-0.0316169:3.161346E-05:0.9994996,254.9346:0.08712769:386.67:0.001156055:-0.1447073:0.0001690692:0.9894738,231.7596:0.08712769:409.3763:0.002267645:0.3277308:-0.0007866238:0.9447681,253.225:0.1115837:409.9268:0.003209551:-0.2875395:0.000963571:0.957763,216.711:0.08712769:403.5682:0.001213815:0.4400912:-0.0005948973:0.8979521,240.4482:0.08712769:409.3763:0.002974029:0.1043063:-0.0003119126:0.9945408,251.1217:0.08712769:391.398:0.00135111:-0.1110318:0.0001509496:0.993816,224.8722:0.08712769:397.123:0.001327107:0.2964704:-0.0004119698:0.9550411
