Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
.000,Terrain,185516,None,True,248.5:0:423.2:0:-0.9938502:0:0.1107332,238.1141:0.1115837:403.7122:0:0.126461:0:0.9919716,254.1505:0.1115837:406.1739:0:-0.3833985:0:0.923583,219.1169:0.1115837:408.9374:0:0.5332658:0:0.8459478,223.4755:0.1115837:396.552:0:0.38893:0:0.9212673,239.0525:0.1115837:392.0285:0:0:0:1
2.690,Terrain,185516,None,True,241.2053:-0.005000055:415.0768:0:0.9695536:0:-0.2448791,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.003283705:-0.4654734:0.001726988:0.8850541,219.1169:0.1115837:408.9374:0.002024371:0.605062:-0.001538444:0.7961743,223.4755:0.1115839:396.552:0.002109651:0.3725308:-0.0008468701:0.9280171,239.0525:0.1115837:392.0285:0.002515406:0.04654992:-0.0001172194:0.9989128
2.740,Terrain,185516,None,True,241.0014:-0.004999936:414.8638:0:0.9626017:0:-0.2709208,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.003257257:-0.4736238:0.001751653:0.8807195,219.1169:0.1115837:408.9374:0.002041776:0.6077025:-0.001562394:0.7941606,223.4755:0.1115839:396.552:0.002134185:0.3725302:-0.000856717:0.9280173,239.0525:0.1115837:392.0285:0.002541128:0.04255772:-0.000108243:0.9990908
2.787,Terrain,185516,None,True,240.6604:-0.005000055:414.5826:0:0.9504656:0:-0.3108299,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.003206211:-0.4852901:0.001779551:0.8743455,219.1169:0.1115837:408.9374:0.002072096:0.6109473:-0.001599084:0.7916669,223.4755:0.1115839:396.552:0.002172697:0.3715625:-0.0008695481:0.928405,239.0525:0.1115837:392.0285:0.002576331:0.03557841:-9.172013E-05:0.9993636
2.836,Terrain,185516,None,True,240.4149:-0.004999995:414.4182:0:0.9412773:0:-0.3376346,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.003166516:-0.4926261:0.001792517:0.8702335,219.1169:0.1115837:408.9374:0.002094803:0.6126899:-0.001623983:0.790319,223.4755:0.1115839:396.552:0.002199287:0.3703516:-0.0008768645:0.9288886,239.0525:0.1115837:392.0285:0.002597485:0.03038414:-7.895907E-05:0.999535
2.886,Terrain,185516,None,True,240.0291:-0.005000055:414.1959:0:0.9279532:0:-0.3726967,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.003102004:-0.503017:0.001805411:0.8642691,219.1169:0.1115837:408.9374:0.002131871:0.6148698:-0.001662165:0.788624,223.4755:0.1115839:396.552:0.002240386:0.367911:-0.0008864394:0.9298579,239.0525:0.1115837:392.0285:0.002626412:0.02201264:-5.782846E-05:0.9997543
2.934,Terrain,185516,None,True,239.7629:-0.005000055:414.0621:0:0.9181786:0:-0.3961669,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.00305681:-0.5095283:0.001810143:0.8604466,219.1169:0.1115837:408.9374:0.002158428:0.6160704:-0.001688164:0.7876863,223.4755:0.1115839:396.552:0.002268483:0.3659157:-0.0008919337:0.9306448,239.0525:0.1115837:392.0285:0.002643842:0.01611629:-4.261458E-05:0.9998667
2.983,Terrain,185516,None,True,239.3479:-0.004999995:413.8988:0:0.8998854:0:-0.4361265,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.002985489:-0.5183333:0.001809553:0.8551716,219.1169:0.1115837:408.9374:0.002201815:0.6171757:-0.001727086:0.7868205,223.4755:0.1115839:396.552:0.002310914:0.3620988:-0.0008977003:0.9321365,239.0525:0.1115837:392.0285:0.002665007:0.006752839:-1.799684E-05:0.9999737
3.031,Terrain,185516,None,True,239.0623:-0.005000174:413.8171:0:0.8859128:0:-0.4638518,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.002936403:-0.5234959:0.001804175:0.8520212,219.1169:0.1115837:408.9374:0.002233162:0.617393:-0.001752672:0.7866498,223.4755:0.1115839:396.552:0.00233903:0.3589804:-0.0008996341:0.9333417,239.0525:0.1115837:392.0285:0.002675312:0.000225149:-6.02346E-07:0.9999964
3.102,Terrain,185516,None,True,238.4777:-0.004999936:413.747:0:-0.8488401:0:0.5286497,238.1141:0.1115839:403.7122:0.003838123:0.1436232:-0.0005570228:0.9896249,254.1505:0.1115837:406.1739:0.00283668:-0.5314696:0.001779792:0.8470708,219.1169:0.1115837:408.9374:0.002301767:0.615996:-0.001799925:0.7877439,223.4755:0.1115839:396.552:0.002391864:0.3510547:-0.0008967522:0.9363515,239.0525:0.1115837:392.0285:0.002682772:-0.01322837:3.549192E-05:0.9999089
