Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,13864,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.353,Terrain,13864,None,True,262.9716:0.01969612:450.5667:0:0.9938502:0:-0.1107332
.421,Terrain,13864,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.479,Terrain,13864,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.534,Terrain,13864,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.591,Terrain,13864,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.647,Terrain,13864,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.703,Terrain,13864,None,True,262.9208:0.01614547:450.4968:0:0.9924324:0:-0.1227921
.761,Terrain,13864,None,True,262.7662:-0.0038867:450.2691:0:0.9887444:0:-0.149615
.817,Terrain,13864,None,True,262.6453:-0.005326092:450.0729:0:0.9869424:0:-0.161074
.871,Terrain,13864,None,True,262.4543:-0.00520283:449.7338:0:0.9849138:0:-0.1730457
.922,Terrain,13864,None,True,262.2674:-0.005021989:449.3589:0:0.9841164:0:-0.1775243
.974,Terrain,13864,None,True,262.1498:-0.005015016:449.0957:0:0.9841036:0:-0.1775954
1.027,Terrain,13864,None,True,261.9853:-0.004999697:448.6877:0:0.9844328:0:-0.1757616
1.079,Terrain,13864,None,True,261.8811:-0.005000055:448.4101:0:0.984692:0:-0.1743033
1.135,Terrain,13864,None,True,261.7298:-0.004999995:447.9891:0:0.9850222:0:-0.1724273
1.187,Terrain,13864,None,True,261.5815:-0.005000114:447.5651:0:0.9852939:0:-0.1708687
1.240,Terrain,13864,None,True,261.4836:-0.004778683:447.2816:0:0.9854477:0:-0.169979
1.292,Terrain,13864,None,True,261.3375:-0.004316151:446.8558:0:0.9856444:0:-0.1688346
1.346,Terrain,13864,None,True,261.1921:-0.00252068:446.4304:0:0.9858068:0:-0.1678839
1.398,Terrain,13864,None,True,261.0959:0.00170058:446.1484:0:0.985899:0:-0.1673414
1.448,Terrain,13864,None,True,260.9518:0.008316457:445.7255:0:0.9860172:0:-0.1666435
1.497,Terrain,13864,None,True,260.8554:0.01109099:445.4426:0:0.9860845:0:-0.1662452
1.545,Terrain,13864,None,True,260.71:0.01077342:445.0157:0:0.9861707:0:-0.165733
1.594,Terrain,13864,None,True,260.6131:0.0104506:444.7309:0:0.9862198:0:-0.1654406
1.644,Terrain,13864,None,True,260.4677:0.01026142:444.3037:0:0.9862828:0:-0.1650646
1.694,Terrain,13864,None,True,260.3709:0.01025981:444.019:0:0.9863186:0:-0.16485
1.746,Terrain,13864,None,True,260.2256:0.01025981:443.5919:0:0.9863647:0:-0.1645741
1.801,Terrain,13864,None,True,260.0803:0.01025963:443.1648:0:0.986403:0:-0.1643448
1.856,Terrain,13864,None,True,259.976:0.01025975:442.8829:0:0.9854385:0:-0.1700321
1.906,Terrain,13864,None,True,259.792:0.01025969:442.4728:0:0.9827301:0:-0.1850447
1.956,Terrain,13864,None,True,259.6536:0.01025975:442.2071:0:0.9806356:0:-0.1958413
2.007,Terrain,13864,None,True,259.4305:0.01025957:441.8167:0:0.9775965:0:-0.210488
2.056,Terrain,13864,None,True,259.2704:0.01025975:441.5634:0:0.9746647:0:-0.2236711
2.105,Terrain,13864,None,True,258.9825:0.01025975:441.2272:0:0.9639694:0:-0.2660131
2.157,Terrain,13864,None,True,258.7814:0.01025969:441.069:0:0.9573412:0:-0.2889601
2.213,Terrain,13864,None,True,258.6163:0.01025969:440.9391:0:0.9573412:0:-0.2889601
2.267,Terrain,13864,None,True,258.5425:0.01025969:440.8812:0:0.9573412:0:-0.2889601
2.326,Terrain,13864,None,True,258.5156:0.01025969:440.86:0:0.9573412:0:-0.2889601
2.382,Terrain,13864,None,True,258.5104:0.01025969:440.856:0:0.9573412:0:-0.2889601
2.439,Terrain,13864,None,True,258.5102:0.01025969:440.8557:0:0.9573412:0:-0.2889601
2.495,Terrain,13864,None,True,258.5107:0.01025969:440.8562:0:0.9573412:0:-0.2889601
2.546,Terrain,13864,None,True,258.5111:0.01025969:440.8565:0:0.9573412:0:-0.2889601
2.595,Terrain,13864,None,True,258.5113:0.01025969:440.8566:0:0.9573412:0:-0.2889601
2.644,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.696,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.741,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.787,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.832,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.874,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.918,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
2.962,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
3.005,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
3.052,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
3.102,Terrain,13864,None,True,258.5114:0.01025969:440.8567:0:0.9573412:0:-0.2889601
