Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.503,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.2967:-0.02392867:391.3097:-0.0002683498:-0.1585681:-4.309697E-05:0.987348,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007967949:399.6039:-5.339292E-05:-0.2099811:-1.146716E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.1886221:392.9454:0.003030123:0.08028118:-0.0002440507:0.9967676,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999464:407.5667:-0.0007013726:-0.1507357:-0.0001069439:0.9885738,254.9466:0.07682174:386.5393:0.0009921007:-0.1825468:0.0001842:0.9831967
.553,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.2961:-0.02544156:391.3115:-0.0002898132:-0.1585676:-4.654386E-05:0.9873481,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968336:399.6039:-5.339989E-05:-0.2099811:-1.146866E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.1807741:392.9454:0.002907307:0.08028122:-0.000234159:0.996768,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999464:407.5667:-0.0007013726:-0.1507357:-0.0001069439:0.9885738,254.9466:0.07682174:386.5393:0.0009921007:-0.1825468:0.0001842:0.9831967
.603,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.296:-0.02643976:391.3119:-0.0003039692:-0.1585671:-4.881714E-05:0.9873482,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968456:399.6039:-5.340204E-05:-0.2099811:-1.146912E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.1690021:392.9454:0.002723083:0.08028127:-0.0002193213:0.9967685,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999461:407.5667:-0.0007013718:-0.1507357:-0.0001069437:0.9885738,254.9466:0.07682171:386.5393:0.0009921003:-0.1825468:0.0001841999:0.9831967
.652,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.296:-0.02647901:391.3119:-0.0003045256:-0.1585671:-4.89065E-05:0.9873482,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968456:399.6039:-5.340204E-05:-0.2099811:-1.146912E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.161154:392.9454:0.002600266:0.08028129:-0.0002094294:0.9967688,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999461:407.5667:-0.0007013718:-0.1507357:-0.0001069437:0.9885738,254.9466:0.07682171:386.5393:0.0009921003:-0.1825468:0.0001841999:0.9831967
.702,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.296:-0.02648076:391.3119:-0.0003045506:-0.1585671:-4.891051E-05:0.9873482,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968456:399.6039:-5.340204E-05:-0.2099811:-1.146912E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.149382:392.9454:0.00241604:0.08028132:-0.0001945916:0.9967693,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999464:407.5667:-0.0007013726:-0.1507357:-0.0001069439:0.9885738,254.9466:0.07682174:386.5393:0.0009921007:-0.1825468:0.0001842:0.9831967
.752,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.296:-0.02648076:391.3119:-0.0003045506:-0.1585671:-4.891051E-05:0.9873482,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968456:399.6039:-5.340204E-05:-0.2099811:-1.146912E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.141534:392.9454:0.002293222:0.08028134:-0.0001846996:0.9967696,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999464:407.5667:-0.0007013726:-0.1507357:-0.0001069439:0.9885738,254.9466:0.07682174:386.5393:0.0009921007:-0.1825468:0.0001842:0.9831967
.801,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.296:-0.02648076:391.3119:-0.0003045506:-0.1585671:-4.891051E-05:0.9873482,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968456:399.6039:-5.340204E-05:-0.2099811:-1.146912E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.1297619:392.9454:0.002108996:0.08028138:-0.0001698618:0.99677,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999461:407.5667:-0.0007013718:-0.1507357:-0.0001069437:0.9885738,254.9466:0.07682171:386.5393:0.0009921003:-0.1825468:0.0001841999:0.9831967
.851,Terrain,18780,None,True,240.393:-0.005000055:424.3809:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002719632:0.006448444:1.753776E-06:0.9999792,251.296:-0.02648076:391.3119:-0.0003045506:-0.1585671:-4.891051E-05:0.9873482,240.3786:-0.02999693:409.3506:-0.000831548:0.0004801901:3.993013E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006960389:0.2540405:0.0001828198:0.9671934,223.6365:-0.02999556:397.3543:-0.0003779797:0.2739514:0.000107667:0.9617435,251.5504:-0.007968456:399.6039:-5.340204E-05:-0.2099811:-1.146912E-05:0.9777055,247.8209:-0.02999809:378.6162:-0.0002687151:-0.0803642:-2.166515E-05:0.9967656,235.2962:0.1219139:392.9454:0.001986178:0.08028141:-0.0001599698:0.9967703,217.131:-0.02999493:403.645:-0.0003659608:0.4090148:0.0001640316:0.9125277,245.6427:-0.02999461:407.5667:-0.0007013718:-0.1507357:-0.0001069437:0.9885738,254.9466:0.07682171:386.5393:0.0009921003:-0.1825468:0.0001841999:0.9831967
.901,Terrain,18780,None,True,240.3699:-0.005000055:424.3617:0:0.9938502:0:-0.1107332,239.8003:-0.02999875:378.426:-0.0002720791:0.006199397:1.686759E-06:0.9999807,251.296:-0.02648076:391.3119:-0.0003046271:-0.1589641:-4.904846E-05:0.9872844,240.3786:-0.02999693:409.3506:-0.0008326134:-0.000289703:-2.412106E-07:0.9999996,231.8591:-0.02999493:409.2564:-0.0006972238:0.253742:0.0001829011:0.9672717,223.6365:-0.02999556:397.3543:-0.0003783353:0.2738071:0.0001077069:0.9617845,251.5504:-0.007968456:399.6039:-5.341167E-05:-0.2105027:-1.1501E-05:0.9775933,247.8209:-0.02999809:378.6162:-0.0002687975:-0.08064285:-2.174743E-05:0.996743,235.2962:0.1101419:392.9454:0.001803278:0.079972:-0.0001446754:0.9967955,217.131:-0.02999493:403.645:-0.000366317:0.4089995:0.0001641839:0.9125345,245.6427:-0.02999464:407.5667:-0.0007017436:-0.1515166:-0.0001075677:0.9884545,254.9466:0.07682174:386.5393:0.0009922716:-0.1828923:0.0001845925:0.9831324
.950,Terrain,18780,None,True,240.2543:-0.004999995:424.3167:0:0.9846573:0:-0.1744993,239.8003:-0.02999794:378.426:-0.0002723474:0.004946298:1.347128E-06:0.9999877,251.2957:-0.02644569:391.3118:-0.0003040975:-0.1607173:-4.951744E-05:0.9870005,240.3786:-0.02999705:409.3506:-0.0008326134:-0.000289703:-2.412106E-07:0.9999996,231.8591:-0.0299961:409.2564:-0.000701547:0.2515365:0.000182327:0.9678476,223.6365:-0.02999634:397.3543:-0.0003796578:0.2726748:0.0001076005:0.9621062,251.55:-0.007992208:399.6037:-5.380008E-05:-0.2127233:-1.17126E-05:0.9771125,247.8209:-0.03000009:378.6162:-0.0002689399:-0.08194801:-2.211347E-05:0.9966366,235.2962:0.1022938:392.9454:0.001683907:0.07829385:-0.0001322457:0.9969289,217.131:-0.02999511:403.645:-0.0003678078:0.4083617:0.0001645435:0.9128201,245.6426:-0.03000122:407.5666:-0.0007018595:-0.1549895:-0.0001101115:0.9879159,254.9466:0.07681745:386.5393:0.0009919407:-0.1843963:0.0001861015:0.9828515
1.000,Terrain,18780,None,True,240.0721:-0.004999995:424.2861:0:0.9705511:0:-0.2408953,239.8003:-0.02999637:378.426:-0.0002725224:0.002963373:8.075893E-07:0.9999956,251.2948:-0.02583718:391.3135:-0.0002951104:-0.1632976:-4.884649E-05:0.9865769,240.3786:-0.02999705:409.3506:-0.0008326134:-0.000289703:-2.412106E-07:0.9999996,231.8592:-0.02999416:409.2567:-0.000706975:0.2474598:0.0001805637:0.9688979,223.6366:-0.02999493:397.3545:-0.0003813358:0.2705534:0.0001071686:0.9627049,251.549:-0.008026481:399.6032:-5.428048E-05:-0.2159045:-1.200248E-05:0.9764145,247.8208:-0.02999216:378.6162:-0.0002688101:-0.08393496:-2.264247E-05:0.9964712,235.2962:0.09444582:392.9454:0.001563936:0.0755384:-0.0001184759:0.9971417,217.131:-0.02999499:403.645:-0.0003699302:0.4069021:0.0001647839:0.9134717,245.6425:-0.03000173:407.5669:-0.0007002056:-0.1601105:-0.0001135755:0.9870989,254.9467:0.07681447:386.5395:0.0009905607:-0.18659:0.0001881329:0.9824374
1.050,Terrain,18780,None,True,239.7246:-0.005000174:424.2784:0:0.9427106:0:-0.3336115,239.8002:-0.02999866:378.4261:-0.0002725977:-0.0008244655:-2.247475E-07:0.9999996,251.2932:-0.0256491:391.3155:-0.0002913428:-0.1679643:-4.964043E-05:0.9857931,240.3786:-0.02999705:409.3506:-0.0008326134:-0.000289703:-2.412106E-07:0.9999996,231.8592:-0.02999774:409.2571:-0.0007157956:0.2388495:0.0001760633:0.9710563,223.6367:-0.02999443:397.3548:-0.0003840927:0.2660601:0.0001060128:0.9639564,251.547:-0.007831484:399.605:-5.045661E-05:-0.2215616:-1.146417E-05:0.9751464,247.8207:-0.02999568:378.6163:-0.0002684609:-0.08762795:-2.361552E-05:0.9961532,235.2962:0.08267379:392.9454:0.001381885:0.07014345:-9.716963E-05:0.9975359,217.131:-0.02999547:403.6452:-0.0003737244:0.4035186:0.0001648191:0.9149714,245.6421:-0.02999508:407.5674:-0.0006947812:-0.1693441:-0.0001193813:0.9855567,254.9473:0.07681662:386.5392:0.0009868582:-0.1905296:0.0001915343:0.981681
1.100,Terrain,18780,None,True,239.4642:-0.005000174:424.2932:0:0.9218281:0:-0.3875989,239.8001:-0.02999535:378.4262:-0.0002724652:-0.003662006:-9.977759E-07:0.9999933,251.2922:-0.02601621:391.3156:-0.0002954968:-0.1713383:-5.138987E-05:0.9852122,240.3786:-0.02999705:409.3506:-0.0008326134:-0.000289703:-2.412106E-07:0.9999996,231.8591:-0.02999827:409.2575:-0.0007215596:0.2320049:0.0001721012:0.9727144,223.6369:-0.02999467:397.3551:-0.0003859672:0.2624925:0.0001049953:0.9649339,251.5456:-0.007670373:399.6068:-4.732475E-05:-0.2256049:-1.095924E-05:0.9742189,247.8205:-0.02999309:378.6163:-0.0002680166:-0.09034856:-2.431435E-05:0.9959102,235.2962:0.07482576:392.9454:0.001259366:0.06604297:-8.335432E-05:0.997816,217.1309:-0.0300017:403.6453:-0.0003765578:0.4007121:0.0001646918:0.916204,245.6418:-0.02999517:407.5676:-0.0006899855:-0.1759829:-0.0001233508:0.984393,254.9478:0.07681596:386.5394:0.0009835891:-0.1933745:0.0001938602:0.9811245
1.149,Terrain,18780,None,True,239.0494:-0.005000055:424.3268:0:0.892222:0:-0.4515972,239.8001:-0.02999362:378.4263:-0.0002722124:-0.008176:-2.225683E-06:0.9999666,251.2905:-0.02579647:391.3175:-0.0002907099:-0.1766258:-5.216702E-05:0.9842781,240.3786:-0.0299989:409.351:-0.0008305567:-0.04424598:-3.678483E-05:0.9990203,231.8591:-0.02999401:409.2583:-0.0007300233:0.2207756:0.000165249:0.9753243,223.6371:-0.02999467:397.3556:-0.0003888272:0.2566697:0.0001032594:0.9664991,251.5434:-0.007836163:399.6085:-4.980432E-05:-0.2318707:-1.187171E-05:0.9727466,247.8204:-0.0299904:378.6164:-0.0002672525:-0.09464688:-2.540868E-05:0.9955109,235.2962:0.06305373:392.9454:0.00107472:0.05948146:-6.403935E-05:0.9982288,217.131:-0.02999327:403.6455:-0.0003807736:0.3960541:0.0001642371:0.9182271,245.6413:-0.02999374:407.5681:-0.0006817919:-0.1862824:-0.0001292685:0.982496,254.9482:0.07681483:386.5391:0.0009781176:-0.1978144:0.0001973863:0.980239
1.199,Terrain,18780,None,True,238.7629:-0.005000114:424.3314:0:0.8782566:0:-0.4781897,239.8:-0.02999812:378.4265:-0.0002721932:-0.01129328:-3.074148E-06:0.9999362,251.2893:-0.02541715:391.3194:-0.0002843819:-0.1803402:-5.214035E-05:0.9836043,240.3783:-0.02999946:409.3514:-0.0008284155:-0.05368257:-4.453571E-05:0.9985577,231.8589:-0.02999353:409.2587:-0.0007364667:0.2131154:0.0001606429:0.9770268,223.6373:-0.02999467:397.3559:-0.0003909724:0.2527457:0.0001021326:0.9675327,251.5418:-0.007675916:399.6099:-4.671451E-05:-0.2362867:-1.135968E-05:0.9716834,247.8203:-0.02999735:378.6165:-0.0002669089:-0.09764133:-2.618646E-05:0.9952217,235.2962:0.0552057:392.9454:0.0009518788:0.054976:-5.240977E-05:0.9984872,217.131:-0.03000334:403.6458:-0.0003840816:0.3929873:0.0001641457:0.9195438,245.6411:-0.02999339:407.5687:-0.0006766683:-0.193461:-0.0001334297:0.9811077,254.9487:0.07681769:386.5388:0.0009747437:-0.2009452:0.0001999486:0.979602
1.249,Terrain,18780,None,True,238.3337:-0.005000234:424.2769:0:0.8690162:0:-0.4947836,239.7998:-0.02999702:378.4265:-0.0002724166:-0.01598168:-4.354233E-06:0.9998723,251.2874:-0.02474242:391.3231:-0.0002739051:-0.1861727:-5.190103E-05:0.982517,240.3776:-0.02999923:409.3517:-0.0008278125:-0.06799526:-5.641792E-05:0.9976853,231.8585:-0.02999899:409.2593:-0.0007485197:0.2021444:0.0001544986:0.9793555,223.6374:-0.02999651:397.3562:-0.0003948389:0.247258:0.0001007556:0.9689496,251.5395:-0.007860392:399.6115:-4.957815E-05:-0.2433135:-1.243679E-05:0.9699477,247.8201:-0.02999625:378.6165:-0.0002665895:-0.102244:-2.740077E-05:0.9947593,235.2962:0.04343367:392.9454:0.000768423:0.04830373:-3.716108E-05:0.9988324,217.1308:-0.02999803:403.6461:-0.0003892173:0.3889923:0.0001643463:0.9212409,245.6408:-0.02999336:407.5696:-0.0006707856:-0.2046877:-0.0001402715:0.9788271,254.9492:0.07681766:386.5386:0.000970858:-0.2058877:0.000204264:0.9785752
