Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
.000,Terrain,11490,None,True,248.5:0:423.2:0:-0.9938502:0:0.1107332,238.1141:0.1115837:403.7122:0:0.126461:0:0.9919716,254.1505:0.1115837:406.1739:0:-0.3833985:0:0.923583,219.1169:0.1115837:408.9374:0:0.5332658:0:0.8459478,223.4755:0.1115837:396.552:0:0.38893:0:0.9212673,239.0525:0.1115837:392.0285:0:0:0:1
1.216,Terrain,11490,None,True,246.8622:-0.004999995:422.8464:0:0.9064317:0:-0.4223524,238.1141:0.1115839:403.7122:0.002707161:0.2127703:-0.0005895041:0.9770983,254.1505:0.1115837:406.1739:0.003135744:-0.2045989:0.0006554383:0.9788407,219.1169:0.1115837:408.9374:0.001598177:0.5252843:-0.0009865707:0.8509247,223.4755:0.1115839:396.552:0.001548268:0.3555173:-0.0005889106:0.9346682,239.0525:0.1115837:392.0285:0.001819426:0.1237767:-0.0002269482:0.9923084
1.267,Terrain,11490,None,True,246.4306:-0.005000114:422.7563:0:0.8880224:0:-0.4598004,238.1141:0.1115839:403.7122:0.002745822:0.2044165:-0.0005734016:0.97888,254.1505:0.1115837:406.1739:0.003111494:-0.2161318:0.0006887761:0.976359,219.1169:0.1115837:408.9374:0.001622259:0.5237154:-0.0009973131:0.8518912,223.4755:0.1115839:396.552:0.001566196:0.3519927:-0.0005889838:0.9360012,239.0525:0.1115837:392.0285:0.001831815:0.1175539:-0.0002168408:0.9930648
1.318,Terrain,11490,None,True,246.14:-0.005000055:422.6956:0:0.8769053:0:-0.4806632,238.1141:0.1115839:403.7122:0.002771878:0.1986642:-0.0005618746:0.9800636,254.1505:0.1115837:406.1739:0.003094139:-0.2238111:0.0007105307:0.9746274,219.1169:0.1115837:408.9374:0.00163887:0.5226321:-0.001004656:0.8525562,223.4755:0.1115839:396.552:0.001578433:0.349575:-0.0005889388:0.9369069,239.0525:0.1115837:392.0285:0.00184004:0.113318:-0.0002098618:0.993557
1.368,Terrain,11490,None,True,245.7017:-0.004999995:422.6039:0:-0.8618549:0:0.5071549,238.1141:0.1115839:403.7122:0.00281119:0.1897972:-0.0005434362:0.9818192,254.1505:0.1115837:406.1739:0.003066559:-0.2352554:0.0007422609:0.9719285,219.1169:0.1115837:408.9374:0.001664548:0.5209603:-0.001015915:0.8535787,223.4755:0.1115839:396.552:0.001597155:0.3458632:-0.0005887315:0.9382834,239.0525:0.1115837:392.0285:0.001852274:0.1068628:-0.0001990794:0.9942721
1.419,Terrain,11490,None,True,245.4085:-0.005000055:422.5425:0:-0.8528915:0:0.5220882,238.1141:0.1115839:403.7122:0.00283745:0.1837367:-0.0005303752:0.9829713,254.1505:0.1115837:406.1739:0.003047219:-0.2428118:0.0007627308:0.9700683,219.1169:0.1115837:408.9374:0.001682157:0.5198151:-0.001023568:0.8542765,223.4755:0.1115839:396.552:0.001609854:0.3433353:-0.0005884932:0.9392114,239.0525:0.1115837:392.0285:0.001860332:0.1025008:-0.0001916954:0.9947312
1.469,Terrain,11490,None,True,244.968:-0.004999995:422.4501:0:-0.8409697:0:0.5410823,238.1141:0.1115839:403.7122:0.002876768:0.1744311:-0.0005096128:0.984665,254.1505:0.1115837:406.1739:0.003016893:-0.2540112:0.0007923155:0.9671963,219.1169:0.1115837:408.9374:0.001709292:0.5180507:-0.001035252:0.8553476,223.4755:0.1115839:396.552:0.001629199:0.3394659:-0.0005879735:0.9406168,239.0525:0.1115837:392.0285:0.001872229:0.09587951:-0.0001803395:0.9953912
1.522,Terrain,11490,None,True,244.5269:-0.005000114:422.3576:0:-0.830735:0:0.5566683,238.1141:0.1115839:403.7122:0.002915876:0.1648738:-0.0004874242:0.9863102,254.1505:0.1115837:406.1739:0.002985135:-0.265029:0.0008204918:0.9642355,219.1169:0.1115837:408.9374:0.001737309:0.5162293:-0.001047174:0.8564481,223.4755:0.1115839:396.552:0.001648891:0.3355044:-0.0005872491:0.942037,239.0525:0.1115837:392.0285:0.001883871:0.08917103:-0.0001686589:0.9960145
1.572,Terrain,11490,None,True,244.2328:-0.005000055:422.2958:0:-0.8247608:0:0.5654818,238.1141:0.1115839:403.7122:0.002941756:0.1583643:-0.0004718254:0.9873763,254.1505:0.1115837:406.1739:0.002963238:-0.2722657:0.0008384677:0.9622172,219.1169:0.1115837:408.9374:0.001756485:0.5149824:-0.001055251:0.8571983,223.4755:0.1115839:396.552:0.001662203:0.3328122:-0.0005866452:0.9429915,239.0525:0.1115837:392.0285:0.001891474:0.08465295:-0.000160696:0.9964087
1.623,Terrain,11490,None,True,243.7914:-0.005000114:422.2032:0:-0.8169371:0:0.5767269,238.1141:0.1115839:403.7122:0.0029802:0.1483944:-0.0004471983:0.9889237,254.1505:0.1115837:406.1739:0.00292942:-0.2829507:0.0008642015:0.9591296,219.1169:0.1115837:408.9374:0.001786026:0.5130613:-0.001067562:0.8583494,223.4755:0.1115839:396.552:0.001682449:0.3286957:-0.0005855502:0.9444342,239.0525:0.1115837:392.0285:0.001902628:0.07780924:-0.0001484925:0.9969665
