Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,104762,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.414,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.464,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.514,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.563,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.606,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.656,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.706,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.756,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.805,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.855,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.905,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.954,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.004,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.054,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.104,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.153,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.203,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.253,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.302,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.352,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.402,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.451,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.501,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.551,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.678,Terrain,104762,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
