Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
.838,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.894,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.946,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.998,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.055,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.111,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.168,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.220,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.266,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.312,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.355,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.407,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.457,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
1.514,Terrain,11490,None,True,248.4773:-0.005000114:423.044:0:0.9943381:0:-0.1062634,238.1141:0.1115839:403.7122:0.002577501:0.2435657:-0.0006472865:0.9698808,254.1505:0.1115837:406.1739:0.003232057:-0.1614904:0.000528891:0.9868689,219.1169:0.1115837:408.9374:0.001514819:0.5324126:-0.0009527762:0.8464831,223.4755:0.1115839:396.552:0.001487134:0.3692781:-0.0005909345:0.9293176,239.0525:0.1115837:392.0285:0.001778714:0.1469693:-0.0002642868:0.9891394
1.573,Terrain,11490,None,True,248.4339:-0.005000055:422.7463:0:0.9949359:0:-0.1005114,238.1141:0.1115839:403.7122:0.002609588:0.2458595:-0.0006619114:0.9693018,254.1505:0.1115837:406.1739:0.003279328:-0.1653172:0.000549696:0.9862348,219.1169:0.1115837:408.9374:0.001518929:0.5356683:-0.0009635438:0.8444266,223.4755:0.1115839:396.552:0.001495814:0.3714963:-0.0005985238:0.9284331,239.0525:0.1115837:392.0285:0.001794998:0.1476633:-0.0002679937:0.989036
1.622,Terrain,11490,None,True,248.38:-0.005000055:422.376:0:0.9954073:0:-0.09573095,238.1141:0.1115839:403.7122:0.002650522:0.2487955:-0.0006808493:0.9685522,254.1505:0.1115837:406.1739:0.003339721:-0.1702395:0.0005769781:0.9853969,219.1169:0.1115837:408.9374:0.001523886:0.5397536:-0.0009770758:0.8418211,223.4755:0.1115839:396.552:0.001506689:0.3742948:-0.0006081537:0.9273083,239.0525:0.1115837:392.0285:0.001815668:0.1485446:-0.0002727339:0.988904
1.674,Terrain,11490,None,True,248.3396:-0.005000055:422.1073:0:0.9955557:0:-0.09417464,238.1141:0.1115839:403.7122:0.002681047:0.2509601:-0.000695083:0.9679935,254.1505:0.1115837:406.1739:0.00338456:-0.1739624:0.0005979064:0.9847463,219.1169:0.1115837:408.9374:0.001527434:0.542735:-0.0009870098:0.839902,223.4755:0.1115839:396.552:0.001514677:0.3763412:-0.0006152701:0.9264797,239.0525:0.1115837:392.0285:0.001830987:0.149178:-0.0002762344:0.9888086
1.726,Terrain,11490,None,True,248.2519:-0.005000055:421.6917:0:0.9944963:0:-0.1047716,238.1141:0.1115839:403.7122:0.002731546:0.253896:-0.0007170275:0.9672274,254.1505:0.1115837:406.1739:0.003453502:-0.1806247:0.0006342235:0.9835458,219.1169:0.1115837:408.9374:0.001534001:0.547254:-0.001003015:0.8369646,223.4755:0.1115839:396.552:0.001528045:0.3793176:-0.0006264304:0.9252651,239.0525:0.1115837:392.0285:0.001855744:0.1497957:-0.0002811554:0.9887152
1.780,Terrain,11490,None,True,248.0909:-0.004999995:421.2946:0:0.9898658:0:-0.1420058,238.1141:0.1115839:403.7122:0.002787964:0.2552079:-0.0007358815:0.9668819,254.1505:0.1115837:406.1739:0.003513598:-0.1894202:0.0006778223:0.9818896,219.1169:0.1115837:408.9374:0.001544039:0.5512238:-0.001020082:0.8343554,223.4755:0.1115839:396.552:0.001543864:0.3814921:-0.0006371601:0.9243706,239.0525:0.1115837:392.0285:0.001881781:0.1492131:-0.0002839658:0.9888033
1.838,Terrain,11490,None,True,248.169:-0.005000055:421.3582:0:0.9837718:0:-0.1794246,238.1141:0.1115839:403.7122:0.002774424:0.2560772:-0.0007349766:0.9666521,254.1505:0.1115837:406.1739:0.003509064:-0.1865282:0.0006662366:0.9824432,219.1169:0.1115837:408.9374:0.00153976:0.550856:-0.00101628:0.8345983,223.4755:0.1115839:396.552:0.001539354:0.3816309:-0.000635569:0.9243133,239.0525:0.1115837:392.0285:0.001876388:0.1501117:-0.0002848964:0.9886672
1.898,Terrain,11490,None,True,248.167:-0.004999995:421.3657:0:0.9692149:0:-0.2462165,238.1141:0.1115839:403.7122:0.002773756:0.2559474:-0.0007344011:0.9666865,254.1505:0.1115837:406.1739:0.003507413:-0.1864999:0.0006658182:0.9824485,219.1169:0.1115837:408.9374:0.001539827:0.5507539:-0.001016054:0.8346657,223.4755:0.1115839:396.552:0.001539239:0.381542:-0.0006353483:0.92435,239.0525:0.1115837:392.0285:0.001876:0.1500453:-0.0002847087:0.9886773
1.950,Terrain,11490,None,True,248.1472:-0.004999995:421.3851:0:0.9471298:0:-0.3208507,238.1141:0.1115839:403.7122:0.002773275:0.2553093:-0.000732315:0.9668552,254.1505:0.1115837:406.1739:0.003501751:-0.1868402:0.0006660003:0.9823838,219.1169:0.1115837:408.9374:0.001540755:0.5504151:-0.001015769:0.8348892,223.4755:0.1115839:396.552:0.0015395:0.3811757:-0.0006347423:0.9245011,239.0525:0.1115837:392.0285:0.001875341:0.1496482:-0.0002838382:0.9887375
2.003,Terrain,11490,None,True,248.1181:-0.005000174:421.4134:0:0.9156889:0:-0.4018879,238.1141:0.1115839:403.7122:0.002772591:0.2543758:-0.0007292721:0.9671012,254.1505:0.1115837:406.1739:0.003493522:-0.1873412:0.0006662814:0.9822885,219.1169:0.1115837:408.9374:0.001542121:0.5499202:-0.001015359:0.8352152,223.4755:0.1115839:396.552:0.001539891:0.3806402:-0.0006338601:0.9247217,239.0525:0.1115837:392.0285:0.00187439:0.1490668:-0.000282567:0.9888253
2.055,Terrain,11490,None,True,248.0922:-0.004999995:421.4384:0:0.8895029:0:-0.4569295,238.1141:0.1115839:403.7122:0.002771967:0.2535464:-0.0007265672:0.967319,254.1505:0.1115837:406.1739:0.003486226:-0.1877851:0.0006665229:0.9822037,219.1169:0.1115837:408.9374:0.001543331:0.5494798:-0.00101499:0.835505,223.4755:0.1115839:396.552:0.001540232:0.380164:-0.0006330733:0.9249176,239.0525:0.1115837:392.0285:0.001873538:0.1485504:-0.0002814379:0.988903
2.106,Terrain,11490,None,True,248.0322:-0.005000055:421.4966:0:-0.843895:0:0.5365083,238.1141:0.1115839:403.7122:0.002770486:0.2516268:-0.0007203077:0.9678202,254.1505:0.1115837:406.1739:0.00346943:-0.1888058:0.0006670501:0.9820081,219.1169:0.1115837:408.9374:0.001546138:0.5484568:-0.001014127:0.8361769,223.4755:0.1115839:396.552:0.001541019:0.3790599:-0.000631248:0.9253707,239.0525:0.1115837:392.0285:0.001871562:0.1473557:-0.0002788297:0.9890818
2.161,Terrain,11490,None,True,247.9437:-0.005000055:421.5825:0:-0.792281:0:0.6101564,238.1141:0.1115839:403.7122:0.002768199:0.248798:-0.0007110853:0.9685512,254.1505:0.1115837:406.1739:0.00344489:-0.1902954:0.000667753:0.9817206,219.1169:0.1115837:408.9374:0.001550274:0.5469411:-0.001012829:0.8371691,223.4755:0.1115839:396.552:0.00154216:0.3774287:-0.0006285444:0.9260372,239.0525:0.1115837:392.0285:0.001868626:0.1455968:-0.000274997:0.9893422
2.225,Terrain,11490,None,True,247.8307:-0.005000055:421.6921:0:-0.7410179:0:0.6714853,238.1141:0.1115839:403.7122:0.002765107:0.2451995:-0.0006993554:0.9694685,254.1505:0.1115837:406.1739:0.003414023:-0.1921651:0.0006685195:0.9813564,219.1169:0.1115837:408.9374:0.001555539:0.544998:-0.001011128:0.8384353,223.4755:0.1115839:396.552:0.00154358:0.3753459:-0.0006250801:0.9268833,239.0525:0.1115837:392.0285:0.001864849:0.1433619:-0.0002701392:0.9896685
2.280,Terrain,11490,None,True,247.7014:-0.005000055:421.8161:0:-0.6941561:0:0.7198246,238.1141:0.1115839:403.7122:0.002761493:0.2411114:-0.0006860711:0.9704933,254.1505:0.1115837:406.1739:0.003379543:-0.1942798:0.0006693343:0.9809401,219.1169:0.1115837:408.9374:0.001561554:0.542779:-0.001009174:0.8398736,223.4755:0.1115839:396.552:0.001545192:0.3729729:-0.0006211355:0.9278408,239.0525:0.1115837:392.0285:0.001860565:0.1408227:-0.0002646475:0.9900331
2.336,Terrain,11490,None,True,247.5927:-0.004999936:421.9149:0:-0.6657454:0:0.7461789,238.1141:0.1115839:403.7122:0.002758883:0.2377432:-0.0006752698:0.9713239,254.1505:0.1115837:406.1739:0.003351963:-0.1960891:0.0006703006:0.9805802,219.1169:0.1115837:408.9374:0.001566636:0.540969:-0.001007682:0.8410406,223.4755:0.1115839:396.552:0.001546653:0.3710246:-0.000617955:0.9286216,239.0525:0.1115837:392.0285:0.001857238:0.1387196:-0.0002601511:0.9903299
2.395,Terrain,11490,None,True,247.3451:-0.005000055:422.1133:0:-0.6340612:0:0.7732829,238.1141:0.1115839:403.7122:0.002755325:0.2303962:-0.0006523699:0.9730928,254.1505:0.1115837:406.1739:0.003295093:-0.2003931:0.0006739892:0.9797098,219.1169:0.1115837:408.9374:0.001578347:0.5371414:-0.001005104:0.8434901,223.4755:0.1115839:396.552:0.001550556:0.366825:-0.0006114047:0.9302885,239.0525:0.1115837:392.0285:0.001851051:0.1340772:-0.0002504454:0.9909691
2.450,Terrain,11490,None,True,247.0256:-0.004999995:422.3205:0:-0.6162558:0:0.787546,238.1141:0.1115839:403.7122:0.00275511:0.2214585:-0.0006256809:0.9751657,254.1505:0.1115837:406.1739:0.003231792:-0.206288:0.0006813385:0.9784858,219.1169:0.1115837:408.9374:0.001593812:0.5327331:-0.001003303:0.8462812,223.4755:0.1115839:396.552:0.001556693:0.3618225:-0.0006041826:0.9322456,239.0525:0.1115837:392.0285:0.001845551:0.1283304:-0.0002388153:0.9917297
2.501,Terrain,11490,None,True,246.656:-0.004999936:422.5037:0:-0.6107319:0:0.7918375,238.1141:0.1115839:403.7122:0.002759927:0.2117042:-0.0005978415:0.9773297,254.1505:0.1115837:406.1739:0.003169457:-0.2134766:0.0006925736:0.9769428,219.1169:0.1115837:408.9374:0.001612244:0.5282464:-0.00100303:0.849089,223.4755:0.1115839:396.552:0.001565124:0.3565067:-0.0005972196:0.9342913,239.0525:0.1115837:392.0285:0.001842011:0.1219488:-0.0002263206:0.9925347
2.559,Terrain,11490,None,True,246.3897:-0.005000114:422.6034:0:-0.6129163:0:0.790148,238.1141:0.1115839:403.7122:0.002766326:0.2049775:-0.0005793382:0.9787626,254.1505:0.1115837:406.1739:0.003130267:-0.2188625:0.0007021243:0.9757504,219.1169:0.1115837:408.9374:0.001625924:0.5253611:-0.001003902:0.8508772,223.4755:0.1115839:396.552:0.001572006:0.3529358:-0.0005929777:0.9356461,239.0525:0.1115837:392.0285:0.001841048:0.1174885:-0.0002178108:0.9930725
2.615,Terrain,11490,None,True,245.97:-0.005000055:422.714:0:-0.6223882:0:0.7827088,238.1141:0.1115839:403.7122:0.002780651:0.1947595:-0.0005521333:0.9808469,254.1505:0.1115837:406.1739:0.003076029:-0.2276378:0.0007191035:0.9737408,219.1169:0.1115837:408.9374:0.001648198:0.5213102:-0.001006864:0.8533651,223.4755:0.1115839:396.552:0.001584079:0.3476663:-0.0005873731:0.9376168,239.0525:0.1115837:392.0285:0.001841764:0.1106359:-0.0002050241:0.9938593
2.676,Terrain,11490,None,True,245.5358:-0.004999936:422.7597:0:-0.6441914:0:0.7648643,238.1141:0.1115839:403.7122:0.002802426:0.1847045:-0.000526685:0.98279,254.1505:0.1115837:406.1739:0.003029854:-0.2372374:0.0007399219:0.9714467,219.1169:0.1115837:408.9374:0.001672413:0.5178883:-0.001012481:0.855446,223.4755:0.1115839:396.552:0.001598555:0.3427486:-0.0005832313:0.9394256,239.0525:0.1115837:392.0285:0.001845945:0.103773:-0.0001925995:0.9945993
2.735,Terrain,11490,None,True,245.1053:-0.005000055:422.7141:0:-0.6790511:0:0.734091,238.1141:0.1115839:403.7122:0.00283436:0.1753613:-0.0005048625:0.9844999,254.1505:0.1115837:406.1739:0.002995759:-0.2476103:0.0007656261:0.9688548,219.1169:0.1115837:408.9374:0.001698053:0.5155714:-0.001021735:0.8568443,223.4755:0.1115839:396.552:0.001615779:0.3385937:-0.0005814373:0.9409311,239.0525:0.1115837:392.0285:0.001854899:0.09722216:-0.0001811959:0.995261
2.791,Terrain,11490,None,True,244.6957:-0.005000055:422.5781:0:-0.7175142:0:0.6965439,238.1141:0.1115839:403.7122:0.002876338:0.1670414:-0.0004873167:0.9859456,254.1505:0.1115837:406.1739:0.002974053:-0.2584592:0.0007957119:0.9660173,219.1169:0.1115837:408.9374:0.001724257:0.5145115:-0.0010346:0.8574811,223.4755:0.1115839:396.552:0.001635336:0.335383:-0.000582184:0.9420803,239.0525:0.1115837:392.0285:0.00186853:0.0912049:-0.0001711327:0.9958304
2.844,Terrain,11490,None,True,244.3042:-0.004999995:422.3838:0:-0.7498597:0:0.6615969,238.1141:0.1115839:403.7122:0.002925425:0.1593779:-0.000472287:0.9872132,254.1505:0.1115837:406.1739:0.002959682:-0.2695507:0.0008284524:0.9629813,219.1169:0.1115837:408.9374:0.00175087:0.5143201:-0.001050037:0.8575959,223.4755:0.1115839:396.552:0.00165652:0.3328183:-0.0005846514:0.9429893,239.0525:0.1115837:392.0285:0.00188526:0.08555241:-0.0001618823:0.9963319
2.903,Terrain,11490,None,True,243.9223:-0.005000055:422.1595:0:-0.775555:0:0.6312801,238.1141:0.1115839:403.7122:0.002979011:0.1519226:-0.0004578962:0.9883878,254.1505:0.1115837:406.1739:0.00294799:-0.2807683:0.0008623956:0.9597707,219.1169:0.1115837:408.9374:0.001778091:0.5145946:-0.001067137:0.8574311,223.4755:0.1115839:396.552:0.001678854:0.3305652:-0.000588029:0.9437815,239.0525:0.1115837:392.0285:0.001903692:0.08003315:-0.0001528491:0.9967904
2.957,Terrain,11490,None,True,243.6705:-0.005000114:422.0012:0:-0.789712:0:0.6134779,238.1141:0.1115839:403.7122:0.003016482:0.1469384:-0.000448103:0.989141,254.1505:0.1115837:406.1739:0.002940412:-0.2882807:0.0008852507:0.957541,219.1169:0.1115837:408.9374:0.001796651:0.5149218:-0.001079208:0.8572346,223.4755:0.1115839:396.552:0.001694255:0.3291408:-0.0005905548:0.9442791,239.0525:0.1115837:392.0285:0.001916528:0.07636132:-0.0001467775:0.9970784
3.011,Terrain,11490,None,True,243.4334:-0.005000174:421.8507:0:-0.789712:0:0.6134779,238.1141:0.1115839:403.7122:0.003052477:0.1421453:-0.0004383484:0.989841,254.1505:0.1115837:406.1739:0.002932629:-0.2953519:0.0009066067:0.9553837,219.1169:0.1115837:408.9374:0.001814498:0.5152562:-0.001090892:0.8570337,223.4755:0.1115839:396.552:0.001709046:0.3277897:-0.0005929699:0.944749,239.0525:0.1115837:392.0285:0.001928741:0.07286394:-0.0001409104:0.99734
3.066,Terrain,11490,None,True,243.3236:-0.005000114:421.7811:0:-0.789712:0:0.6134779,238.1141:0.1115839:403.7122:0.003069301:0.1398883:-0.0004336253:0.9901624,254.1505:0.1115837:406.1739:0.002928753:-0.2986175:0.0009163936:0.954368,219.1169:0.1115837:408.9374:0.001822878:0.5154128:-0.001096384:0.8569394,223.4755:0.1115839:396.552:0.001715973:0.3271562:-0.0005940845:0.9449686,239.0525:0.1115837:392.0285:0.001934403:0.07122993:-0.0001381386:0.997458
3.122,Terrain,11490,None,True,243.279:-0.005000114:421.7528:0:-0.789712:0:0.6134779,238.1141:0.1115839:403.7122:0.003076165:0.1389656:-0.0004316714:0.9902924,254.1505:0.1115837:406.1739:0.002927136:-0.2999418:0.0009203501:0.9539526,219.1169:0.1115837:408.9374:0.001826302:0.5154771:-0.001098631:0.8569007,223.4755:0.1115839:396.552:0.001718801:0.3268977:-0.0005945371:0.945058,239.0525:0.1115837:392.0285:0.001936705:0.07056408:-0.0001370036:0.9975054
3.181,Terrain,11490,None,True,243.2669:-0.005000114:421.7451:0:-0.789712:0:0.6134779,238.1141:0.1115839:403.7122:0.003078041:0.138713:-0.0004311343:0.9903278,254.1505:0.1115837:406.1739:0.002926689:-0.3003031:0.0009214279:0.9538389,219.1169:0.1115837:408.9374:0.001827239:0.5154948:-0.001099245:0.8568901,223.4755:0.1115839:396.552:0.001719574:0.326827:-0.0005946606:0.9450824,239.0525:0.1115837:392.0285:0.001937334:0.07038207:-0.0001366928:0.9975182
