Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
1.193,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4822:-0.01772499:399.6381:-0.0001720344:-0.5146726:-0.0001032689:0.8573868,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681948:386.5396:0.0008863424:-0.4092222:0.0003975201:0.9124342,235.2988:-0.02999729:392.9407:-0.000491873:-0.2473551:-0.0001255693:0.9689248,240.3781:-0.02999789:409.3503:-0.0005692536:-0.5940129:-0.0004203391:0.8044552,251.2391:-0.01437891:391.3547:-0.000117485:-0.4234274:-5.491193E-05:0.9059301,245.6425:-0.0299949:407.5664:-0.000434043:-0.591313:-0.0003182563:0.806442,247.8208:-0.02999699:378.6162:-0.0002753874:-0.293166:-8.44446E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.0299966:397.3546:-0.0007268683:-0.004046672:-2.941423E-06:0.9999915
1.245,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4816:-0.01848832:399.6383:-0.0001823581:-0.5146713:-0.0001094656:0.8573876,239.8003:-0.02999774:378.426:-0.0003083199:-0.2103939:-6.635386E-05:0.9776167,254.947:0.0768204:386.5396:0.0008863524:-0.4092222:0.0003975246:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940129:-0.0004203406:0.8044552,251.2386:-0.01507634:391.355:-0.0001262236:-0.4234267:-5.899617E-05:0.9059304,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.305,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4814:-0.01873276:399.6383:-0.0001856638:-0.5146702:-0.0001114497:0.8573883,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682034:386.5396:0.0008863517:-0.4092222:0.0003975243:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999794:409.3503:-0.000569255:-0.5940129:-0.0004203401:0.8044552,251.2386:-0.01517951:391.3551:-0.000127516:-0.4234275:-5.96004E-05:0.90593,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.355,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4812:-0.01902893:399.6383:-0.0001896693:-0.5146688:-0.0001138537:0.857389,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999759:392.9407:-0.0004918788:-0.2473551:-0.0001255708:0.9689248,240.3781:-0.0299978:409.3503:-0.0005692516:-0.5940129:-0.0004203376:0.8044552,251.2386:-0.01530501:391.3551:-0.0001290883:-0.4234278:-6.033534E-05:0.9059299,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.422,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.478:-0.01887116:399.6399:-0.0001875579:-0.5146672:-0.0001125857:0.85739,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999789:409.3503:-0.0005692536:-0.5940129:-0.0004203391:0.8044552,251.2386:-0.01536232:391.3552:-0.0001298062:-0.4234282:-6.067097E-05:0.9059296,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.505,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4771:-0.02004579:399.64:-0.0002034463:-0.5146633:-0.0001221218:0.8573924,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682055:386.5396:0.000886354:-0.4092222:0.0003975253:0.9124342,235.2988:-0.02999774:392.9407:-0.0004918817:-0.2473551:-0.0001255716:0.9689248,240.3781:-0.02999786:409.3503:-0.0005692529:-0.5940129:-0.0004203386:0.8044552,251.2382:-0.01612437:391.3555:-0.0001393543:-0.4234284:-6.513375E-05:0.9059296,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999726:378.6162:-0.0002753903:-0.293166:-8.444551E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999702:397.3546:-0.0007268805:-0.004046672:-2.941472E-06:0.9999915
1.577,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4724:-0.0178411:399.6425:-0.0001736639:-0.5146642:-0.0001042447:0.8573919,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681963:386.5396:0.0008863439:-0.4092222:0.0003975208:0.9124342,235.2988:-0.02999741:392.9407:-0.0004918753:-0.2473551:-0.00012557:0.9689248,240.3781:-0.02999768:409.3503:-0.0005692489:-0.5940129:-0.0004203357:0.8044552,251.2359:-0.01500291:391.3573:-0.0001253159:-0.423427:-5.857199E-05:0.9059302,245.6425:-0.02999502:407.5664:-0.0004340451:-0.591313:-0.0003182579:0.806442,247.8208:-0.02999705:378.6162:-0.0002753881:-0.293166:-8.444481E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.620,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4709:-0.0199354:399.6429:-0.0002019978:-0.5146593:-0.0001212511:0.8573948,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682052:386.5396:0.0008863537:-0.4092222:0.0003975252:0.9124342,235.2988:-0.02999777:392.9407:-0.0004918824:-0.2473551:-0.0001255718:0.9689248,240.3781:-0.02999792:409.3503:-0.0005692543:-0.5940129:-0.0004203396:0.8044552,251.2351:-0.0163523:391.3579:-0.000142225:-0.4234271:-6.647522E-05:0.9059302,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999726:378.6162:-0.0002753903:-0.293166:-8.444551E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999702:397.3546:-0.0007268805:-0.004046672:-2.941472E-06:0.9999915
1.692,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4672:-0.01987368:399.6449:-0.0002011898:-0.5146585:-0.0001207658:0.8573952,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682058:386.5396:0.0008863543:-0.4092222:0.0003975255:0.9124342,235.2988:-0.02999768:392.9407:-0.0004918806:-0.2473551:-0.0001255713:0.9689248,240.3781:-0.02999786:409.3503:-0.0005692529:-0.5940129:-0.0004203386:0.8044552,251.2351:-0.01659441:391.358:-0.0001452587:-0.4234274:-6.789323E-05:0.90593,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.734,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4642:-0.01873723:399.6465:-0.0001858372:-0.5146593:-0.0001115506:0.8573948,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999806:409.3503:-0.0005692577:-0.5940129:-0.0004203421:0.8044552,251.2325:-0.01558998:391.36:-0.0001326869:-0.4234261:-6.2017E-05:0.9059306,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.796,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4643:-0.01876605:399.6463:-0.0001862263:-0.5146573:-0.0001117835:0.8573959,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999729:392.9407:-0.000491873:-0.2473551:-0.0001255693:0.9689248,240.3781:-0.02999777:409.3503:-0.0005692508:-0.5940129:-0.0004203371:0.8044552,251.2327:-0.01552659:391.3598:-0.0001318916:-0.4234257:-6.164522E-05:0.9059309,245.6425:-0.02999502:407.5664:-0.0004340451:-0.591313:-0.0003182579:0.806442,247.8208:-0.02999705:378.6162:-0.0002753881:-0.293166:-8.444481E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
