Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,9296,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.403,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.467,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.508,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.568,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.626,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.683,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.735,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.786,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.839,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.892,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.945,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.999,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.054,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.114,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.158,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.212,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.267,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.324,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.379,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.435,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.490,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.547,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.606,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.665,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.721,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.777,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.834,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.892,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.950,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.004,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.061,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.116,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.173,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.233,Terrain,9296,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
