Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
1.300,Terrain,11490,None,True,245.8033:-0.005000114:422.4548:0:-0.8546571:0:0.5191931,238.1141:0.1115839:403.7122:0.002823018:0.1934275:-0.0005565623:0.9811104,254.1505:0.1115837:406.1739:0.003097024:-0.2346656:0.0007476461:0.9720709,219.1169:0.1115837:408.9374:0.001660238:0.5235125:-0.001020116:0.8520158,223.4755:0.1115839:396.552:0.001597846:0.34825:-0.0005936099:0.9374002,239.0525:0.1115837:392.0285:0.00185921:0.1089518:-0.0002037777:0.9940453
1.343,Terrain,11490,None,True,245.3643:-0.004999995:422.3779:0:-0.8468125:0:0.5318915,238.1141:0.1115839:403.7122:0.002861208:0.1841854:-0.0005361681:0.9828872,254.1505:0.1115837:406.1739:0.003065277:-0.2458754:0.00077755:0.9692963,219.1169:0.1115837:408.9374:0.001686495:0.5216373:-0.001031147:0.853165,223.4755:0.1115839:396.552:0.001616551:0.3443394:-0.000592902:0.9388437,239.0525:0.1115837:392.0285:0.001870571:0.1023459:-0.0001924561:0.9947472
1.383,Terrain,11490,None,True,245.0797:-0.005000055:422.296:0:-0.8473323:0:0.5310631,238.1141:0.1115839:403.7122:0.002890034:0.178346:-0.0005238264:0.9839635,254.1505:0.1115837:406.1739:0.003048202:-0.2534469:0.0007986376:0.9673442,219.1169:0.1115837:408.9374:0.001704296:0.5208067:-0.001039753:0.8536723,223.4755:0.1115839:396.552:0.001629845:0.3420451:-0.000593265:0.9396819,239.0525:0.1115837:392.0285:0.001879681:0.09812227:-0.0001853333:0.9951726
1.424,Terrain,11490,None,True,244.8083:-0.005000114:422.1823:0:-0.8525776:0:0.5226007,238.1141:0.1115839:403.7122:0.002922377:0.1729781:-0.0005132463:0.9849212,254.1505:0.1115837:406.1739:0.003035852:-0.2610664:0.0008210359:0.9653158,219.1169:0.1115837:408.9374:0.001722012:0.5204656:-0.001049618:0.8538803,223.4755:0.1115839:396.552:0.001643821:0.3401448:-0.0005945917:0.9403715,239.0525:0.1115837:392.0285:0.00189042:0.0941668:-0.0001788097:0.9955546
1.474,Terrain,11490,None,True,244.55:-0.005000055:422.0418:0:-0.8587336:0:0.5124224,238.1141:0.1115839:403.7122:0.002957909:0.1680344:-0.000504202:0.9857766,254.1505:0.1115837:406.1739:0.003027432:-0.268707:0.0008445578:0.9632168,219.1169:0.1115837:408.9374:0.001739582:0.5205635:-0.001060601:0.8538205,223.4755:0.1115839:396.552:0.001658373:0.3386003:-0.0005967783:0.9409286,239.0525:0.1115837:392.0285:0.001902577:0.09045733:-0.0001728108:0.9958985
1.521,Terrain,11490,None,True,244.1853:-0.005000114:421.7916:0:0.8692194:0:-0.4944266,238.1141:0.1115839:403.7122:0.003016423:0.161279:-0.0004929412:0.9869041,254.1505:0.1115837:406.1739:0.003020407:-0.2801667:0.0008815262:0.9599462,219.1169:0.1115837:408.9374:0.001765614:0.5214018:-0.001078852:0.8533088,223.4755:0.1115839:396.552:0.001681083:0.3368464:-0.0006014145:0.9415579,239.0525:0.1115837:392.0285:0.001922995:0.0852847:-0.000164602:0.9963548
1.565,Terrain,11490,None,True,243.9568:-0.005000055:421.6036:0:0.8772302:0:-0.48007,238.1141:0.1115839:403.7122:0.003058597:0.1571662:-0.0004867595:0.9875674,254.1505:0.1115837:406.1739:0.003018722:-0.2877839:0.0009071195:0.9576902,219.1169:0.1115837:408.9374:0.001782686:0.5223656:-0.001092053:0.8527191,223.4755:0.1115839:396.552:0.0016967:0.3360107:-0.000605304:0.9418564,239.0525:0.1115837:392.0285:0.001937855:0.08207234:-0.000159583:0.9966245
1.618,Terrain,11490,None,True,243.7408:-0.004999995:421.4004:0:0.8856438:0:-0.4643651,238.1141:0.1115839:403.7122:0.003103253:0.1533808:-0.0004816815:0.9881622,254.1505:0.1115837:406.1739:0.003019304:-0.295362:0.0009334374:0.9553802,219.1169:0.1115837:408.9374:0.001799411:0.523646:-0.001106019:0.8519334,223.4755:0.1115839:396.552:0.001712625:0.3354436:-0.0006098233:0.9420586,239.0525:0.1115837:392.0285:0.001953659:0.07905884:-0.0001549393:0.996868
1.668,Terrain,11490,None,True,243.4172:-0.004999995:421.0916:0:0.8912629:0:-0.453487,238.1141:0.1115839:403.7122:0.003172897:0.1475388:-0.0004733076:0.9890511,254.1505:0.1115837:406.1739:0.003018842:-0.3068148:0.0009731672:0.951764,219.1169:0.1115837:408.9374:0.001825065:0.5256732:-0.001127784:0.8506839,223.4755:0.1115839:396.552:0.001737203:0.3346155:-0.0006168549:0.942353,239.0525:0.1115837:392.0285:0.00197794:0.07446423:-0.0001476961:0.9972217
1.720,Terrain,11490,None,True,243.0797:-0.005000114:420.796:0:0.8920535:0:-0.4519298,238.1141:0.1115839:403.7122:0.00324374:0.1409616:-0.0004618568:0.9900097,254.1505:0.1115837:406.1739:0.003012905:-0.3183793:0.001011908:0.9479581,219.1169:0.1115837:408.9374:0.001852242:0.5274758:-0.001150012:0.8495672,223.4755:0.1115839:396.552:0.001762594:0.3334745:-0.0006234691:0.9427573,239.0525:0.1115837:392.0285:0.002001879:0.06948864:-0.0001394452:0.9975808
1.764,Terrain,11490,None,True,242.8449:-0.004999995:420.6105:0:0.8907542:0:-0.4544854,238.1141:0.1115839:403.7122:0.003290896:0.1360583:-0.0004519589:0.9906953,254.1505:0.1115837:406.1739:0.003005146:-0.3261032:0.001036664:0.9453288,219.1169:0.1115837:408.9374:0.001871375:0.5284726:-0.001164937:0.8489475,223.4755:0.1115839:396.552:0.001779917:0.332467:-0.000627458:0.943113,239.0525:0.1115837:392.0285:0.002017331:0.06590924:-0.0001332507:0.9978236
1.844,Terrain,11490,None,True,242.3429:-0.005000174:420.2885:0:0.8809808:0:-0.4731519,238.1141:0.1115839:403.7122:0.003380858:0.1245659:-0.000424448:0.9922055,254.1505:0.1115837:406.1739:0.002977398:-0.3413143:0.001081159:0.9399439,219.1169:0.1115837:408.9374:0.001912713:0.529579:-0.001194134:0.8482576,223.4755:0.1115839:396.552:0.001815074:0.3295258:-0.000633498:0.9441446,239.0525:0.1115837:392.0285:0.002045411:0.05792377:-0.0001186774:0.9983189
1.885,Terrain,11490,None,True,242.0758:-0.005000055:420.1577:0:0.8732617:0:-0.4872515,238.1141:0.1115839:403.7122:0.003421875:0.1179199:-0.0004063445:0.9930171,254.1505:0.1115837:406.1739:0.002957069:-0.3486511:0.001100014:0.9372473,219.1169:0.1115837:408.9374:0.001934969:0.5295827:-0.00120804:0.8482553,223.4755:0.1115839:396.552:0.001832633:0.3275186:-0.0006352606:0.9448428,239.0525:0.1115837:392.0285:0.002057463:0.05350844:-0.0001102498:0.9985653
1.929,Terrain,11490,None,True,241.7996:-0.005000114:420.0482:0:-0.8640516:0:0.5034034,238.1141:0.1115839:403.7122:0.003459363:0.110716:-0.0003853784:0.993846,254.1505:0.1115837:406.1739:0.00293284:-0.3557199:0.001116289:0.9345874,219.1169:0.1115837:408.9374:0.001958215:0.5291977:-0.001221318:0.8484954,223.4755:0.1115839:396.552:0.00185001:0.3251523:-0.0006361011:0.9456596,239.0525:0.1115837:392.0285:0.002067979:0.04884546:-0.0001011323:0.9988042
2.015,Terrain,11490,None,True,241.2292:-0.004999995:419.8776:0:-0.8460572:0:0.5330921,238.1141:0.1115839:403.7122:0.00352473:0.09503973:-0.0003365148:0.9954672,254.1505:0.1115837:406.1739:0.002876364:-0.369069:0.001142221:0.9293969,219.1169:0.1115837:408.9374:0.002007282:0.5275171:-0.001246409:0.8495412,223.4755:0.1115839:396.552:0.001884278:0.3195845:-0.0006355153:0.9475557,239.0525:0.1115837:392.0285:0.00208517:0.03899208:-8.136717E-05:0.9992374
2.094,Terrain,11490,None,True,240.6471:-0.005000055:419.7388:0:-0.8312714:0:0.5558668,238.1141:0.1115839:403.7122:0.003581493:0.07829517:-0.0002812789:0.9969238,254.1505:0.1115837:406.1739:0.002814975:-0.3816297:0.001162248:0.9243103,219.1169:0.1115837:408.9374:0.002059393:0.5251557:-0.001270856:0.8510028,223.4755:0.1115839:396.552:0.001918551:0.3133512:-0.0006330644:0.9496352,239.0525:0.1115837:392.0285:0.00209926:0.02873785:-6.035328E-05:0.9995848
2.139,Terrain,11490,None,True,240.3541:-0.005000114:419.6747:0:-0.8249567:0:0.565196,238.1141:0.1115839:403.7122:0.003607504:0.06965075:-0.0002518787:0.9975649,254.1505:0.1115837:406.1739:0.002783603:-0.3876762:0.001170696:0.9217907,219.1169:0.1115837:408.9374:0.002086537:0.5238298:-0.001283124:0.8518195,223.4755:0.1115839:396.552:0.001935832:0.3100762:-0.0006313763:0.9507095,239.0525:0.1115837:392.0285:0.002105564:0.02352105:-4.953888E-05:0.9997211
2.188,Terrain,11490,None,True,239.9133:-0.005000055:419.5818:0:-0.8166777:0:0.5770941,238.1141:0.1115839:403.7122:0.003643902:0.05641572:-0.0002059027:0.9984007,254.1505:0.1115837:406.1739:0.002736309:-0.396489:0.001181782:0.9180347,219.1169:0.1115837:408.9374:0.00212862:0.5217144:-0.001301735:0.8531165,223.4755:0.1115839:396.552:0.001962008:0.3050113:-0.0006283791:0.9523465,239.0525:0.1115837:392.0285:0.002114299:0.01561615:-3.302132E-05:0.9998758
2.230,Terrain,11490,None,True,239.619:-0.005000174:419.5211:0:-0.8118742:0:0.5838323,238.1141:0.1115839:403.7122:0.003666485:0.04743487:-0.0001741164:0.9988676,254.1505:0.1115837:406.1739:0.002704805:-0.4022043:0.001188236:0.9155452,219.1169:0.1115837:408.9374:0.002157616:0.5202339:-0.001314331:0.8540201,223.4755:0.1115839:396.552:0.001979653:0.3015444:-0.0006260983:0.9534499,239.0525:0.1115837:392.0285:0.002119702:0.01030191:-2.183818E-05:0.9999447
2.272,Terrain,11490,None,True,239.3245:-0.005000114:419.4609:0:-0.807583:0:0.589754,238.1141:0.1115839:403.7122:0.003687694:0.0383415:-0.0001414967:0.9992579,254.1505:0.1115837:406.1739:0.002673405:-0.4077969:0.001194003:0.913068,219.1169:0.1115837:408.9374:0.002187381:0.5187025:-0.001327094:0.854951,223.4755:0.1115839:396.552:0.001997455:0.2980103:-0.0006235982:0.9545604,239.0525:0.1115837:392.0285:0.002124782:0.004957499:-1.053376E-05:0.9999855
2.320,Terrain,11490,None,True,239.0298:-0.005000174:419.4011:0:-0.8037543:0:0.5949613,238.1141:0.1115839:403.7122:0.003707515:0.02914441:-0.0001081:0.9995683,254.1505:0.1115837:406.1739:0.002642173:-0.4132711:0.001199132:0.9106034,219.1169:0.1115837:408.9374:0.002217945:0.5171232:-0.001340041:0.8559071,223.4755:0.1115839:396.552:0.002015423:0.2944113:-0.000620883:0.9556765,239.0525:0.1115837:392.0285:0.002129556:-0.0004141822:8.820263E-07:0.9999977
2.368,Terrain,11490,None,True,238.5879:-0.005000055:419.3104:0:-0.7992247:0:0.6010324,238.1141:0.1115839:403.7122:0.003734855:0.0151813:-5.670689E-05:0.9998778,254.1505:0.1115837:406.1739:0.002595826:-0.4212866:0.001205821:0.9069231,219.1169:0.1115837:408.9374:0.002265345:0.5146917:-0.001359917:0.8573713,223.4755:0.1115839:396.552:0.002042744:0.2889101:-0.000616459:0.9573539,239.0525:0.1115837:392.0285:0.002136249:-0.008513293:1.818722E-05:0.9999615
2.418,Terrain,11490,None,True,238.2945:-0.005000114:419.2448:0:-0.7984569:0:0.6020521,238.1141:0.1115839:403.7122:0.003752472:0.005804973:-2.178352E-05:0.9999761,254.1505:0.1115837:406.1739:0.002565666:-0.4265622:0.00121003:0.9044538,219.1169:0.1115837:408.9374:0.002298014:0.5131139:-0.001373786:0.8583164,223.4755:0.1115839:396.552:0.002061408:0.2852314:-0.0006134638:0.9584563,239.0525:0.1115837:392.0285:0.002140748:-0.01392131:2.980498E-05:0.9999008
2.459,Terrain,11490,None,True,238.0045:-0.004999936:419.1672:0:-0.800981:0:0.5986898,238.1141:0.1115839:403.7122:0.003771507:-0.003546788:1.337692E-05:0.9999866,254.1505:0.1115837:406.1739:0.002536779:-0.4318863:0.001214737:0.9019237,219.1169:0.1115837:408.9374:0.002331486:0.5117362:-0.001388723:0.8591384,223.4755:0.1115839:396.552:0.00208078:0.2816573:-0.0006107964:0.9595127,239.0525:0.1115837:392.0285:0.002145908:-0.01929691:4.14172E-05:0.9998115
2.501,Terrain,11490,None,True,237.5785:-0.005000114:419.0238:0:-0.8074867:0:0.589886,238.1141:0.1115839:403.7122:0.003804038:-0.01748173:6.651182E-05:0.99984,254.1505:0.1115837:406.1739:0.002496155:-0.4400142:0.001223118:0.8979866,219.1169:0.1115837:408.9374:0.002383134:0.510167:-0.001413601:0.8600709,223.4755:0.1115839:396.552:0.00211143:0.276574:-0.0006076719:0.9609901,239.0525:0.1115837:392.0285:0.002155305:-0.02726934:5.879575E-05:0.9996258
2.542,Terrain,11490,None,True,237.3007:-0.004999995:418.912:0:-0.8130794:0:0.5821528,238.1141:0.1115839:403.7122:0.003828107:-0.02672751:0.0001023531:0.9996355,254.1505:0.1115837:406.1739:0.002470643:-0.4455031:0.00122943:0.8952762,219.1169:0.1115837:408.9374:0.002418511:0.5094404:-0.001431825:0.8605013,223.4755:0.1115839:396.552:0.002132888:0.2733586:-0.0006061312:0.9619097,239.0525:0.1115837:392.0285:0.002162566:-0.03252813:7.038163E-05:0.9994685
2.589,Terrain,11490,None,True,237.0284:-0.005000055:418.7876:0:-0.8192703:0:0.5734076,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002446318:-0.4510399:0.001236288:0.8924996,219.1169:0.1115837:408.9374:0.002454618:0.5089783:-0.001451422:0.8607747,223.4755:0.1115839:396.552:0.002155183:0.2702866:-0.0006050384:0.9627773,239.0525:0.1115837:392.0285:0.002170625:-0.0377394:8.197667E-05:0.9992853
2.632,Terrain,11490,None,True,236.7623:-0.004999995:418.6506:0:-0.8263783:0:0.5631153,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002423178:-0.4566228:0.001243715:0.8896562,219.1169:0.1115837:408.9374:0.002491379:0.5088035:-0.001472476:0.8608779,223.4755:0.1115839:396.552:0.002178336:0.2673743:-0.0006044386:0.9635901,239.0525:0.1115837:392.0285:0.002179523:-0.04289436:9.35756E-05:0.9990773
2.679,Terrain,11490,None,True,236.5042:-0.004999936:418.4995:0:-0.8347877:0:0.5505719,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002401393:-0.4622603:0.001251854:0.8867401,219.1169:0.1115837:408.9374:0.002528616:0.5089748:-0.001495164:0.8607765,223.4755:0.1115839:396.552:0.002202408:0.2646674:-0.0006044625:0.9643371,239.0525:0.1115837:392.0285:0.002189428:-0.04796758:0.0001051428:0.9988465
2.727,Terrain,11490,None,True,236.1346:-0.005000114:418.246:0:-0.8484572:0:0.5292641,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.00237135:-0.4708148:0.001265508:0.882228,219.1169:0.1115837:408.9374:0.00258501:0.5099525:-0.001532476:0.8601973,223.4755:0.1115839:396.552:0.002240294:0.2610499:-0.0006058374:0.9653226,239.0525:0.1115837:392.0285:0.002206348:-0.05539044:0.0001223988:0.9984623
2.785,Terrain,11490,None,True,235.7786:-0.004999936:417.9723:0:-0.8596002:0:0.5109673,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002342963:-0.4793891:0.001279846:0.8775985,219.1169:0.1115837:408.9374:0.002642621:0.511523:-0.001573162:0.8592641,223.4755:0.1115839:396.552:0.002280044:0.2577357:-0.0006081982:0.9662126,239.0525:0.1115837:392.0285:0.002224765:-0.06272131:0.0001398158:0.9980286
2.839,Terrain,11490,None,True,235.5454:-0.005000114:417.7839:0:-0.8657877:0:0.5004117,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002324363:-0.4850731:0.001289337:0.8744696,219.1169:0.1115837:408.9374:0.002682038:0.5127761:-0.001601931:0.8585167,223.4755:0.1115839:396.552:0.002307482:0.2555905:-0.0006100346:0.9667822,239.0525:0.1115837:392.0285:0.002237445:-0.0676161:0.0001516347:0.9977089
2.880,Terrain,11490,None,True,235.314:-0.004999995:417.5927:0:0.8711495:0:-0.4910178,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002305788:-0.4907144:0.00129859:0.8713164,219.1169:0.1115837:408.9374:0.002722412:0.5141458:-0.001631947:0.857697,223.4755:0.1115839:396.552:0.002335631:0.2534539:-0.0006119586:0.9673445,239.0525:0.1115837:392.0285:0.002250254:-0.07254051:0.0001636662:0.9973629
2.922,Terrain,11490,None,True,234.9689:-0.005000174:417.3029:0:0.8778984:0:-0.4788469,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002277785:-0.4990749:0.001311845:0.8665549,219.1169:0.1115837:408.9374:0.002785006:0.5163677:-0.0016793:0.8563608,223.4755:0.1115839:396.552:0.00237918:0.2502176:-0.0006148739:0.9681866,239.0525:0.1115837:392.0285:0.002269519:-0.08000646:0.0001821606:0.9967918
2.964,Terrain,11490,None,True,234.7396:-0.004999995:417.1086:0:0.8816749:0:-0.4718572,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002258948:-0.5045724:0.001320186:0.8633654,219.1169:0.1115837:408.9374:0.002828198:0.5179424:-0.001712448:0.8554091,223.4755:0.1115839:396.552:0.002409091:0.2480193:-0.0006167743:0.9687519,239.0525:0.1115837:392.0285:0.002282294:-0.08504583:0.0001948059:0.9963744
3.006,Terrain,11490,None,True,234.5107:-0.004999995:416.9137:0:0.8849663:0:-0.4656551,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002239966:-0.510004:0.001328103:0.8601681,219.1169:0.1115837:408.9374:0.002872654:0.519584:-0.001746913:0.8544128,223.4755:0.1115839:396.552:0.002439724:0.2457781:-0.0006186081:0.9693229,239.0525:0.1115837:392.0285:0.00229497:-0.09013885:0.0002077121:0.9959266
3.052,Terrain,11490,None,True,234.2824:-0.005000055:416.7179:0:0.888072:0:-0.4597044,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002220897:-0.5153729:0.001335637:0.8569622,219.1169:0.1115837:408.9374:0.002918368:0.5213085:-0.001782797:0.8533615,223.4755:0.1115839:396.552:0.002471114:0.2435032:-0.0006204002:0.9698967,239.0525:0.1115837:392.0285:0.002307579:-0.09527998:0.0002208715:0.9954478
3.092,Terrain,11490,None,True,234.0553:-0.004999995:416.5207:0:0.8910137:0:-0.4539763,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.0022018:-0.5206827:0.001342833:0.8537464,219.1169:0.1115837:408.9374:0.002965327:0.5231341:-0.001820212:0.8522433,223.4755:0.1115839:396.552:0.002503298:0.2412048:-0.0006221799:0.9704708,239.0525:0.1115837:392.0285:0.002320155:-0.1004637:0.0002342773:0.994938
3.137,Terrain,11490,None,True,233.83:-0.005000234:416.3215:0:0.8940377:0:-0.4479918,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002182777:-0.5259402:0.001349778:0.8505177,219.1169:0.1115837:408.9374:0.003013461:0.5250921:-0.001859311:0.8510381,223.4755:0.1115839:396.552:0.002536339:0.2389043:-0.0006240139:0.9710396,239.0525:0.1115837:392.0285:0.002332788:-0.1056788:0.0002479151:0.9943976
3.178,Terrain,11490,None,True,233.6076:-0.005000114:416.1192:0:0.8972373:0:-0.4415488,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002163926:-0.5311547:0.001356566:0.847271,219.1169:0.1115837:408.9374:0.003062628:0.5272218:-0.001900255:0.8497201,223.4755:0.1115839:396.552:0.002570291:0.2366291:-0.0006259858:0.9715965,239.0525:0.1115837:392.0285:0.002345575:-0.1109121:0.0002617686:0.9938274
3.220,Terrain,11490,None,True,233.2816:-0.005000055:415.8076:0:0.9025599:0:-0.4305643,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002136245:-0.5389187:0.00136672:0.842354,219.1169:0.1115837:408.9374:0.00313789:0.5308428:-0.001965546:0.8474622,223.4755:0.1115839:396.552:0.00262311:0.2333397:-0.000629454:0.9723915,239.0525:0.1115837:392.0285:0.002365357:-0.118761:0.0002829153:0.99292
3.270,Terrain,11490,None,True,233.0706:-0.005000055:415.5937:0:0.9066104:0:-0.4219688,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.00211829:-0.544066:0.001373583:0.8390387,219.1169:0.1115837:408.9374:0.003188785:0.5335933:-0.002011882:0.8457328,223.4755:0.1115839:396.552:0.002659677:0.2312665:-0.0006322361:0.9728866,239.0525:0.1115837:392.0285:0.002379088:-0.1239768:0.0002972457:0.9922822
3.314,Terrain,11490,None,True,232.8676:-0.004999995:415.3724:0:0.9114813:0:-0.4113415,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002101005:-0.5492091:0.001380779:0.8356812,219.1169:0.1115837:408.9374:0.00323958:0.5367177:-0.002060721:0.8437532,223.4755:0.1115839:396.552:0.002697428:0.2293766:-0.0006356778:0.9733338,239.0525:0.1115837:392.0285:0.002393576:-0.1291354:0.0003117062:0.9916241
3.356,Terrain,11490,None,True,232.6741:-0.005000174:415.1432:0:0.9167982:0:-0.3993506,238.1141:0.1115839:403.7122:0.003854109:-0.03594005:0.0001386075:0.9993465,254.1505:0.1115837:406.1739:0.002084496:-0.554355:0.001388422:0.8322766,219.1169:0.1115837:408.9374:0.00323958:0.5367177:-0.002060721:0.8437532,223.4755:0.1115839:396.552:0.002736423:0.2277155:-0.0006399411:0.9737237,239.0525:0.1115837:392.0285:0.002408987:-0.1342156:0.0003262767:0.9909492
