Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
.000,Terrain,11490,None,True,248.5:0:423.2:0:-0.9938502:0:0.1107332,238.1141:0.1115837:403.7122:0:0.126461:0:0.9919716,254.1505:0.1115837:406.1739:0:-0.3833985:0:0.923583,219.1169:0.1115837:408.9374:0:0.5332658:0:0.8459478,223.4755:0.1115837:396.552:0:0.38893:0:0.9212673,239.0525:0.1115837:392.0285:0:0:0:1
.353,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.414,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.462,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.526,Terrain,11490,None,True,248.4185:-0.005000055:423.2213:0:0.9880314:0:-0.1542526,238.1141:0.1115839:403.7122:0.002564407:0.240585:-0.0006356299:0.9706245,254.1505:0.1115837:406.1739:0.003198505:-0.1614686:0.000523328:0.9868726,219.1169:0.1115837:408.9374:0.001516387:0.5300053:-0.0009477602:0.8479924,223.4755:0.1115839:396.552:0.001484833:0.3671848:-0.0005861531:0.9301466,239.0525:0.1115837:392.0285:0.001770807:0.1453324:-0.0002601178:0.9893813
.586,Terrain,11490,None,True,248.1648:-0.005000055:423.2917:0:0.9620197:0:-0.27298,238.1141:0.1115839:403.7122:0.002574472:0.2349091:-0.0006221794:0.9720137,254.1505:0.1115837:406.1739:0.003169074:-0.1673996:0.0005380978:0.9858839,219.1169:0.1115837:408.9374:0.001528157:0.5277212:-0.0009494064:0.8494158,223.4755:0.1115839:396.552:0.001491655:0.3642009:-0.0005833257:0.931319,239.0525:0.1115837:392.0285:0.00177209:0.1413324:-0.0002529935:0.9899606
.643,Terrain,11490,None,True,247.8234:-0.005000234:423.389:0:0.9282138:0:-0.3720472,238.1141:0.1115839:403.7122:0.002587156:0.2271897:-0.0006035602:0.9738469,254.1505:0.1115837:406.1739:0.003129032:-0.1751927:0.000556798:0.984529,219.1169:0.1115837:408.9374:0.001544161:0.5245658:-0.0009514266:0.851368,223.4755:0.1115839:396.552:0.001500738:0.3601257:-0.0005793257:0.9329025,239.0525:0.1115837:392.0285:0.001773454:0.1359341:-0.000243332:0.9907163
.696,Terrain,11490,None,True,247.5692:-0.005000055:423.462:0:0.9037737:0:-0.4280106,238.1141:0.1115839:403.7122:0.002596068:0.2213984:-0.0005893943:0.9751798,254.1505:0.1115837:406.1739:0.003099159:-0.180868:0.0005699413:0.9835023,219.1169:0.1115837:408.9374:0.001556204:0.5221716:-0.0009528247:0.8528385,223.4755:0.1115839:396.552:0.001507453:0.3570591:-0.0005762349:0.9340804,239.0525:0.1115837:392.0285:0.001774264:0.1319107:-0.0002361081:0.99126
.754,Terrain,11490,None,True,247.166:-0.005000055:423.5783:0:0.8667866:0:-0.4986793,238.1141:0.1115839:403.7122:0.002609325:0.2121431:-0.0005664453:0.977235,254.1505:0.1115837:406.1739:0.003051846:-0.1896587:0.0005895116:0.9818452,219.1169:0.1115837:408.9374:0.001575551:0.5182994:-0.0009548756:0.8551973,223.4755:0.1115839:396.552:0.001518043:0.352142:-0.0005711519:0.9359452,239.0525:0.1115837:392.0285:0.001775232:0.1255234:-0.00022461:0.9920891
.808,Terrain,11490,None,True,246.7473:-0.005000055:423.6961:0:-0.8328611:0:0.5534821,238.1141:0.1115839:403.7122:0.002622252:0.2024845:-0.0005421988:0.9792818,254.1505:0.1115837:406.1739:0.003003398:-0.1985462:0.000608429:0.9800867,219.1169:0.1115837:408.9374:0.001595976:0.5142232:-0.0009568984:0.8576544,223.4755:0.1115839:396.552:0.001529035:0.3469995:-0.0005657264:0.9378639,239.0525:0.1115837:392.0285:0.001775996:0.1189021:-0.0002126788:0.9929044
