Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.000,Terrain,110606,None,True,240.393:0:424.3809:0:-0.9938502:0:0.1107332,231.859:0:409.2561:0:0:0:1,251.5527:0.02229691:399.599:0:-0.4235321:0:0.9058812,239.8003:0:378.4259:0:0:0:1,254.9462:0.1008653:386.5403:0:-0.6449979:0:0.7641844,235.2962:0.2906466:392.9454:0:0:0:1,240.3786:0:409.3502:0:0:0:1,251.2971:0.07526565:391.3087:0:-0.4147338:0:0.9099429,245.6428:0:407.5663:0:0.9996465:0:0.02658921,247.8209:0:378.6161:0:0:0:1,217.1309:0:403.6449:0:0.4497332:0:0.893163,223.6364:0:397.3542:0:0:0:1
1.202,Terrain,110606,None,True,239.9345:-0.004999995:424.0314:0:0.9751993:0:-0.2213283,231.8595:-0.02999362:409.2566:-0.0007191113:0.2474937:0.0001836903:0.9688892,251.5098:-0.01248404:399.6953:-0.0001354501:-0.2201684:-3.057201E-05:0.9754619,239.8003:-0.02999604:378.426:-0.0002740456:0.001471325:4.032104E-07:0.9999989,254.947:0.07681817:386.5389:0.0009946284:-0.1892821:0.0001917314:0.9819223,235.2958:-0.02999514:392.9415:-0.0003964908:0.07398841:2.941635E-05:0.997259,240.3786:-0.02999702:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2943:-0.02579036:391.3159:-0.0002959833:-0.1663251:-4.992484E-05:0.9860709,245.6432:-0.02999502:407.5672:-0.0007072209:-0.1661059:-0.0001191285:0.9861077,247.821:-0.02999866:378.6164:-0.000270165:-0.0858639:-2.328341E-05:0.9963068,217.131:-0.02999613:403.645:-0.0003729777:0.4083556:0.0001668534:0.9128228,223.6367:-0.02999464:397.3544:-0.0003848317:0.2707857:0.0001082512:0.9626396
1.272,Terrain,110606,None,True,239.6076:-0.004999995:423.8208:0:0.962702:0:-0.270564,231.8594:-0.02999881:409.2567:-0.0007351532:0.2420328:0.0001833836:0.9702678,251.5077:-0.01270601:399.6998:-0.000139507:-0.2271562:-3.254055E-05:0.9738584,239.8004:-0.0299989:378.4261:-0.0002753477:-0.002123527:-5.847095E-07:0.9999977,254.9474:0.07681337:386.5392:0.000995431:-0.1939359:0.000196786:0.9810137,235.2958:-0.03000161:392.9415:-0.0003999739:0.06931331:2.779035E-05:0.9975949,240.3786:-0.02999735:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2924:-0.02622271:391.3181:-0.0003026631:-0.1717033:-5.27517E-05:0.9851487,245.6428:-0.02999577:407.5674:-0.0007094882:-0.1768364:-0.0001274723:0.98424,247.8211:-0.02999258:378.6164:-0.0002708891:-0.08974719:-2.441004E-05:0.9959645,217.1311:-0.02999654:403.6449:-0.000377897:0.4074333:0.0001685961:0.9132349,223.6368:-0.0299961:397.3546:-0.0003895084:0.2681502:0.0001084173:0.9633771
1.348,Terrain,110606,None,True,239.1179:-0.004999995:423.5462:0:0.9431428:0:-0.3323879,231.8594:-0.02999991:409.2571:-0.0007584929:0.2328459:0.0001816037:0.9725133,251.5049:-0.01337758:399.7052:-0.0001514556:-0.2373035:-3.699778E-05:0.9714355,239.8004:-0.02999875:378.4263:-0.0002769862:-0.007561972:-2.094622E-06:0.9999714,254.9482:0.07681492:386.539:0.0009956262:-0.2007312:0.0002040056:0.9796458,235.2957:-0.03000119:392.9417:-0.0004045258:0.06208305:2.516274E-05:0.9980709,240.3786:-0.02999738:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2905:-0.02592438:391.3229:-0.0002987894:-0.1796132:-5.455372E-05:0.9837373,245.6426:-0.02999547:407.568:-0.0007105654:-0.1926302:-0.0001394888:0.9812712,247.8212:-0.02999815:378.6166:-0.0002718665:-0.09552364:-2.608898E-05:0.9954271,217.1314:-0.03000197:403.6446:-0.0003853143:0.4055361:0.0001709468:0.914079,223.637:-0.02999607:397.3549:-0.0003962432:0.2637559:0.0001083481:0.9645894
1.419,Terrain,110606,None,True,238.7118:-0.004999936:423.4003:0:0.9206259:0:-0.3904459,231.8596:-0.02999577:409.2574:-0.0007751152:0.2236767:0.0001778822:0.9746631,251.5031:-0.01498631:399.7088:-0.0001798017:-0.2450127:-4.543866E-05:0.9695199,239.8005:-0.02999449:378.4263:-0.0002777764:-0.0121005:-3.361481E-06:0.9999267,254.9485:0.07682142:386.5386:0.0009938994:-0.2059677:0.0002091967:0.9785582,235.2958:-0.02999678:392.9419:-0.0004071519:0.0558149:2.276062E-05:0.998441,240.3786:-0.02999744:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2895:-0.02594537:391.3253:-0.0002986811:-0.1857681:-5.646833E-05:0.9825936,245.6425:-0.02999556:407.5683:-0.0007078116:-0.2048561:-0.0001481413:0.9787918,247.8215:-0.02999464:378.6167:-0.0002720853:-0.1001712:-2.739289E-05:0.9949702,217.1316:-0.02999547:403.6447:-0.0003909502:0.4029672:0.0001721346:0.9152143,223.6371:-0.02999604:397.355:-0.0004011015:0.25934:0.0001077067:0.965786
1.468,Terrain,110606,None,True,238.2843:-0.005000174:423.3112:0:0.8950158:0:-0.4460347,231.8596:-0.02999926:409.2578:-0.0007903877:0.212759:0.0001721025:0.9771044,251.5005:-0.0139493:399.7135:-0.000160078:-0.2525055:-4.177426E-05:0.9675955,239.8006:-0.0299986:378.4265:-0.0002782752:-0.0168831:-4.698817E-06:0.9998574,254.9488:0.07681561:386.5382:0.0009904105:-0.2111436:0.0002139422:0.9774545,235.2959:-0.03000039:392.9421:-0.0004091349:0.04902356:2.00814E-05:0.9987975,240.3786:-0.02999735:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2879:-0.02558967:391.3276:-0.0002926336:-0.1918809:-5.721394E-05:0.9814182,245.6422:-0.02999538:407.5689:-0.0007020889:-0.2168769:-0.0001559794:0.9761987,247.8216:-0.03000033:378.6169:-0.0002720113:-0.1049246:-2.869909E-05:0.9944801,217.1317:-0.03000152:403.6447:-0.0003967846:0.3994294:0.000172877:0.9167639,223.6374:-0.02999967:397.3551:-0.0004056429:0.2540608:0.0001065542:0.9671882
1.545,Terrain,110606,None,True,237.6994:-0.004999876:423.2883:0:-0.854317:0:0.5197524,231.8599:-0.02999532:409.2585:-0.0008064631:0.1959265:0.0001611305:0.9806182,251.4975:-0.0144518:399.7188:-0.000167008:-0.2617318:-4.52901E-05:0.9651406,239.8006:-0.02999887:378.4266:-0.0002782414:-0.02339935:-6.512451E-06:0.9997262,254.9496:0.07681486:386.5381:0.000983472:-0.2176751:0.0002193369:0.9760208,235.2959:-0.03000036:392.9423:-0.0004103167:0.03950857:1.622369E-05:0.9992192,240.3786:-0.02999735:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2855:-0.02532431:391.3329:-0.0002867672:-0.199652:-5.843003E-05:0.9798669,245.642:-0.02999538:407.5695:-0.0006903058:-0.2318087:-0.0001644997:0.9727612,247.8217:-0.02999803:378.617:-0.0002711912:-0.1111862:-3.034085E-05:0.9937996,217.1321:-0.0300037:403.6447:-0.0004041553:0.3932665:0.0001728698:0.9194245,223.6376:-0.02999592:397.3554:-0.0004106544:0.2458841:0.0001041715:0.9692991
1.619,Terrain,110606,None,True,237.2607:-0.005000114:423.338:0:-0.8203047:0:0.5719269,231.8602:-0.02999228:409.2592:-0.0008148433:0.1821163:0.0001509201:0.9832767,251.4949:-0.0138402:399.7232:-0.0001544431:-0.2679127:-4.294727E-05:0.9634432,239.8006:-0.02999774:378.4268:-0.0002777453:-0.02824271:-7.847412E-06:0.9996011,254.9501:0.07681584:386.5379:0.0009768473:-0.2221699:0.0002225891:0.9750075,235.2957:-0.02999988:392.9425:-0.0004101706:0.03227227:1.324404E-05:0.9994791,240.3786:-0.02999735:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2834:-0.02420843:391.3375:-0.0002690502:-0.2050357:-5.636235E-05:0.9787545,245.6417:-0.02999371:407.5701:-0.0006790562:-0.2418511:-0.0001692551:0.9703131,247.8218:-0.02999693:378.6172:-0.0002701683:-0.1156939:-3.146814E-05:0.9932849,217.1321:-0.02999964:403.6449:-0.0004091618:0.3877295:0.0001721076:0.9217731,223.6377:-0.02999482:397.3557:-0.0004136334:0.239116:0.0001018613:0.9709909
1.687,Terrain,110606,None,True,236.6838:-0.004999936:423.4723:0:-0.7761423:0:0.6305578,231.8604:-0.02999604:409.2599:-0.0008216129:0.1628632:0.0001356213:0.9866483,251.4916:-0.01506072:399.7282:-0.0001728236:-0.275213:-4.947382E-05:0.9613833,239.8006:-0.02999792:378.4268:-0.0002766479:-0.0345343:-9.559545E-06:0.9994035,254.9512:0.07681397:386.538:0.000966704:-0.2276418:0.0002259959:0.9737445,235.2957:-0.03000033:392.9427:-0.0004089177:0.02271698:9.291774E-06:0.9997419,240.3786:-0.02999735:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2812:-0.02497238:391.3407:-0.0002765533:-0.2116006:-5.987465E-05:0.9773562,245.6414:-0.02999541:407.5707:-0.0006623673:-0.2536991:-0.0001737258:0.967283,247.822:-0.02999821:378.6173:-0.0002684435:-0.1213959:-3.283075E-05:0.9926041,217.1324:-0.03000131:403.6449:-0.0004153546:0.3794442:0.000170343:0.9252145,223.6379:-0.02999583:397.356:-0.000416675:0.2295713:9.828156E-05:0.9732918
1.763,Terrain,110606,None,True,236.1043:-0.004999936:423.6115:0:-0.7498343:0:0.6616257,231.8606:-0.02999535:409.2603:-0.0008216129:0.1628632:0.0001356213:0.9866483,251.4884:-0.01554668:399.7334:-0.0001781006:-0.28228:-5.240545E-05:0.959332,239.8006:-0.02999431:378.4269:-0.0002754306:-0.04080044:-1.124706E-05:0.9991673,254.9518:0.0768134:386.5378:0.0009565084:-0.2330022:0.0002291765:0.9724757,235.2956:-0.03000045:392.943:-0.0004074153:0.01318135:5.370751E-06:0.999913,240.3786:-0.02999735:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2785:-0.02475625:391.3462:-0.0002703799:-0.2180361:-6.040588E-05:0.9759407,245.6411:-0.02999544:407.5712:-0.0006457763:-0.2649976:-0.0001774741:0.9642488,247.8221:-0.02999303:378.6175:-0.0002665953:-0.1270407:-3.414513E-05:0.9918975,217.1328:-0.03000027:403.6449:-0.0004214891:0.3708507:0.0001683114:0.9286924,223.638:-0.02999577:397.3564:-0.0004194889:0.2198377:9.453209E-05:0.9755364
