Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,13768,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.123,Terrain,13768,None,True,262.9711:0.01868373:450.5662:0:0.9938502:0:-0.1107332
.173,Terrain,13768,None,True,262.971:0.01862508:450.5661:0:0.9938502:0:-0.1107332
.222,Terrain,13768,None,True,262.971:0.01849437:450.566:0:0.9938502:0:-0.1107332
.272,Terrain,13768,None,True,262.971:0.018471:450.566:0:0.9938502:0:-0.1107332
.322,Terrain,13768,None,True,262.971:0.01846308:450.566:0:0.9938502:0:-0.1107332
.372,Terrain,13768,None,True,262.971:0.01846206:450.566:0:0.9938502:0:-0.1107332
.422,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.472,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.521,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.571,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.621,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.670,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.720,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.770,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.819,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.869,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.918,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.968,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.018,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.068,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.117,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.167,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.217,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.267,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.316,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.366,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.418,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.468,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.518,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.568,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.617,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.667,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.718,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.768,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.818,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.868,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.918,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.968,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.018,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.069,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.119,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.169,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.219,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.269,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.319,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.369,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.419,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.469,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.519,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.569,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.619,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.670,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.720,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.770,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.819,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.870,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.920,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.970,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
3.020,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
