Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,21860,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.353,Terrain,21860,None,True,262.971:0.01848102:450.566:0:0.9938502:0:-0.1107332
.399,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.453,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.503,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.554,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.615,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.720,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.766,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.813,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.868,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.927,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.982,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.028,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.084,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.137,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.188,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.245,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.299,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.354,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.413,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.469,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.511,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.569,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.636,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.693,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.735,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.790,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.831,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
