Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
15.549,Terrain,239638,None,True,248.5:0:423.2:0:-0.9938502:0:0.1107332,238.1141:0.1115837:403.7122:0:0.126461:0:0.9919716,254.1505:0.1115837:406.1739:0:-0.3833985:0:0.923583,219.1169:0.1115837:408.9374:0:0.5332658:0:0.8459478,223.4755:0.1115837:396.552:0:0.38893:0:0.9212673,239.0525:0.1115837:392.0285:0:0:0:1
.053,Terrain,239638,None,True,248.5:-0.004985154:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560644:0.2423866:-0.0006397455:0.9701762,254.1505:0.1115837:406.1739:0.003207324:-0.1595306:0.0005183071:0.9871876,219.1169:0.1115837:408.9374:0.00151243:0.5307173:-0.0009470537:0.8475471,223.4755:0.1115839:396.552:0.001482418:0.3681268:-0.000586936:0.9297742,239.0525:0.1115837:392.0285:0.001770072:0.1466106:-0.0002623466:0.9891927
.104,Terrain,239638,None,True,248.5:-0.004999936:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560969:0.2423866:-0.0006398267:0.9701762,254.1505:0.1115837:406.1739:0.003207731:-0.1595306:0.0005183729:0.9871876,219.1169:0.1115837:408.9374:0.001512622:0.5307173:-0.0009471738:0.8475471,223.4755:0.1115839:396.552:0.001482606:0.3681268:-0.0005870104:0.9297742,239.0525:0.1115837:392.0285:0.001770296:0.1466106:-0.0002623799:0.9891927
.153,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.202,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.253,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.302,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.352,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.402,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.452,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.501,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.551,Terrain,239638,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115837:403.7122:0.002560971:0.2423866:-0.0006398273:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512623:0.5307173:-0.0009471748:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681268:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
