Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.910,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4984:-0.01799083:399.6299:-0.0001755276:-0.5146785:-0.0001053674:0.8573833,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999732:392.9407:-0.0004918735:-0.2473551:-0.0001255695:0.9689248,240.3781:-0.02999774:409.3503:-0.0005692503:-0.5940123:-0.0004203359:0.8044557,251.2498:-0.0138191:391.3462:-0.0001104304:-0.4234322:-5.161538E-05:0.9059278,245.6425:-0.02999502:407.5664:-0.0004340451:-0.591313:-0.0003182579:0.806442,247.8208:-0.02999711:378.6162:-0.0002753887:-0.293166:-8.4445E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
.970,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.498:-0.01829258:399.6301:-0.000179607:-0.5146781:-0.0001078161:0.8573835,239.8003:-0.02999774:378.426:-0.0003083199:-0.2103939:-6.635386E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999777:409.3503:-0.000569251:-0.5940123:-0.0004203364:0.8044557,251.2495:-0.01407263:391.3464:-0.0001136063:-0.4234319:-5.309971E-05:0.905928,245.6425:-0.02999529:407.5664:-0.0004340498:-0.591313:-0.0003182613:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.031,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4957:-0.0171524:399.6312:-0.0001642143:-0.514677:-9.857582E-05:0.8573841,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999729:392.9407:-0.000491873:-0.2473551:-0.0001255693:0.9689248,240.3781:-0.0299978:409.3503:-0.0005692516:-0.5940123:-0.0004203369:0.8044557,251.2498:-0.01389757:391.3462:-0.0001114131:-0.4234323:-5.207471E-05:0.9059277,245.6425:-0.02999502:407.5664:-0.0004340451:-0.591313:-0.0003182579:0.806442,247.8208:-0.02999705:378.6162:-0.0002753881:-0.293166:-8.444481E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.094,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4951:-0.0177682:399.6315:-0.0001725394:-0.5146764:-0.0001035731:0.8573845,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999732:392.9407:-0.0004918735:-0.2473551:-0.0001255695:0.9689248,240.3781:-0.02999768:409.3503:-0.0005692489:-0.5940123:-0.0004203349:0.8044557,251.2498:-0.013845:391.3462:-0.0001107548:-0.4234326:-5.176702E-05:0.9059277,245.6425:-0.02999502:407.5664:-0.0004340451:-0.591313:-0.0003182579:0.806442,247.8208:-0.02999711:378.6162:-0.0002753887:-0.293166:-8.4445E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.162,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4944:-0.01871336:399.6317:-0.0001853162:-0.5146735:-0.0001112419:0.8573863,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999794:409.3503:-0.000569255:-0.5940123:-0.0004203394:0.8044557,251.2495:-0.01439023:391.3465:-0.0001175837:-0.4234324:-5.495884E-05:0.9059277,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.231,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4944:-0.01857838:399.6316:-0.0001834916:-0.5146735:-0.0001101467:0.8573862,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999786:409.3503:-0.000569253:-0.5940123:-0.0004203379:0.8044557,251.2495:-0.01426744:391.3465:-0.0001160461:-0.4234322:-5.424013E-05:0.9059278,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.290,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4935:-0.01987571:399.6317:-0.0002010293:-0.5146692:-0.0001206729:0.8573888,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682058:386.5396:0.0008863543:-0.4092222:0.0003975255:0.9124342,235.2988:-0.02999771:392.9407:-0.0004918812:-0.2473551:-0.0001255715:0.9689248,240.3781:-0.02999789:409.3503:-0.0005692537:-0.5940123:-0.0004203384:0.8044557,251.2489:-0.01536879:391.3469:-0.0001298396:-0.4234315:-6.068714E-05:0.9059281,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.359,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4903:-0.01837015:399.6334:-0.0001807036:-0.5146683:-0.0001084716:0.8573893,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999777:409.3503:-0.000569251:-0.5940123:-0.0004203364:0.8044557,251.2462:-0.01423728:391.3489:-0.0001156814:-0.4234296:-5.406928E-05:0.905929,245.6425:-0.02999532:407.5664:-0.0004340503:-0.591313:-0.0003182617:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.406,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4868:-0.01891017:399.6348:-0.0001880256:-0.5146624:-0.0001128651:0.8573929,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682058:386.5396:0.0008863543:-0.4092222:0.0003975255:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.0299978:409.3503:-0.0005692516:-0.5940123:-0.0004203369:0.8044557,251.2455:-0.01563349:391.3493:-0.0001331698:-0.4234279:-6.224304E-05:0.9059298,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.474,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4845:-0.01742762:399.636:-0.0001679997:-0.5146623:-0.0001008442:0.857393,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999744:392.9407:-0.0004918759:-0.2473551:-0.0001255701:0.9689248,240.3781:-0.02999768:409.3503:-0.0005692489:-0.5940123:-0.0004203349:0.8044557,251.2432:-0.01426107:391.3511:-0.0001159914:-0.4234264:-5.421366E-05:0.9059305,245.6425:-0.02999505:407.5664:-0.0004340456:-0.591313:-0.0003182582:0.806442,247.8208:-0.02999705:378.6162:-0.0002753881:-0.293166:-8.444481E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.539,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4839:-0.01800463:399.6362:-0.0001758033:-0.5146614:-0.0001055282:0.8573935,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999741:392.9407:-0.0004918753:-0.2473551:-0.00012557:0.9689248,240.3781:-0.02999774:409.3503:-0.0005692503:-0.5940123:-0.0004203359:0.8044557,251.2431:-0.01444474:391.3511:-0.0001182922:-0.4234257:-5.528896E-05:0.9059308,245.6425:-0.02999502:407.5664:-0.0004340451:-0.591313:-0.0003182579:0.806442,247.8208:-0.02999711:378.6162:-0.0002753887:-0.293166:-8.4445E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.605,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4831:-0.01893076:399.6364:-0.0001883282:-0.5146584:-0.0001130455:0.8573953,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940123:-0.0004203399:0.8044557,251.2428:-0.01495457:391.3514:-0.0001246792:-0.4234261:-5.827424E-05:0.9059306,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.673,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4832:-0.01880091:399.6364:-0.0001865722:-0.5146586:-0.0001119915:0.8573952,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999768:392.9407:-0.0004918806:-0.2473551:-0.0001255713:0.9689248,240.3781:-0.02999789:409.3503:-0.0005692537:-0.5940123:-0.0004203384:0.8044557,251.2428:-0.01485121:391.3514:-0.0001233846:-0.423426:-5.766912E-05:0.9059307,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.742,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.483:-0.01909351:399.6363:-0.0001905291:-0.5146569:-0.0001143662:0.8573962,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999783:409.3503:-0.0005692523:-0.5940123:-0.0004203374:0.8044557,251.2428:-0.0149776:391.3515:-0.0001249677:-0.4234265:-5.840917E-05:0.9059305,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.807,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4799:-0.01837355:399.6379:-0.0001808156:-0.5146561:-0.0001085353:0.8573967,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999768:392.9407:-0.0004918806:-0.2473551:-0.0001255713:0.9689248,240.3781:-0.02999786:409.3503:-0.000569253:-0.5940123:-0.0004203379:0.8044557,251.2428:-0.01485443:391.3514:-0.0001234248:-0.4234262:-5.768796E-05:0.9059306,245.6425:-0.02999532:407.5664:-0.0004340503:-0.591313:-0.0003182617:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.877,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4801:-0.01837957:399.6377:-0.0001808958:-0.5146554:-0.0001085833:0.8573971,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999738:392.9407:-0.0004918747:-0.2473551:-0.0001255698:0.9689248,240.3781:-0.02999777:409.3503:-0.000569251:-0.5940123:-0.0004203364:0.8044557,251.2431:-0.01454026:391.3512:-0.0001194886:-0.4234263:-5.584825E-05:0.9059306,245.6425:-0.02999505:407.5664:-0.0004340456:-0.591313:-0.0003182582:0.806442,247.8208:-0.02999705:378.6162:-0.0002753881:-0.293166:-8.444481E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.945,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4795:-0.01905355:399.6378:-0.0001900122:-0.514653:-0.0001140547:0.8573986,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999759:392.9407:-0.0004918788:-0.2473551:-0.0001255708:0.9689248,240.3781:-0.029998:409.3503:-0.0005692564:-0.5940123:-0.0004203404:0.8044557,251.2428:-0.01495585:391.3515:-0.0001246952:-0.4234265:-5.828181E-05:0.9059305,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
