Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,16192,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.398,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.448,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.499,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.555,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.607,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.657,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.708,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.758,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.809,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.860,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.910,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.961,Terrain,16192,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
