Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf
.000,Terrain,11490,None,True,248.5:0:423.2:0:-0.9938502:0:0.1107332,238.1141:0.1115837:403.7122:0:0.126461:0:0.9919716,254.1505:0.1115837:406.1739:0:-0.3833985:0:0.923583,219.1169:0.1115837:408.9374:0:0.5332658:0:0.8459478,223.4755:0.1115837:396.552:0:0.38893:0:0.9212673,239.0525:0.1115837:392.0285:0:0:0:1
.353,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.414,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.485,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.565,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.635,Terrain,11490,None,True,248.5:-0.005000055:423.2:0:0.9938502:0:-0.1107332,238.1141:0.1115839:403.7122:0.002560974:0.2423866:-0.0006398281:0.9701762,254.1505:0.1115837:406.1739:0.003207734:-0.1595306:0.0005183734:0.9871876,219.1169:0.1115837:408.9374:0.001512624:0.5307173:-0.0009471749:0.8475471,223.4755:0.1115839:396.552:0.001482608:0.3681269:-0.000587011:0.9297742,239.0525:0.1115837:392.0285:0.001770298:0.1466106:-0.0002623801:0.9891927
.721,Terrain,11490,None,True,248.2859:-0.004999995:422.9263:0:0.9873604:0:-0.1584911,238.1141:0.1115839:403.7122:0.002602178:0.2410421:-0.000646293:0.970511,254.1505:0.1115837:406.1739:0.003237684:-0.1675751:0.0005503402:0.9858539,219.1169:0.1115837:408.9374:0.00152494:0.5327164:-0.0009599061:0.8462919,223.4755:0.1115839:396.552:0.001496522:0.3685283:-0.0005932677:0.9296152,239.0525:0.1115837:392.0285:0.001788586:0.1446848:-0.0002615335:0.9894761
.802,Terrain,11490,None,True,247.9878:-0.004999995:422.5434:0:0.9807653:0:-0.1951905,238.1141:0.1115839:403.7122:0.002661942:0.2391172:-0.0006555354:0.9709868,254.1505:0.1115837:406.1739:0.003278726:-0.1790585:0.0005967313:0.9838328,219.1169:0.1115837:408.9374:0.001542352:0.5355813:-0.0009781797:0.8444817,223.4755:0.1115839:396.552:0.001516377:0.3691164:-0.0006022493:0.9293817,239.0525:0.1115837:392.0285:0.001814722:0.1419459:-0.0002602278:0.9898728
.848,Terrain,11490,None,True,247.8211:-0.004999995:422.3288:0:0.9776259:0:-0.2103512,238.1141:0.1115839:403.7122:0.002696602:0.2380078:-0.0006608042:0.9712593,254.1505:0.1115837:406.1739:0.003301199:-0.1856211:0.0006236132:0.9826156,219.1169:0.1115837:408.9374:0.001552219:0.5372208:-0.0009886712:0.8434396,223.4755:0.1115839:396.552:0.001527722:0.3694567:-0.0006074032:0.9292465,239.0525:0.1115837:392.0285:0.001829669:0.140382:-0.0002594218:0.9900957
.896,Terrain,11490,None,True,247.6465:-0.004999995:422.1071:0:0.9743713:0:-0.224946,238.1141:0.1115839:403.7122:0.002733525:0.2367828:-0.0006661993:0.9715586,254.1505:0.1115837:406.1739:0.003323724:-0.1925648:0.0006522432:0.9812784,219.1169:0.1115837:408.9374:0.001562631:0.5389259:-0.000999752:0.8423511,223.4755:0.1115839:396.552:0.001539706:0.3697915:-0.0006128104:0.9291133,239.0525:0.1115837:392.0285:0.001845393:0.138704:-0.000258462:0.9903321
