Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,129700,None,True,260.2622:0:445.2538:0:-0.9759188:0:0.2181343
.353,Terrain,129700,None,True,259.115:0.01025957:443.8393:0:0.9565831:0:-0.2914599
.397,Terrain,129700,None,True,258.9466:0.01025957:443.5995:0:0.9589481:0:-0.2835816
.462,Terrain,129700,None,True,258.647:0.01025969:443.0895:0:0.9627416:0:-0.2704231
.507,Terrain,129700,None,True,258.507:0.01025969:442.8264:0:0.9642614:0:-0.2649527
.548,Terrain,129700,None,True,258.3706:0.01025969:442.5604:0:0.9655786:0:-0.2601115
.591,Terrain,129700,None,True,258.2362:0.01025963:442.2926:0:0.9667224:0:-0.2558278
.633,Terrain,129700,None,True,258.1031:0.01025957:442.0237:0:0.9676843:0:-0.252165
.676,Terrain,129700,None,True,257.9673:0.01025969:441.7559:0:0.9678137:0:-0.2516677
.717,Terrain,129700,None,True,257.8217:0.01025969:441.4936:0:0.9666418:0:-0.2561322
.760,Terrain,129700,None,True,257.6639:0.01025969:441.2387:0:0.9647645:0:-0.263115
.802,Terrain,129700,None,True,257.4114:0.01025969:440.8665:0:0.9621519:0:-0.2725136
.844,Terrain,129700,None,True,257.2408:0.01025969:440.6196:0:0.9614906:0:-0.2748378
.886,Terrain,129700,None,True,257.0734:0.01025963:440.3701:0:0.9613497:0:-0.2753302
.930,Terrain,129700,None,True,256.909:0.01025963:440.1186:0:0.961365:0:-0.275277
.973,Terrain,129700,None,True,256.7474:0.01025957:439.8652:0:0.9615541:0:-0.2746159
1.032,Terrain,129700,None,True,256.5108:0.01025951:439.4813:0:0.9621655:0:-0.2724655
1.074,Terrain,129700,None,True,256.3558:0.01025957:439.2237:0:0.962534:0:-0.2711612
1.134,Terrain,129700,None,True,256.1255:0.01025957:438.8358:0:0.9630052:0:-0.2694831
1.175,Terrain,129700,None,True,255.9728:0.01025957:438.5767:0:0.9632728:0:-0.268525
1.215,Terrain,129700,None,True,255.8205:0.01025969:438.3174:0:0.9635084:0:-0.2676784
1.256,Terrain,129700,None,True,255.6684:0.01025969:438.0579:0:0.9637159:0:-0.26693
1.316,Terrain,129700,None,True,255.4405:0.01025969:437.6685:0:0.963982:0:-0.2659674
1.356,Terrain,129700,None,True,255.2886:0.01025957:437.4088:0:0.9641335:0:-0.265418
1.413,Terrain,129700,None,True,255.061:0.01025969:437.0193:0:0.9643278:0:-0.2647112
1.471,Terrain,129700,None,True,254.8334:0.01025969:436.6297:0:0.9644887:0:-0.2641241
1.528,Terrain,129700,None,True,254.6075:0.01025963:436.2391:0:0.9651224:0:-0.2617992
1.586,Terrain,129700,None,True,254.4098:0.01030719:435.8355:0:0.9693986:0:-0.2454921
1.645,Terrain,129700,None,True,254.268:0.01049006:435.4129:0:0.9762995:0:-0.2164241
1.705,Terrain,129700,None,True,254.1919:0.0108484:434.9767:0:0.9838742:0:-0.1788619
1.764,Terrain,129700,None,True,254.1707:0.01330405:434.5355:0:0.9896434:0:-0.143548
1.806,Terrain,129700,None,True,254.1598:0.01766223:434.2408:0:0.9914299:0:-0.1306399
1.865,Terrain,129700,None,True,254.116:0.02400219:433.8:0:0.9919653:0:-0.1265108
1.906,Terrain,129700,None,True,254.0565:0.02601922:433.5104:0:0.9910395:0:-0.133569
1.947,Terrain,129700,None,True,253.9671:0.02576494:433.2287:0:0.9890951:0:-0.1472786
1.991,Terrain,129700,None,True,253.8542:0.02551353:432.9554:0:0.9870108:0:-0.1606539
2.031,Terrain,129700,None,True,253.7267:0.02531719:432.6872:0:0.9850174:0:-0.172455
2.073,Terrain,129700,None,True,253.5901:0.0251317:432.4222:0:0.9831377:0:-0.1828667
2.134,Terrain,129700,None,True,253.375:0.02483118:432.0282:0:0.9805574:0:-0.1962323
