Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.000,Terrain,127182,None,True,223.4972:0:414.5486:0:-0.9938502:0:0.1107332,239.8003:0:378.4259:0:0:0:1,251.2971:0.07526565:391.3087:0:-0.4147338:0:0.9099429,240.3786:0:409.3502:0:0:0:1,231.859:0:409.2561:0:0:0:1,223.6364:0:397.3542:0:0:0:1,251.5527:0.02229691:399.599:0:-0.4235321:0:0.9058812,247.8209:0:378.6161:0:0:0:1,235.2962:0.2906466:392.9454:0:0:0:1,217.1309:0:403.6449:0:0.4497332:0:0.893163,245.6428:0:407.5663:0:0.9996465:0:0.02658921,254.9462:0.1008653:386.5403:0:-0.6449979:0:0.7641844
.044,Terrain,127182,None,True,223.4972:-0.004925609:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.01177204:378.4259:-8.444315E-05:-0.210394:-1.817311E-05:0.9776167,251.2971:0.06349361:391.3087:0.0008552985:-0.4234516:0.0003997905:0.9059182,240.3786:-0.01177204:409.3502:-0.0001559035:-0.5940135:-0.0001151199:0.8044552,231.859:-0.01177204:409.2561:0:0:0:1,223.6364:-0.01177204:397.3542:-0.0001990811:-0.00404658:-8.056043E-07:0.9999918,251.5527:0.01052487:399.599:0.0002083556:-0.5146545:0.0001250659:0.8573976,247.8209:-0.01177204:378.6161:-7.542582E-05:-0.2931658:-2.31285E-05:0.9560616,235.2962:0.2788745:392.9454:0.005585298:-0.2473513:0.001425863:0.9689087,217.1309:-0.01177204:403.6449:0:0.4497332:0:0.893163,245.6428:-0.01177204:407.5663:-0.0001188888:-0.5913135:-8.717376E-05:0.8064418,254.9462:0.08909324:386.5403:0.001018521:-0.4092214:0.0004568007:0.9124345
.087,Terrain,127182,None,True,223.4972:-0.004997075:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.01962006:378.4259:-0.0001803584:-0.210394:-3.881515E-05:0.9776167,251.2971:0.05564559:391.3087:0.0007580851:-0.4234517:0.0003543503:0.9059183,240.3786:-0.01962006:409.3502:-0.0003329875:-0.5940134:-0.0002458796:0.804455,231.859:-0.01962006:409.2561:0:0:0:1,223.6364:-0.01962006:397.3542:-0.0004252086:-0.004046579:-1.720654E-06:0.9999917,251.5527:0.002676845:399.599:0.0001034858:-0.5146546:6.211753E-05:0.8573977,247.8209:-0.01962006:378.6161:-0.0001610987:-0.2931658:-4.939916E-05:0.9560616,235.2962:0.2710266:392.9454:0.005432268:-0.2473515:0.001386796:0.9689096,217.1309:-0.01962006:403.6449:0:0.4497332:0:0.893163,245.6428:-0.01962006:407.5663:-0.0002539294:-0.5913135:-0.0001861906:0.8064418,254.9462:0.08124521:386.5403:0.0009342768:-0.4092214:0.0004190176:0.9124345
.132,Terrain,127182,None,True,223.4972:-0.004999936:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.02746809:378.4259:-0.0002771199:-0.210394:-5.963929E-05:0.9776167,251.2971:0.04779756:391.3087:0.0006600141:-0.4234518:0.0003085091:0.9059184,240.3786:-0.02746809:409.3502:-0.0005116336:-0.5940134:-0.0003777927:0.804455,231.859:-0.02746809:409.2561:0:0:0:1,223.6364:-0.02746809:397.3542:-0.0006533308:-0.004046579:-2.643776E-06:0.9999916,251.5527:-0.00517118:399.599:-2.309293E-06:-0.5146546:-1.386158E-06:0.8573977,247.8209:-0.02746809:378.6161:-0.0002475274:-0.2931658:-7.590157E-05:0.9560616,235.2962:0.2631786:392.9454:0.005277886:-0.2473517:0.001347384:0.9689105,217.1309:-0.02746809:403.6449:0:0.4497332:0:0.893163,245.6428:-0.02746809:407.5663:-0.0003901613:-0.5913135:-0.000286081:0.8064417,254.9467:0.07704797:386.5398:0.0008888231:-0.4092214:0.0003986318:0.9124346
.179,Terrain,127182,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.02997744:378.426:-0.0003080698:-0.2103941:-6.630009E-05:0.9776166,251.2971:0.03210154:391.3087:0.000463802:-0.4234518:0.0002167941:0.9059185,240.3783:-0.02997747:409.3503:-0.000568784:-0.5940131:-0.0004199926:0.804455,231.859:-0.02997753:409.2561:0:0:0:1,223.6364:-0.02997696:397.3545:-0.0007262948:-0.004046658:-2.939091E-06:0.9999915,251.5506:-0.01425675:399.6001:-0.0001248393:-0.5146545:-7.493499E-05:0.8573977,247.8208:-0.02997705:378.6162:-0.0002751678:-0.293166:-8.437724E-05:0.9560615,235.2962:0.2474825:392.9454:0.004969008:-0.2473522:0.001268531:0.9689121,217.1309:-0.02997571:403.6449:0:0.4497332:0:0.893163,245.6426:-0.02997518:407.5664:-0.0004336995:-0.5913132:-0.0003180047:0.8064418,254.9467:0.076823:386.5398:0.0008863871:-0.4092214:0.0003975393:0.9124346
.225,Terrain,127182,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.02999669:378.426:-0.000308307:-0.2103941:-6.635114E-05:0.9776166,251.2971:0.02425352:391.3087:0.0003656949:-0.4234517:0.0001709361:0.9059186,240.3783:-0.02999708:409.3503:-0.0005692301:-0.5940132:-0.0004203221:0.804455,231.859:-0.02999702:409.2561:0:0:0:1,223.6364:-0.0299958:397.3546:-0.0007268437:-0.004046665:-2.941318E-06:0.9999915,251.5503:-0.01514572:399.6003:-0.0001368296:-0.5146546:-8.213223E-05:0.8573976,247.8208:-0.02999625:378.6163:-0.0002753794:-0.2931661:-8.444216E-05:0.9560615,235.2962:0.2396345:392.9454:0.004814565:-0.2473524:0.001229103:0.9689128,217.1309:-0.02999529:403.6449:0:0.4497332:0:0.893163,245.6425:-0.02999416:407.5664:-0.0004340294:-0.5913131:-0.0003182465:0.8064419,254.9467:0.0768204:386.5398:0.000886359:-0.4092214:0.0003975267:0.9124346
.270,Terrain,127182,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.02999744:378.426:-0.0003083162:-0.2103941:-6.635312E-05:0.9776166,251.2971:0.01640549:391.3087:0.0002675879:-0.4234518:0.0001250781:0.9059186,240.3783:-0.02999765:409.3503:-0.000569243:-0.5940132:-0.0004203317:0.804455,231.859:-0.0299978:409.2561:0:0:0:1,223.6364:-0.0299966:397.3546:-0.0007268671:-0.004046665:-2.941412E-06:0.9999915,251.5484:-0.01506332:399.6013:-0.0001357278:-0.5146554:-8.147101E-05:0.8573971,247.8208:-0.02999702:378.6163:-0.000275388:-0.2931661:-8.444478E-05:0.9560615,235.2962:0.2317865:392.9454:0.004660123:-0.2473525:0.001189676:0.9689136,217.1309:-0.02999607:403.6449:0:0.4497332:0:0.893163,245.6425:-0.02999493:407.5664:-0.0004340429:-0.5913131:-0.0003182564:0.8064419,254.9467:0.07682031:386.5398:0.0008863581:-0.4092214:0.0003975263:0.9124346
.316,Terrain,127182,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103941:-6.635344E-05:0.9776166,251.2971:0.008557469:391.3087:0.0001694808:-0.4234518:7.922009E-05:0.9059186,240.3783:-0.02999771:409.3503:-0.0005692443:-0.5940132:-0.0004203327:0.804455,231.859:-0.02999783:409.2561:0:0:0:1,223.6364:-0.0299966:397.3546:-0.0007268671:-0.004046665:-2.941412E-06:0.9999915,251.5482:-0.01546088:399.6015:-0.0001410909:-0.5146555:-8.469028E-05:0.8573971,247.8208:-0.02999705:378.6163:-0.0002753883:-0.2931661:-8.444489E-05:0.9560615,235.2962:0.2239384:392.9454:0.004505678:-0.2473527:0.001150248:0.9689143,217.1309:-0.0299961:403.6449:0:0.4497332:0:0.893163,245.6425:-0.0299949:407.5664:-0.0004340424:-0.5913131:-0.000318256:0.8064419,254.9467:0.07682031:386.5398:0.0008863581:-0.4092214:0.0003975263:0.9124346
.363,Terrain,127182,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.0299975:378.426:-0.0003083169:-0.2103941:-6.635327E-05:0.9776166,251.2963:-0.004597098:391.3094:5.037452E-06:-0.423452:2.354647E-06:0.9059185,240.3783:-0.02999762:409.3503:-0.0005692423:-0.5940132:-0.0004203312:0.804455,231.859:-0.02999783:409.2561:0:0:0:1,223.6364:-0.02999669:397.3546:-0.0007268697:-0.004046665:-2.941423E-06:0.9999915,251.5478:-0.01621687:399.6017:-0.0001512893:-0.5146558:-9.0812E-05:0.8573968,247.8208:-0.02999705:378.6163:-0.0002753882:-0.2931662:-8.444491E-05:0.9560615,235.2962:0.2082424:392.9454:0.004196787:-0.2473531:0.001071392:0.9689158,217.1309:-0.0299961:403.6449:0:0.4497332:0:0.893163,245.6425:-0.02999499:407.5664:-0.0004340439:-0.5913131:-0.0003182572:0.8064419,254.9467:0.07682049:386.5398:0.00088636:-0.4092214:0.0003975272:0.9124346
.409,Terrain,127182,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103941:-6.635344E-05:0.9776166,251.2955:-0.006631404:391.31:-2.039439E-05:-0.4234516:-9.532907E-06:0.9059187,240.3783:-0.02999768:409.3503:-0.0005692437:-0.5940132:-0.0004203322:0.804455,231.859:-0.02999783:409.2561:0:0:0:1,223.6364:-0.02999663:397.3546:-0.0007268679:-0.004046665:-2.941416E-06:0.9999915,251.548:-0.01592743:399.6016:-0.0001473847:-0.5146556:-8.846819E-05:0.857397,247.8208:-0.02999702:378.6163:-0.0002753879:-0.2931662:-8.444482E-05:0.9560615,235.2962:0.2003944:392.9454:0.00404234:-0.2473533:0.001031963:0.9689164,217.1309:-0.0299961:403.6449:0:0.4497332:0:0.893163,245.6425:-0.0299949:407.5664:-0.0004340424:-0.5913131:-0.000318256:0.8064419,254.9467:0.07682031:386.5398:0.0008863581:-0.4092214:0.0003975263:0.9124346
