Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
2.229,Terrain,110606,None,True,238.424:-0.004999995:428.3905:0:-0.4396355:0:0.8981763,231.8618:-0.02999884:409.2587:-0.0006095754:0.1644603:0.0001016348:0.9863836,251.4969:-0.01372537:399.7329:-0.0001353453:-0.2123598:-2.941276E-05:0.9771916,239.8006:-0.02999514:378.4265:-0.0002500126:-0.013772:-3.443499E-06:0.9999052,254.9475:0.07681695:386.5397:0.0008931616:-0.1869109:0.0001699365:0.9823765,235.2958:-0.02999228:392.9423:-0.000350813:0.04399466:1.544886E-05:0.9990317,240.3772:-0.02999628:409.3535:-0.0006522334:-0.05109956:-3.337245E-05:0.9986933,251.2917:-0.02616733:391.3177:-0.000265945:-0.1662654:-4.484161E-05:0.986081,245.6436:-0.02999538:407.568:-0.0005592031:-0.1661012:-9.419276E-05:0.9861085,247.8222:-0.02999794:378.6168:-0.0002456821:-0.09317522:-2.299151E-05:0.9956497,217.1331:-0.02999538:403.6451:-0.0003589424:0.347824:0.0001331635:0.9375598,223.6385:-0.02999416:397.3555:-0.0003545841:0.2204742:8.014891E-05:0.9753928
2.294,Terrain,110606,None,True,238.076:-0.004999936:428.6453:0:-0.4658693:0:0.8848535,231.862:-0.02999926:409.2593:-0.0006066334:0.1544756:9.484861E-05:0.9879964,251.4948:-0.01356375:399.7375:-0.0001311943:-0.2155898:-2.896529E-05:0.976484,239.8006:-0.02999777:378.4266:-0.0002487063:-0.01716294:-4.269159E-06:0.9998527,254.9477:0.07681811:386.5393:0.0008855407:-0.1894018:0.0001708149:0.9818993,235.2958:-0.02999753:392.9424:-0.0003487579:0.03884742:1.355858E-05:0.9992451,240.3772:-0.02999616:409.3538:-0.0006421609:-0.05932604:-3.816409E-05:0.9982384,251.2909:-0.02635714:391.3175:-0.0002657823:-0.1693066:-4.565783E-05:0.9855634,245.6435:-0.0300003:407.5679:-0.0005499062:-0.1714966:-9.572523E-05:0.9851846,247.8222:-0.0299964:378.6168:-0.0002440786:-0.09605263:-2.35533E-05:0.9953762,217.1335:-0.02999476:403.6451:-0.000360148:0.341632:0.0001309147:0.9398338,223.6386:-0.02999488:397.3558:-0.0003542295:0.2144739:7.778302E-05:0.9767297
2.362,Terrain,110606,None,True,237.541:-0.004999995:428.8203:0:-0.524955:0:0.85113,231.862:-0.02999794:409.2596:-0.0006075313:0.1408113:8.64082E-05:0.9900363,251.4921:-0.01482072:399.7429:-0.0001484617:-0.2218151:-3.377237E-05:0.9750888,239.8007:-0.02999556:378.4266:-0.0002476922:-0.02240321:-5.550492E-06:0.999749,254.9482:0.076821:386.5391:0.0008777165:-0.1940378:0.0001736099:0.9809937,235.2959:-0.02999717:392.9426:-0.0003475171:0.03124226:1.086252E-05:0.9995118,240.3771:-0.02999717:409.3541:-0.0006336988:-0.07227398:-4.592004E-05:0.9973846,251.2893:-0.02629682:391.3195:-0.0002624957:-0.1747963:-4.660072E-05:0.9846046,245.6435:-0.03000051:407.5683:-0.0005405147:-0.1811171:-9.954275E-05:0.9834614,247.8223:-0.02999485:378.617:-0.0002426321:-0.1008279:-2.45894E-05:0.9949039,217.1339:-0.0299955:403.645:-0.0003634915:0.33404:0.0001288203:0.9425588,223.6389:-0.0299958:397.3559:-0.0003554909:0.2065256:7.503566E-05:0.9784412
2.422,Terrain,110606,None,True,237.1198:-0.004999936:428.8212:0:-0.5772004:0:0.8166025,231.8621:-0.03000015:409.2599:-0.0006118082:0.1309107:8.078752E-05:0.991394,251.4905:-0.01648444:399.7465:-0.0001724099:-0.2275166:-4.028254E-05:0.9737742,239.8007:-0.02999899:378.4268:-0.0002475963:-0.02657123:-6.581263E-06:0.9996469,254.9488:0.07681262:386.5394:0.0008737692:-0.1982034:0.0001766894:0.9801605,235.2961:-0.03000084:392.9426:-0.0003478488:0.02539033:8.834843E-06:0.9996775,240.377:-0.02999714:409.3544:-0.0006310709:-0.08279984:-5.243261E-05:0.996566,251.2884:-0.02620792:391.3217:-0.000260222:-0.1796463:-4.752103E-05:0.9837313,245.6434:-0.0299958:407.5686:-0.0005359098:-0.1895568:-0.0001034611:0.9818696,247.8227:-0.02999905:378.6171:-0.0002421612:-0.1048292:-2.552621E-05:0.9944902,217.1342:-0.02999628:403.6449:-0.0003671368:0.3292238:0.0001280063:0.9442518,223.6389:-0.02999565:397.356:-0.0003576473:0.20101:7.338862E-05:0.9795891
2.519,Terrain,110606,None,True,236.8376:0.03136575:428.849:0:-0.6500658:0:0.759878,231.8622:-0.02999756:409.2604:-0.001506368:0.1240474:0.0001883157:0.9922752,251.4876:-0.01567292:399.7522:-0.0007024198:-0.23111:-0.0001668534:0.9729274,239.8007:-0.02999881:378.4269:-0.0006071988:-0.02934488:-1.782585E-05:0.9995692,254.9495:0.07681361:386.5393:0.0004836848:-0.2008618:9.917501E-05:0.9796195,235.2961:-0.03000095:392.9428:-0.0008535584:0.02145195:1.831471E-05:0.9997695,240.3769:-0.02999663:409.355:-0.00154232:-0.08968062:-0.000138876:0.9959694,251.2863:-0.02584693:391.3265:-0.0006994731:-0.1827513:-0.0001300193:0.9831589,245.6432:-0.0299955:407.5691:-0.001306656:-0.1949154:-0.0002596682:0.9808192,247.8228:-0.02999362:378.6172:-0.0005932075:-0.1074423:-6.410668E-05:0.9942111,217.1346:-0.0300025:403.6448:-0.0009068317:0.3257009:0.0003123898:0.9454724,223.6392:-0.02999604:397.3563:-0.0008808734:0.1971296:0.0001771219:0.980377
2.589,Terrain,110606,None,True,236.8135:0.08542877:428.8599:0:-0.7282544:0:0.6853069,231.8627:-0.03000143:409.2623:-0.002833443:0.1234072:0.0003523622:0.992352,251.4853:-0.01479685:399.757:-0.001495857:-0.2313593:-0.0003557323:0.9728672,239.8007:-0.029998:378.4272:-0.001141861:-0.02957666:-3.378723E-05:0.9995619,254.9496:0.07681286:386.5397:-9.165418E-05:-0.2010543:-1.88116E-05:0.9795801,235.2952:-0.02999693:392.9438:-0.001605084:0.0211234:3.391243E-05:0.9997756,240.3768:-0.02999052:409.3558:-0.002898763:-0.09022727:-0.0002626198:0.995917,251.2844:-0.02536702:391.3311:-0.001354043:-0.1829761:-0.0002520122:0.9831164,245.6426:-0.03000081:407.5704:-0.0024559:-0.1953002:-0.0004890568:0.9807403,247.8224:-0.0299927:378.6174:-0.001115503:-0.1076444:-0.0001207796:0.9941888,217.1355:-0.02999413:403.6461:-0.001706239:0.3253206:0.0005870067:0.9456021,223.6394:-0.02999529:397.3572:-0.001657093:0.196752:0.0003325368:0.9804519
2.649,Terrain,110606,None,True,236.8254:0.1190193:428.8447:0:-0.7864541:0:0.6176488,231.8634:-0.03000918:409.2651:-0.003660642:0.1237814:0.0004566344:0.9923027,251.484:-0.01406747:399.7597:-0.001987668:-0.2313039:-0.0004725719:0.9728794,239.8007:-0.0299969:378.4275:-0.001474619:-0.02946812:-4.347318E-05:0.9995646,254.9494:0.07681367:386.5399:-0.0004491636:-0.2010012:-9.216338E-05:0.9795909,235.2952:-0.02999532:392.9442:-0.002073019:0.02129774:4.416072E-05:0.9997711,240.3767:-0.03000015:409.3564:-0.003746025:-0.09000149:-0.0003385241:0.9959345,251.2826:-0.02453455:391.3353:-0.001755407:-0.1829055:-0.0003265834:0.9831289,245.6421:-0.02998871:407.5717:-0.003173135:-0.1951904:-0.0006315156:0.98076,247.8222:-0.02999124:378.6177:-0.001440636:-0.1075617:-0.0001558617:0.9941974,217.1366:-0.03000024:403.6475:-0.002203096:0.3255976:0.0007586661:0.9455056,223.6396:-0.02999157:397.3576:-0.002139788:0.1969937:0.0004299507:0.9804024
2.711,Terrain,110606,None,True,236.8601:0.1430318:428.8174:0:-0.8434172:0:0.5372592,231.864:-0.02998051:409.2671:-0.004253394:0.1247723:0.0005348907:0.9921762,251.4837:-0.01490411:399.7608:-0.002361921:-0.2310262:-0.0005608397:0.9729445,239.8007:-0.0299972:378.4275:-0.001713249:-0.02914076:-4.994667E-05:0.9995739,254.9493:0.076812:386.54:-0.0007053567:-0.2007745:-0.0001445613:0.9796373,235.2952:-0.02999261:392.9443:-0.00240873:0.02179676:5.251514E-05:0.9997596,240.3763:-0.02999809:409.3582:-0.004357523:-0.08926344:-0.0003905302:0.9959984,251.2822:-0.02562544:391.3362:-0.002064477:-0.1826282:-0.0003834819:0.9831798,245.6415:-0.02998665:407.5732:-0.003691179:-0.1947287:-0.0007328119:0.9808499,247.8221:-0.02999303:378.6177:-0.001673963:-0.1072892:-0.0001806411:0.9942265,217.1379:-0.02999488:403.6492:-0.002557574:0.3262495:0.0008827093:0.9452798,223.64:-0.02999112:397.3586:-0.00248521:0.1976048:0.0005009693:0.9802785
2.772,Terrain,110606,None,True,236.9075:0.174095:428.772:0:0.8914953:0:-0.4530299,231.8649:-0.02946642:409.2709:-0.005012447:0.1261792:0.0006375704:0.9919946,251.4824:-0.01420844:399.7635:-0.002821906:-0.2306984:-0.0006690598:0.973021,239.8007:-0.02999172:378.4277:-0.002022725:-0.02869845:-5.807313E-05:0.9995861,254.949:0.07681158:386.54:-0.001037663:-0.200498:-0.0002123616:0.9796936,235.2952:-0.02999985:392.9446:-0.00284467:0.02248339:6.397424E-05:0.9997432,240.3765:-0.03000134:409.3587:-0.005154225:-0.08829787:-0.0004568978:0.9960807,251.2803:-0.02454305:391.3409:-0.002435527:-0.1822846:-0.0004515255:0.9832427,245.6408:-0.02975076:407.575:-0.004361071:-0.1941631:-0.0008631949:0.9809592,247.8221:-0.02999404:378.6179:-0.001976675:-0.1069349:-0.000212595:0.9942641,217.1395:-0.02999982:403.6512:-0.003016575:0.3272144:0.001044576:0.9449448,223.6401:-0.02999923:397.3588:-0.002932996:0.1984847:0.0005939754:0.9800994
2.835,Terrain,110606,None,True,236.9692:0.2059914:428.7056:0:0.9277457:0:-0.373213,231.8656:-0.02914807:409.2733:-0.005803309:0.1280607:0.0007493587:0.9917491,251.4811:-0.01386863:399.7661:-0.00330426:-0.2303188:-0.0007820633:0.9731093,239.8007:-0.02999607:378.4279:-0.002342183:-0.02812524:-6.59007E-05:0.9996017,254.9488:0.07681191:386.5401:-0.001380542:-0.2001694:-0.0002820508:0.9797603,235.2954:-0.03000137:392.9447:-0.003295036:0.0233827:7.706833E-05:0.9997212,240.3771:-0.0298115:409.3592:-0.005978706:-0.08707054:-0.0005225632:0.9961841,251.2791:-0.02438852:391.3437:-0.002831084:-0.1818688:-0.0005236205:0.9833186,245.6407:-0.02999675:407.5756:-0.005068256:-0.1934845:-0.0009995303:0.9810898,247.8221:-0.02999163:378.6181:-0.002289173:-0.1064882:-0.0002451645:0.9943113,217.1413:-0.02999917:403.6535:-0.003488131:0.3285384:0.001213346:0.9444835,223.6404:-0.02999806:397.3589:-0.003394226:0.1996706:0.0006916591:0.979857
2.899,Terrain,110606,None,True,237.0345:0.2461154:428.6447:0:0.9537292:0:-0.3006671,231.867:-0.02839261:409.2778:-0.006788906:0.1300002:0.0008901338:0.9914904,251.48:-0.01298615:399.7689:-0.003904889:-0.2298541:-0.0009222558:0.9732168,239.8007:-0.02999064:378.4281:-0.002743921:-0.02751212:-7.551994E-05:0.9996178,254.9487:0.07681328:386.5403:-0.001812711:-0.1997814:-0.0003695976:0.9798387,235.296:-0.03000176:392.945:-0.003861419:0.02432689:9.396485E-05:0.9996966,240.3768:-0.02918261:409.3619:-0.007007166:-0.0857066:-0.0006027932:0.9962956,251.278:-0.02419111:391.3466:-0.003328947:-0.1813853:-0.0006140107:0.9834063,245.639:-0.02906153:407.5797:-0.005933002:-0.19268:-0.001165023:0.981243,247.8223:-0.02999371:378.6183:-0.002682401:-0.1059951:-0.0002859331:0.994363,217.1434:-0.02983439:403.6562:-0.004078093:0.3298534:0.001424938:0.9440223,223.6412:-0.0299063:397.3605:-0.00397274:0.2008764:0.0008146415:0.9796082
2.957,Terrain,110606,None,True,237.1445:0.2594318:428.5157:0:0.9769354:0:-0.2135352,231.8681:-0.02935177:409.281:-0.007174086:0.1334624:0.0009661394:0.9910275,251.4772:-0.01393431:399.7746:-0.00414239:-0.2292384:-0.0009755834:0.973361,239.8009:-0.02999309:378.4282:-0.002884089:-0.02648927:-7.642456E-05:0.9996449,254.9489:0.07682145:386.5405:-0.001962362:-0.1992387:-0.0003989783:0.9799489,235.2964:-0.03000027:392.9469:-0.004061678:0.0259532:0.00010545:0.9996549,240.3771:-0.02956772:409.3625:-0.007412601:-0.08350088:-0.0006211451:0.9964799,251.2765:-0.02513382:391.35:-0.003519419:-0.1806805:-0.0006465353:0.9835353,245.6387:-0.02996391:407.5806:-0.006285671:-0.1915268:-0.001226608:0.9814665,247.8223:-0.02999717:378.6184:-0.002820262:-0.1052125:-0.0002983842:0.9944457,217.1447:-0.02997792:403.6578:-0.004277636:0.3323143:0.001507192:0.9431578,223.6412:-0.02998692:397.3608:-0.004172848:0.2030685:0.0008654133:0.9791553
3.000,Terrain,110606,None,True,237.2683:0.2502154:428.3535:0:0.9885659:0:-0.1507897,231.8689:-0.02889493:409.2839:-0.006973961:0.1375178:0.0009682673:0.9904743,251.4773:-0.01433355:399.7751:-0.00403457:-0.2286583:-0.000947653:0.9734979,239.8013:-0.02999231:378.4283:-0.002801734:-0.02534403:-7.103031E-05:0.9996749,254.9488:0.07682726:386.5405:-0.001871583:-0.1986914:-0.0003794332:0.9800603,235.2966:-0.03000116:392.947:-0.00394939:0.02781006:0.0001098761:0.9996055,240.3766:-0.02858809:409.3652:-0.007220631:-0.08103935:-0.0005871017:0.9966846,251.2753:-0.02514797:391.3528:-0.003423165:-0.1799579:-0.0006262535:0.9836682,245.6391:-0.02981094:407.5808:-0.00613706:-0.1903609:-0.00119004:0.9816943,247.8223:-0.02999192:378.6184:-0.002740559:-0.1043612:-0.0002875795:0.9945357,217.146:-0.02991971:403.6595:-0.004142541:0.3352455:0.001474087:0.9421206,223.6416:-0.02999097:397.3608:-0.004049648:0.2056376:0.0008509535:0.9786195
3.041,Terrain,110606,None,True,237.5271:0.2219865:428.0797:0:0.9985504:0:-0.05382571,231.8702:-0.02866694:409.2884:-0.006317771:0.1456792:0.0009303113:0.9893113,251.475:-0.01356477:399.7799:-0.00363545:-0.2269638:-0.0008472314:0.9738961,239.8013:-0.02999625:378.4295:-0.002534236:-0.02288448:-5.801003E-05:0.9997349,254.9486:0.07682455:386.5403:-0.001579642:-0.1972563:-0.0003178397:0.9803507,235.2973:-0.02997482:392.9488:-0.003576966:0.03168752:0.0001134028:0.9994915,240.3767:-0.02883253:409.368:-0.006606446:-0.07549285:-0.0005001777:0.9971244,251.2743:-0.02541783:391.3556:-0.003104127:-0.1781384:-0.0005619553:0.9840004,245.6383:-0.02977756:407.5836:-0.005609477:-0.1873001:-0.001069603:0.9822862,247.8224:-0.02999595:378.6184:-0.002480676:-0.1024291:-0.0002554378:0.9947372,217.1484:-0.02991101:403.6624:-0.003723024:0.3407737:0.001349494:0.940137,223.6423:-0.029982:397.3625:-0.003653393:0.2106733:0.0007873488:0.9775494
3.107,Terrain,110606,None,True,237.8694:0.1841152:427.8403:0:0.9985722:0:0.05341823,231.8715:-0.02914214:409.2926:-0.005403011:0.1557407:0.0008518763:0.9877828,251.4739:-0.01430678:399.7829:-0.003100928:-0.2238272:-0.0007121435:0.9746237,239.8021:-0.02999294:378.4294:-0.002164526:-0.01954659:-4.231727E-05:0.9998066,254.9485:0.0768249:386.5401:-0.001177322:-0.1948068:-0.0002338303:0.9808409,235.2977:-0.02999976:392.9503:-0.00305801:0.03677806:0.0001125444:0.9993188,240.3771:-0.02946043:409.3709:-0.005715998:-0.06742496:-0.0003862864:0.9977079,251.2734:-0.0259231:391.3583:-0.002660253:-0.1751442:-0.0004732448:0.9845391,245.6369:-0.02951702:407.588:-0.004841975:-0.1820942:-0.0008966985:0.9832688,247.8231:-0.02999079:378.6184:-0.002121139:-0.0996002:-0.0002123221:0.9950253,217.1499:-0.02998573:403.6635:-0.003153246:0.3469052:0.001166312:0.9378942,223.6431:-0.02999422:397.3641:-0.003107376:0.2166359:0.0006895477:0.9762473
3.178,Terrain,110606,None,True,238.2745:0.1413069:427.6775:0:0.9868333:0:0.1617409,231.8729:-0.02937615:409.2968:-0.004323149:0.166784:0.0007312821:0.9859837,251.4717:-0.01384768:399.7875:-0.002453104:-0.2191902:-0.0005510997:0.9756789,239.8022:-0.02999231:378.4303:-0.001738126:-0.01550565:-2.695406E-05:0.9998783,254.9487:0.07682377:386.5404:-0.0007129357:-0.1913601:-0.0001389961:0.9815196,235.2986:-0.03000176:392.9512:-0.002455286:0.04272967:0.0001050098:0.9990836,240.3765:-0.02915773:409.3753:-0.004618831:-0.05714444:-0.0002643754:0.9983552,251.2717:-0.0258559:391.3628:-0.002135045:-0.1710051:-0.0003705627:0.9852678,245.6355:-0.02962613:407.5918:-0.003933695:-0.1747379:-0.000698112:0.9846069,247.8231:-0.0299944:378.6193:-0.001705822:-0.0959695:-0.0001644662:0.9953828,217.1512:-0.02999505:403.6641:-0.002505728:0.3529539:0.0009452454:0.9356369,223.6442:-0.02999964:397.3665:-0.0024808:0.2229543:0.0005673889:0.9748256
