Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
1.264,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.479:-0.01835561:399.6387:-0.0001805792:-0.5146602:-0.0001083946:0.8573942,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940123:-0.0004203399:0.8044557,251.2426:-0.01452559:391.3519:-0.0001193077:-0.4234288:-5.576407E-05:0.9059294,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.311,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4787:-0.01886913:399.6387:-0.0001875246:-0.5146576:-0.0001125629:0.8573958,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999759:392.9407:-0.0004918788:-0.2473551:-0.0001255708:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940123:-0.0004203399:0.8044557,251.2425:-0.01491687:391.352:-0.0001242089:-0.4234288:-5.805487E-05:0.9059294,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.354,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4785:-0.01909769:399.6386:-0.0001906159:-0.5146557:-0.0001144179:0.8573969,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940123:-0.0004203399:0.8044557,251.2424:-0.01498821:391.352:-0.0001251027:-0.4234288:-5.847262E-05:0.9059294,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.398,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4784:-0.01919043:399.6386:-0.0001918704:-0.5146549:-0.0001151707:0.8573974,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999765:392.9407:-0.00049188:-0.2473551:-0.0001255712:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940123:-0.0004203399:0.8044557,251.2424:-0.01500371:391.352:-0.0001252968:-0.4234288:-5.856335E-05:0.9059294,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.467,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4733:-0.01862425:399.6413:-0.0001842489:-0.514654:-0.0001105956:0.857398,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999762:392.9407:-0.0004918794:-0.2473551:-0.000125571:0.9689248,240.3781:-0.02999797:409.3503:-0.0005692557:-0.5940123:-0.0004203399:0.8044557,251.2424:-0.01500478:391.352:-0.0001253102:-0.4234288:-5.856963E-05:0.9059294,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.541,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4723:-0.02003923:399.6414:-0.0002033912:-0.5146497:-0.0001220844:0.8574005,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682055:386.5396:0.000886354:-0.4092222:0.0003975253:0.9124342,235.2988:-0.02999774:392.9407:-0.0004918817:-0.2473551:-0.0001255716:0.9689248,240.3781:-0.0299978:409.3503:-0.0005692516:-0.5940123:-0.0004203369:0.8044557,251.2419:-0.01586935:391.3524:-0.0001361413:-0.4234283:-6.363197E-05:0.9059296,245.6425:-0.02999538:407.5664:-0.0004340513:-0.591313:-0.0003182624:0.806442,247.8208:-0.02999726:378.6162:-0.0002753903:-0.293166:-8.444551E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999702:397.3546:-0.0007268805:-0.004046672:-2.941472E-06:0.9999915
1.597,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4682:-0.01718998:399.6436:-0.0001648819:-0.5146502:-9.896953E-05:0.8574002,239.8003:-0.02999753:378.426:-0.0003083173:-0.2103939:-6.635331E-05:0.9776167,254.947:0.07681948:386.5396:0.0008863424:-0.4092222:0.0003975201:0.9124342,235.2988:-0.0299972:392.9407:-0.0004918712:-0.2473551:-0.0001255689:0.9689248,240.3781:-0.02999777:409.3503:-0.000569251:-0.5940123:-0.0004203364:0.8044557,251.2399:-0.01402536:391.354:-0.0001130529:-0.4234274:-5.284037E-05:0.90593,245.6425:-0.02999496:407.5664:-0.0004340441:-0.591313:-0.0003182571:0.806442,247.8208:-0.02999705:378.6162:-0.0002753881:-0.293166:-8.444481E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.0299966:397.3546:-0.0007268683:-0.004046672:-2.941423E-06:0.9999915
1.659,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4674:-0.01819578:399.644:-0.0001784911:-0.5146495:-0.0001071382:0.8574007,239.8003:-0.02999756:378.426:-0.0003083177:-0.2103939:-6.635339E-05:0.9776167,254.947:0.07681966:386.5396:0.0008863443:-0.4092222:0.000397521:0.9124342,235.2988:-0.02999744:392.9407:-0.0004918759:-0.2473551:-0.0001255701:0.9689248,240.3781:-0.0299978:409.3503:-0.0005692516:-0.5940123:-0.0004203369:0.8044557,251.2396:-0.01467487:391.3541:-0.0001211901:-0.4234261:-5.664345E-05:0.9059306,245.6425:-0.02999505:407.5664:-0.0004340456:-0.591313:-0.0003182582:0.806442,247.8208:-0.02999711:378.6162:-0.0002753887:-0.293166:-8.4445E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999666:397.3546:-0.0007268701:-0.004046672:-2.94143E-06:0.9999915
1.726,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4666:-0.01924938:399.6442:-0.0001927478:-0.5146465:-0.0001156948:0.8574024,239.8003:-0.02999768:378.426:-0.0003083192:-0.2103939:-6.63537E-05:0.9776167,254.947:0.07682043:386.5396:0.0008863527:-0.4092222:0.0003975248:0.9124342,235.2988:-0.02999768:392.9407:-0.0004918806:-0.2473551:-0.0001255713:0.9689248,240.3781:-0.02999789:409.3503:-0.0005692537:-0.5940123:-0.0004203384:0.8044557,251.2392:-0.01524717:391.3545:-0.0001283605:-0.4234267:-5.999494E-05:0.9059304,245.6425:-0.02999535:407.5664:-0.0004340508:-0.591313:-0.000318262:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999696:397.3546:-0.0007268788:-0.004046672:-2.941465E-06:0.9999915
1.787,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4667:-0.01913661:399.6441:-0.0001912221:-0.5146464:-0.0001147789:0.8574025,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999768:392.9407:-0.0004918806:-0.2473551:-0.0001255713:0.9689248,240.3781:-0.02999777:409.3503:-0.000569251:-0.5940123:-0.0004203364:0.8044557,251.2393:-0.01514995:391.3544:-0.0001271425:-0.4234266:-5.942568E-05:0.9059305,245.6425:-0.02999532:407.5664:-0.0004340503:-0.591313:-0.0003182617:0.806442,247.8208:-0.0299972:378.6162:-0.0002753897:-0.293166:-8.444531E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
1.850,Terrain,110606,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,231.859:-0.02999783:409.2561:0:0:0:1,251.4667:-0.01910821:399.6441:-0.0001908378:-0.5146465:-0.0001145483:0.8574024,239.8003:-0.02999771:378.426:-0.0003083195:-0.2103939:-6.635378E-05:0.9776167,254.947:0.07682037:386.5396:0.000886352:-0.4092222:0.0003975245:0.9124342,235.2988:-0.02999768:392.9407:-0.0004918806:-0.2473551:-0.0001255713:0.9689248,240.3781:-0.02999794:409.3503:-0.000569255:-0.5940123:-0.0004203394:0.8044557,251.2393:-0.01513621:391.3545:-0.0001269705:-0.4234269:-5.934532E-05:0.9059303,245.6425:-0.02999532:407.5664:-0.0004340503:-0.591313:-0.0003182617:0.806442,247.8208:-0.02999723:378.6162:-0.00027539:-0.293166:-8.444541E-05:0.9560615,217.1309:-0.02999604:403.6448:0:0.4497332:0:0.893163,223.6364:-0.02999699:397.3546:-0.0007268796:-0.004046672:-2.941468E-06:0.9999915
