Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,13768,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.140,Terrain,13768,None,True,262.9711:0.01868373:450.5662:0:0.9938502:0:-0.1107332
.189,Terrain,13768,None,True,262.971:0.01857561:450.566:0:0.9938502:0:-0.1107332
.239,Terrain,13768,None,True,262.971:0.01849437:450.566:0:0.9938502:0:-0.1107332
.288,Terrain,13768,None,True,262.971:0.01846665:450.566:0:0.9938502:0:-0.1107332
.338,Terrain,13768,None,True,262.971:0.01846308:450.566:0:0.9938502:0:-0.1107332
.388,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.437,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.487,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.537,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.586,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.636,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.686,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.735,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.785,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.835,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.885,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.937,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.987,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.036,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.086,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.136,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.186,Terrain,13768,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
