Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,76344,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.353,Terrain,76344,None,True,262.9716:0.01969612:450.5667:0:0.9938502:0:-0.1107332
.397,Terrain,76344,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.459,Terrain,76344,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.516,Terrain,76344,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.577,Terrain,76344,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.635,Terrain,76344,None,True,262.9716:0.01969618:450.5667:0:0.9938502:0:-0.1107332
.695,Terrain,76344,None,True,262.9535:0.01950067:450.5425:0:0.9938502:0:-0.1107332
.738,Terrain,76344,None,True,262.873:0.01026136:450.4364:0:0.990779:0:-0.1354875
.798,Terrain,76344,None,True,262.6868:-0.005103827:450.1884:0:0.986218:0:-0.1654512
.857,Terrain,76344,None,True,262.4814:-0.005283415:449.8765:0:0.9839132:0:-0.1786468
.898,Terrain,76344,None,True,262.3593:-0.005129933:449.6365:0:0.9845164:0:-0.1752925
.951,Terrain,76344,None,True,262.2153:-0.004993737:449.2418:0:0.9867891:0:-0.1620101
1.002,Terrain,76344,None,True,262.1044:-0.004988611:448.8225:0:0.9887701:0:-0.1494452
1.054,Terrain,76344,None,True,262.0402:-0.004999518:448.5357:0:0.9898291:0:-0.1422618
1.109,Terrain,76344,None,True,261.9514:-0.004999936:448.0995:0:0.9910798:0:-0.13327
1.160,Terrain,76344,None,True,261.8596:-0.004999995:447.661:0:0.9914803:0:-0.130257
1.214,Terrain,76344,None,True,261.7873:-0.004871786:447.3707:0:0.9910673:0:-0.1333624
1.269,Terrain,76344,None,True,261.6629:-0.004414678:446.9391:0:0.9903723:0:-0.1384297
1.324,Terrain,76344,None,True,261.528:-0.003544629:446.5104:0:0.9897752:0:-0.142636
1.378,Terrain,76344,None,True,261.4356:0.0004715323:446.2273:0:0.9894265:0:-0.1450353
1.438,Terrain,76344,None,True,261.2948:0.007093728:445.8036:0:0.9889694:0:-0.1481198
1.492,Terrain,76344,None,True,261.1517:0.01112396:445.3788:0:0.9885628:0:-0.15081
1.547,Terrain,76344,None,True,260.9962:0.01069915:444.9558:0:0.9871151:0:-0.1600115
1.601,Terrain,76344,None,True,260.8097:0.01028538:444.5468:0:0.9840962:0:-0.1776365
1.657,Terrain,76344,None,True,260.6697:0.0102607:444.282:0:0.9819428:0:-0.1891784
1.713,Terrain,76344,None,True,260.4469:0.01025975:443.8914:0:0.9789727:0:-0.2039912
1.754,Terrain,76344,None,True,260.2934:0.01025975:443.6334:0:0.9771769:0:-0.2124272
1.810,Terrain,76344,None,True,260.0592:0.01025951:443.2484:0:0.9747598:0:-0.223256
1.863,Terrain,76344,None,True,259.8224:0.01025969:442.8647:0:0.9726605:0:-0.2322318
1.917,Terrain,76344,None,True,259.6637:0.01025969:442.6093:0:0.9714252:0:-0.2373458
1.973,Terrain,76344,None,True,259.4251:0.01025969:442.2264:0:0.9697969:0:-0.2439139
2.030,Terrain,76344,None,True,259.1862:0.01025975:441.8438:0:0.9684106:0:-0.2493612
2.073,Terrain,76344,None,True,259.0268:0.01025975:441.5887:0:0.9676057:0:-0.2524665
2.127,Terrain,76344,None,True,258.7875:0.01025975:441.2061:0:0.9665558:0:-0.2564563
2.180,Terrain,76344,None,True,258.6292:0.01025975:440.9504:0:0.9662136:0:-0.2577425
2.233,Terrain,76344,None,True,258.3974:0.01025969:440.5634:0:0.9663112:0:-0.2573764
2.287,Terrain,76344,None,True,258.1704:0.01025969:440.1735:0:0.9664219:0:-0.2569605
2.341,Terrain,76344,None,True,257.9457:0.01025975:439.7823:0:0.9665137:0:-0.2566151
2.399,Terrain,76344,None,True,257.7965:0.01025969:439.5211:0:0.966566:0:-0.256418
2.450,Terrain,76344,None,True,257.5734:0.01025975:439.129:0:0.9666333:0:-0.2561644
2.504,Terrain,76344,None,True,257.3506:0.01025969:438.7366:0:0.9666891:0:-0.2559538
2.557,Terrain,76344,None,True,257.2022:0.01025963:438.475:0:0.9667209:0:-0.2558336
2.610,Terrain,76344,None,True,256.9796:0.01025963:438.0825:0:0.9667618:0:-0.255679
2.661,Terrain,76344,None,True,256.7572:0.01025558:437.6899:0:0.9667957:0:-0.2555506
2.717,Terrain,76344,None,True,256.6089:0.01038629:437.4283:0:0.9668151:0:-0.2554773
2.770,Terrain,76344,None,True,256.3865:0.01056749:437.0359:0:0.96684:0:-0.255383
2.823,Terrain,76344,None,True,256.1646:0.01244313:436.6445:0:0.9668607:0:-0.2553048
2.875,Terrain,76344,None,True,256.0168:0.01442522:436.3839:0:0.9668725:0:-0.2552601
2.926,Terrain,76344,None,True,255.7951:0.01716834:435.9931:0:0.9668877:0:-0.2552027
2.976,Terrain,76344,None,True,255.6472:0.01895428:435.7325:0:0.9668963:0:-0.2551699
3.032,Terrain,76344,None,True,255.4255:0.02146268:435.3415:0:0.9669408:0:-0.2550011
3.083,Terrain,76344,None,True,255.2052:0.02398866:434.9497:0:0.9671658:0:-0.2541461
3.135,Terrain,76344,None,True,255.0594:0.02571619:434.688:0:0.9673356:0:-0.2534994
3.185,Terrain,76344,None,True,254.8408:0.02584702:434.2935:0:0.9675532:0:-0.2526676
3.237,Terrain,76344,None,True,254.6954:0.02579439:434.0302:0:0.9676771:0:-0.2521928
3.288,Terrain,76344,None,True,254.4776:0.02571744:433.6352:0:0.967836:0:-0.2515821
3.330,Terrain,76344,None,True,254.3325:0.02567023:433.3717:0:0.9679265:0:-0.2512335
3.380,Terrain,76344,None,True,254.1149:0.02553463:432.9764:0:0.9680428:0:-0.2507853
3.431,Terrain,76344,None,True,253.9699:0.02539378:432.7128:0:0.968109:0:-0.2505294
3.481,Terrain,76344,None,True,253.7524:0.02518672:432.3173:0:0.9681941:0:-0.2502004
3.532,Terrain,76344,None,True,253.6074:0.02505887:432.0536:0:0.9682426:0:-0.2500126
3.584,Terrain,76344,None,True,253.3898:0.02466476:431.6579:0:0.9683049:0:-0.249771
3.645,Terrain,76344,None,True,253.1715:0.02232331:431.2611:0:0.9683567:0:-0.2495704
3.698,Terrain,76344,None,True,253.0251:0.01773554:430.9949:0:0.9683862:0:-0.2494559
3.752,Terrain,76344,None,True,252.8056:0.01107299:430.5957:0:0.9684241:0:-0.2493087
3.804,Terrain,76344,None,True,252.5856:0.002857864:430.1957:0:0.9684556:0:-0.2491864
3.854,Terrain,76344,None,True,252.4384:-0.004947662:429.9278:0:0.9684736:0:-0.2491166
3.905,Terrain,76344,None,True,252.2207:-0.005402029:429.5319:0:0.9684966:0:-0.2490268
3.957,Terrain,76344,None,True,252.0758:-0.005209208:429.2683:0:0.9685098:0:-0.2489756
4.008,Terrain,76344,None,True,251.8585:-0.005007386:428.8728:0:0.9685267:0:-0.2489097
4.058,Terrain,76344,None,True,251.7136:-0.005000293:428.6092:0:0.9685364:0:-0.2488721
4.109,Terrain,76344,None,True,251.4963:-0.004999995:428.2137:0:0.9685488:0:-0.2488237
4.159,Terrain,76344,None,True,251.3531:-0.004999995:427.9492:0:0.9689895:0:-0.2471019
4.212,Terrain,76344,None,True,251.1429:-0.005000055:427.5501:0:0.9693064:0:-0.2458559
4.264,Terrain,76344,None,True,250.929:-0.005000055:427.1529:0:0.9691889:0:-0.2463187
4.314,Terrain,76344,None,True,250.7855:-0.004999995:426.8886:0:0.9691218:0:-0.2465827
4.365,Terrain,76344,None,True,250.5692:-0.005000055:426.4926:0:0.9690353:0:-0.2469223
4.416,Terrain,76344,None,True,250.4248:-0.004999995:426.2288:0:0.9689859:0:-0.2471161
4.466,Terrain,76344,None,True,250.2078:-0.004999936:425.8331:0:0.9689223:0:-0.2473652
4.517,Terrain,76344,None,True,250.0631:-0.004999995:425.5695:0:0.968886:0:-0.2475074
4.567,Terrain,76344,None,True,249.8459:-0.005000055:425.174:0:0.9688393:0:-0.2476903
4.619,Terrain,76344,None,True,249.7011:-0.004999995:424.9103:0:0.9688126:0:-0.2477947
4.670,Terrain,76344,None,True,249.4838:-0.004999936:424.5149:0:0.9687783:0:-0.2479289
4.721,Terrain,76344,None,True,249.2666:-0.005000055:424.1194:0:0.9687498:0:-0.2480403
4.771,Terrain,76344,None,True,249.1217:-0.004999995:423.8558:0:0.9687334:0:-0.2481039
4.822,Terrain,76344,None,True,248.9044:-0.005000055:423.4604:0:0.9687125:0:-0.2481857
4.872,Terrain,76344,None,True,248.7596:-0.005000055:423.1968:0:0.9687006:0:-0.2482324
4.920,Terrain,76344,None,True,248.6147:-0.005000174:422.9332:0:0.9686899:0:-0.2482736
4.970,Terrain,76344,None,True,248.4781:-0.005000174:422.6846:0:0.9686899:0:-0.2482736
5.021,Terrain,76344,None,True,248.4147:-0.005000174:422.5693:0:0.9686899:0:-0.2482736
5.071,Terrain,76344,None,True,248.3947:-0.005000114:422.5329:0:0.9686899:0:-0.2482736
5.122,Terrain,76344,None,True,248.3831:-0.005000114:422.5117:0:0.9686899:0:-0.2482736
5.173,Terrain,76344,None,True,248.3815:-0.005000114:422.5089:0:0.9686899:0:-0.2482736
5.225,Terrain,76344,None,True,248.382:-0.005000114:422.5098:0:0.9686899:0:-0.2482736
