Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,96668,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.353,Terrain,96668,None,True,262.971:0.01846242:450.566:0:0.9938502:0:-0.1107332
.429,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.479,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.528,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.578,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.628,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.677,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.727,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.777,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.827,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.876,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.926,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
.976,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.025,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.076,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.125,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.174,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.224,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.274,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.323,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.373,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.423,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.473,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.522,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.572,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.622,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.671,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.721,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.771,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.821,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.871,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.921,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
1.971,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.022,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.071,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.121,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.171,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.224,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.321,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.433,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.527,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.707,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.801,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.857,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.952,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
2.998,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
3.053,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
3.105,Terrain,96668,None,True,262.971:0.01846188:450.566:0:0.9938502:0:-0.1107332
