Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd
.000,Terrain,21860,None,True,262.9717:0:450.5668:0:-0.9938502:0:0.1107332
.353,Terrain,21860,None,True,262.971:0.01848102:450.566:0:0.9938502:0:-0.1107332
.406,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.464,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.516,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.567,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.617,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.668,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.719,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.769,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.820,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.870,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.921,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
.971,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.022,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.072,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.123,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.173,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.227,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.277,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.332,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.382,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.433,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.483,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.534,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.584,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.635,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.685,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.736,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.787,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.837,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.888,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.938,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
1.989,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.039,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.090,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.140,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.191,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.247,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.297,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
2.348,Terrain,21860,None,True,262.971:0.01848048:450.566:0:0.9938502:0:-0.1107332
